"strain","tech_rep","bio_rep","rep","life_span","activity_type","time_d","activity"
"JU258",2,6,15,NA,"stim","19",0
"JU258",2,6,15,NA,"stim","19.5",0
"JU258",2,6,15,NA,"stim","20",0
"JU258",2,6,15,NA,"stim","20.5",0
"JU258",2,6,15,NA,"stim","22",0
"JU258",2,6,15,NA,"stim","22.5",0
"JU258",2,6,15,NA,"stim","23",0
"JU258",2,6,15,NA,"stim","23.5",0
"JU258",2,6,15,NA,"stim","24",0
"JU258",2,6,15,NA,"base","6.5",0
"JU258",2,6,15,NA,"base","7",0
"JU258",2,6,15,NA,"base","7.5",0
"JU258",2,6,15,NA,"base","11.5",0
"JU258",2,6,15,NA,"base","12",0
"JU258",2,6,15,NA,"base","12.5",0
"JU258",2,6,15,NA,"base","13",0
"JU258",2,6,15,NA,"base","15",0
"JU258",2,6,15,NA,"base","17.5",0
"JU258",2,6,15,NA,"base","18",0
"JU258",2,6,15,NA,"base","18.5",0
"JU258",2,6,15,NA,"base","19",0
"JU258",2,6,15,NA,"base","19.5",0
"JU258",2,6,15,NA,"base","20",0
"JU258",2,6,15,NA,"base","20.5",0
"JU258",2,6,15,NA,"base","22",0
"JU258",2,6,15,NA,"base","22.5",0
"JU258",2,6,15,NA,"base","23",0
"JU258",2,6,15,NA,"base","23.5",0
"JU258",2,6,15,NA,"base","24",0
"JU258",2,6,16,NA,"stim","6.5",0
"JU258",2,6,16,NA,"stim","7",0
"JU258",2,6,16,NA,"stim","7.5",0
"JU258",2,6,16,NA,"stim","11.5",0
"JU258",2,6,16,NA,"stim","12",0
"JU258",2,6,16,NA,"stim","12.5",0
"JU258",2,6,16,NA,"stim","13",0
"JU258",2,6,16,NA,"stim","15",0
"JU258",2,6,16,NA,"stim","17.5",0
"JU258",2,6,16,NA,"stim","18",0
"JU258",2,6,16,NA,"stim","18.5",0
"JU258",2,6,16,NA,"stim","19",0
"JU258",2,6,16,NA,"stim","19.5",0
"JU258",2,6,16,NA,"stim","20",0
"JU258",2,6,16,NA,"stim","20.5",0
"JU258",2,6,16,NA,"stim","22",0
"JU258",2,6,16,NA,"stim","22.5",0
"JU258",2,6,16,NA,"stim","23",0
"JU258",2,6,16,NA,"stim","23.5",0
"JU258",2,6,16,NA,"stim","24",0
"JU258",2,6,16,NA,"base","6.5",1
"JU258",2,6,16,NA,"base","7",0
"JU258",2,6,16,NA,"base","7.5",0
"JU258",2,6,16,NA,"base","11.5",0
"JU258",2,6,16,NA,"base","12",0
"JU258",2,6,16,NA,"base","12.5",0
"JU258",2,6,16,NA,"base","13",0
"JU258",2,6,16,NA,"base","15",0
"JU258",2,6,16,NA,"base","17.5",0
"JU258",2,6,16,NA,"base","18",0
"JU258",2,6,16,NA,"base","18.5",0
"JU258",2,6,16,NA,"base","19",0
"JU258",2,6,16,NA,"base","19.5",0
"JU258",2,6,16,NA,"base","20",0
"JU258",2,6,16,NA,"base","20.5",0
"JU258",2,6,16,NA,"base","22",0
"JU258",2,6,16,NA,"base","22.5",0
"JU258",2,6,16,NA,"base","23",0
"JU258",2,6,16,NA,"base","23.5",0
"JU258",2,6,16,NA,"base","24",0
"JU258",2,6,17,NA,"stim","6.5",0
"JU258",2,6,17,NA,"stim","7",0
"JU258",2,6,17,NA,"stim","7.5",0
"JU258",2,6,17,NA,"stim","11.5",0
"JU258",2,6,17,NA,"stim","12",0
"JU258",2,6,17,NA,"stim","12.5",0
"JU258",2,6,17,NA,"stim","13",0
"JU258",2,6,17,NA,"stim","15",0
"JU258",2,6,17,NA,"stim","17.5",0
"JU258",2,6,17,NA,"stim","18",0
"JU258",2,6,17,NA,"stim","18.5",0
"JU258",2,6,17,NA,"stim","19",0
"JU258",2,6,17,NA,"stim","19.5",0
"JU258",2,6,17,NA,"stim","20",0
"JU258",2,6,17,NA,"stim","20.5",0
"JU258",2,6,17,NA,"stim","22",0
"JU258",2,6,17,NA,"stim","22.5",0
"JU258",2,6,17,NA,"stim","23",0
"JU258",2,6,17,NA,"stim","23.5",0
"JU258",2,6,17,NA,"stim","24",0
"JU258",2,6,17,NA,"base","6.5",0
"JU258",2,6,17,NA,"base","7",0
"JU258",2,6,17,NA,"base","7.5",0
"JU258",2,6,17,NA,"base","11.5",0
"JU258",2,6,17,NA,"base","12",0
"JU258",2,6,17,NA,"base","12.5",0
"JU258",2,6,17,NA,"base","13",0
"JU258",2,6,17,NA,"base","15",0
"JU258",2,6,17,NA,"base","17.5",0
"JU258",2,6,17,NA,"base","18",0
"JU258",2,6,17,NA,"base","18.5",0
"JU258",2,6,17,NA,"base","19",0
"JU258",2,6,17,NA,"base","19.5",0
"JU258",2,6,17,NA,"base","20",0
"JU258",2,6,17,NA,"base","20.5",0
"JU258",2,6,17,NA,"base","22",0
"JU258",2,6,17,NA,"base","22.5",0
"JU258",2,6,17,NA,"base","23",0
"JU258",2,6,17,NA,"base","23.5",0
"JU258",2,6,17,NA,"base","24",0
"JU258",2,6,18,NA,"stim","6.5",0
"JU258",2,6,18,NA,"stim","7",0
"JU258",2,6,18,NA,"stim","7.5",0
"JU258",2,6,18,NA,"stim","11.5",0
"JU258",2,6,18,NA,"stim","12",0
"JU258",2,6,18,NA,"stim","12.5",0
"JU258",2,6,18,NA,"stim","13",0
"JU258",2,6,18,NA,"stim","15",0
"JU258",2,6,18,NA,"stim","17.5",0
"JU258",2,6,18,NA,"stim","18",0
"JU258",2,6,18,NA,"stim","18.5",0
"JU258",2,6,18,NA,"stim","19",0
"JU258",2,6,18,NA,"stim","19.5",0
"JU258",2,6,18,NA,"stim","20",0
"JU258",2,6,18,NA,"stim","20.5",0
"JU258",2,6,18,NA,"stim","22",0
"JU258",2,6,18,NA,"stim","22.5",0
"JU258",2,6,18,NA,"stim","23",0
"JU258",2,6,18,NA,"stim","23.5",0
"JU258",2,6,18,NA,"stim","24",0
"JU258",2,6,18,NA,"base","6.5",0
"JU258",2,6,18,NA,"base","7",0
"JU258",2,6,18,NA,"base","7.5",0
"JU258",2,6,18,NA,"base","11.5",0
"JU258",2,6,18,NA,"base","12",0
"JU258",2,6,18,NA,"base","12.5",0
"JU258",2,6,18,NA,"base","13",0
"JU258",2,6,18,NA,"base","15",0
"JU258",2,6,18,NA,"base","17.5",0
"JU258",2,6,18,NA,"base","18",0
"JU258",2,6,18,NA,"base","18.5",0
"JU258",2,6,18,NA,"base","19",0
"JU258",2,6,18,NA,"base","19.5",0
"JU258",2,6,18,NA,"base","20",0
"JU258",2,6,18,NA,"base","20.5",0
"JU258",2,6,18,NA,"base","22",0
"JU258",2,6,18,NA,"base","22.5",0
"JU258",2,6,18,NA,"base","23",0
"JU258",2,6,18,NA,"base","23.5",0
"JU258",2,6,18,NA,"base","24",0
"JU258",2,6,19,11.5,"stim","6.5",47
"JU258",2,6,19,11.5,"stim","7",96
"JU258",2,6,19,11.5,"stim","7.5",5
"JU258",2,6,19,11.5,"stim","11.5",NA
"JU258",2,6,19,11.5,"stim","12",NA
"JU258",2,6,19,11.5,"stim","12.5",NA
"JU258",2,6,19,11.5,"stim","13",NA
"JU258",2,6,19,11.5,"stim","15",NA
"JU258",2,6,19,11.5,"stim","17.5",NA
"JU258",2,6,19,11.5,"stim","18",NA
"JU258",2,6,19,11.5,"stim","18.5",NA
"JU258",2,6,19,11.5,"stim","19",NA
"JU258",2,6,19,11.5,"stim","19.5",NA
"JU258",2,6,19,11.5,"stim","20",NA
"JU258",2,6,19,11.5,"stim","20.5",NA
"JU258",2,6,19,11.5,"stim","22",NA
"JU258",2,6,19,11.5,"stim","22.5",NA
"JU258",2,6,19,11.5,"stim","23",NA
"JU258",2,6,19,11.5,"stim","23.5",NA
"JU258",2,6,19,11.5,"stim","24",NA
"JU258",2,6,19,11.5,"base","6.5",24
"JU258",2,6,19,11.5,"base","7",110
"JU258",2,6,19,11.5,"base","7.5",5
"JU258",2,6,19,11.5,"base","11.5",NA
"JU258",2,6,19,11.5,"base","12",NA
"JU258",2,6,19,11.5,"base","12.5",NA
"JU258",2,6,19,11.5,"base","13",NA
"JU258",2,6,19,11.5,"base","15",NA
"JU258",2,6,19,11.5,"base","17.5",NA
"JU258",2,6,19,11.5,"base","18",NA
"JU258",2,6,19,11.5,"base","18.5",NA
"JU258",2,6,19,11.5,"base","19",NA
"JU258",2,6,19,11.5,"base","19.5",NA
"JU258",2,6,19,11.5,"base","20",NA
"JU258",2,6,19,11.5,"base","20.5",NA
"JU258",2,6,19,11.5,"base","22",NA
"JU258",2,6,19,11.5,"base","22.5",NA
"JU258",2,6,19,11.5,"base","23",NA
"JU258",2,6,19,11.5,"base","23.5",NA
"JU258",2,6,19,11.5,"base","24",NA
"JU258",2,6,20,11.5,"stim","6.5",53
"JU258",2,6,20,11.5,"stim","7",0
"JU258",2,6,20,11.5,"stim","7.5",15
"JU258",2,6,20,11.5,"stim","11.5",NA
"JU258",2,6,20,11.5,"stim","12",NA
"JU258",2,6,20,11.5,"stim","12.5",NA
"JU258",2,6,20,11.5,"stim","13",NA
"JU258",2,6,20,11.5,"stim","15",NA
"JU258",2,6,20,11.5,"stim","17.5",NA
"JU258",2,6,20,11.5,"stim","18",NA
"JU258",2,6,20,11.5,"stim","18.5",NA
"JU258",2,6,20,11.5,"stim","19",NA
"JU258",2,6,20,11.5,"stim","19.5",NA
"JU258",2,6,20,11.5,"stim","20",NA
"JU258",2,6,20,11.5,"stim","20.5",NA
"JU258",2,6,20,11.5,"stim","22",NA
"JU258",2,6,20,11.5,"stim","22.5",NA
"JU258",2,6,20,11.5,"stim","23",NA
"JU258",2,6,20,11.5,"stim","23.5",NA
"JU258",2,6,20,11.5,"stim","24",NA
"JU258",2,6,20,11.5,"base","6.5",26
"JU258",2,6,20,11.5,"base","7",8
"JU258",2,6,20,11.5,"base","7.5",12
"JU258",2,6,20,11.5,"base","11.5",NA
"JU258",2,6,20,11.5,"base","12",NA
"JU258",2,6,20,11.5,"base","12.5",NA
"JU258",2,6,20,11.5,"base","13",NA
"JU258",2,6,20,11.5,"base","15",NA
"JU258",2,6,20,11.5,"base","17.5",NA
"JU258",2,6,20,11.5,"base","18",NA
"JU258",2,6,20,11.5,"base","18.5",NA
"JU258",2,6,20,11.5,"base","19",NA
"JU258",2,6,20,11.5,"base","19.5",NA
"JU258",2,6,20,11.5,"base","20",NA
"JU258",2,6,20,11.5,"base","20.5",NA
"JU258",2,6,20,11.5,"base","22",NA
"JU258",2,6,20,11.5,"base","22.5",NA
"JU258",2,6,20,11.5,"base","23",NA
"JU258",2,6,20,11.5,"base","23.5",NA
"JU258",2,6,20,11.5,"base","24",NA
"JU775",2,6,1,18.5,"stim","6.5",408
"JU775",2,6,1,18.5,"stim","7",125
"JU775",2,6,1,18.5,"stim","7.5",173
"JU775",2,6,1,18.5,"stim","11.5",93
"JU775",2,6,1,18.5,"stim","12",144
"JU775",2,6,1,18.5,"stim","12.5",0
"JU775",2,6,1,18.5,"stim","13",0
"JU775",2,6,1,18.5,"stim","15",0
"JU775",2,6,1,18.5,"stim","17.5",162
"JU775",2,6,1,18.5,"stim","18",6
"JU775",2,6,1,18.5,"stim","18.5",NA
"JU775",2,6,1,18.5,"stim","19",NA
"JU775",2,6,1,18.5,"stim","19.5",NA
"JU775",2,6,1,18.5,"stim","20",NA
"JU775",2,6,1,18.5,"stim","20.5",NA
"JU775",2,6,1,18.5,"stim","22",NA
"JU775",2,6,1,18.5,"stim","22.5",NA
"JU775",2,6,1,18.5,"stim","23",NA
"JU775",2,6,1,18.5,"stim","23.5",NA
"JU775",2,6,1,18.5,"stim","24",NA
"JU775",2,6,1,18.5,"base","6.5",146
"JU775",2,6,1,18.5,"base","7",70
"JU775",2,6,1,18.5,"base","7.5",208
"JU775",2,6,1,18.5,"base","11.5",144
"JU775",2,6,1,18.5,"base","12",54
"JU775",2,6,1,18.5,"base","12.5",39
"JU775",2,6,1,18.5,"base","13",0
"JU775",2,6,1,18.5,"base","15",0
"JU775",2,6,1,18.5,"base","17.5",0
"JU775",2,6,1,18.5,"base","18",0
"JU775",2,6,1,18.5,"base","18.5",NA
"JU775",2,6,1,18.5,"base","19",NA
"JU775",2,6,1,18.5,"base","19.5",NA
"JU775",2,6,1,18.5,"base","20",NA
"JU775",2,6,1,18.5,"base","20.5",NA
"JU775",2,6,1,18.5,"base","22",NA
"JU775",2,6,1,18.5,"base","22.5",NA
"JU775",2,6,1,18.5,"base","23",NA
"JU775",2,6,1,18.5,"base","23.5",NA
"JU775",2,6,1,18.5,"base","24",NA
"JU775",2,6,2,7.5,"stim","6.5",72
"JU775",2,6,2,7.5,"stim","7",352
"JU775",2,6,2,7.5,"stim","7.5",NA
"JU775",2,6,2,7.5,"stim","11.5",NA
"JU775",2,6,2,7.5,"stim","12",NA
"JU775",2,6,2,7.5,"stim","12.5",NA
"JU775",2,6,2,7.5,"stim","13",NA
"JU775",2,6,2,7.5,"stim","15",NA
"JU775",2,6,2,7.5,"stim","17.5",NA
"JU775",2,6,2,7.5,"stim","18",NA
"JU775",2,6,2,7.5,"stim","18.5",NA
"JU775",2,6,2,7.5,"stim","19",NA
"JU775",2,6,2,7.5,"stim","19.5",NA
"JU775",2,6,2,7.5,"stim","20",NA
"JU775",2,6,2,7.5,"stim","20.5",NA
"JU775",2,6,2,7.5,"stim","22",NA
"JU775",2,6,2,7.5,"stim","22.5",NA
"JU775",2,6,2,7.5,"stim","23",NA
"JU775",2,6,2,7.5,"stim","23.5",NA
"JU775",2,6,2,7.5,"stim","24",NA
"JU775",2,6,2,7.5,"base","6.5",0
"JU775",2,6,2,7.5,"base","7",232
"JU775",2,6,2,7.5,"base","7.5",NA
"JU775",2,6,2,7.5,"base","11.5",NA
"JU775",2,6,2,7.5,"base","12",NA
"JU775",2,6,2,7.5,"base","12.5",NA
"JU775",2,6,2,7.5,"base","13",NA
"JU775",2,6,2,7.5,"base","15",NA
"JU775",2,6,2,7.5,"base","17.5",NA
"JU775",2,6,2,7.5,"base","18",NA
"JU775",2,6,2,7.5,"base","18.5",NA
"JU775",2,6,2,7.5,"base","19",NA
"JU775",2,6,2,7.5,"base","19.5",NA
"JU775",2,6,2,7.5,"base","20",NA
"JU775",2,6,2,7.5,"base","20.5",NA
"JU775",2,6,2,7.5,"base","22",NA
"JU775",2,6,2,7.5,"base","22.5",NA
"JU775",2,6,2,7.5,"base","23",NA
"JU775",2,6,2,7.5,"base","23.5",NA
"JU775",2,6,2,7.5,"base","24",NA
"JU775",2,6,3,NA,"stim","6.5",0
"JU775",2,6,3,NA,"stim","7",0
"JU775",2,6,3,NA,"stim","7.5",0
"JU775",2,6,3,NA,"stim","11.5",0
"JU775",2,6,3,NA,"stim","12",0
"JU775",2,6,3,NA,"stim","12.5",0
"JU775",2,6,3,NA,"stim","13",0
"JU775",2,6,3,NA,"stim","15",0
"JU775",2,6,3,NA,"stim","17.5",0
"JU775",2,6,3,NA,"stim","18",0
"JU775",2,6,3,NA,"stim","18.5",0
"JU775",2,6,3,NA,"stim","19",0
"JU775",2,6,3,NA,"stim","19.5",0
"JU775",2,6,3,NA,"stim","20",0
"JU775",2,6,3,NA,"stim","20.5",0
"JU775",2,6,3,NA,"stim","22",0
"JU775",2,6,3,NA,"stim","22.5",0
"JU775",2,6,3,NA,"stim","23",0
"JU775",2,6,3,NA,"stim","23.5",0
"JU775",2,6,3,NA,"stim","24",0
"JU775",2,6,3,NA,"base","6.5",0
"JU775",2,6,3,NA,"base","7",0
"JU775",2,6,3,NA,"base","7.5",0
"JU775",2,6,3,NA,"base","11.5",0
"JU775",2,6,3,NA,"base","12",0
"JU775",2,6,3,NA,"base","12.5",0
"JU775",2,6,3,NA,"base","13",0
"JU775",2,6,3,NA,"base","15",0
"JU775",2,6,3,NA,"base","17.5",0
"JU775",2,6,3,NA,"base","18",0
"JU775",2,6,3,NA,"base","18.5",0
"JU775",2,6,3,NA,"base","19",0
"JU775",2,6,3,NA,"base","19.5",0
"JU775",2,6,3,NA,"base","20",0
"JU775",2,6,3,NA,"base","20.5",0
"JU775",2,6,3,NA,"base","22",0
"JU775",2,6,3,NA,"base","22.5",0
"JU775",2,6,3,NA,"base","23",0
"JU775",2,6,3,NA,"base","23.5",0
"JU775",2,6,3,NA,"base","24",0
"JU775",2,6,4,NA,"stim","6.5",0
"JU775",2,6,4,NA,"stim","7",0
"JU775",2,6,4,NA,"stim","7.5",0
"JU775",2,6,4,NA,"stim","11.5",0
"JU775",2,6,4,NA,"stim","12",0
"JU775",2,6,4,NA,"stim","12.5",0
"JU775",2,6,4,NA,"stim","13",0
"JU775",2,6,4,NA,"stim","15",0
"JU775",2,6,4,NA,"stim","17.5",0
"JU775",2,6,4,NA,"stim","18",0
"JU775",2,6,4,NA,"stim","18.5",0
"JU775",2,6,4,NA,"stim","19",0
"JU775",2,6,4,NA,"stim","19.5",0
"JU775",2,6,4,NA,"stim","20",0
"JU775",2,6,4,NA,"stim","20.5",0
"JU775",2,6,4,NA,"stim","22",0
"JU775",2,6,4,NA,"stim","22.5",0
"JU775",2,6,4,NA,"stim","23",0
"JU775",2,6,4,NA,"stim","23.5",0
"JU775",2,6,4,NA,"stim","24",0
"JU775",2,6,4,NA,"base","6.5",0
"JU775",2,6,4,NA,"base","7",0
"JU775",2,6,4,NA,"base","7.5",0
"JU775",2,6,4,NA,"base","11.5",0
"JU775",2,6,4,NA,"base","12",0
"JU775",2,6,4,NA,"base","12.5",0
"JU775",2,6,4,NA,"base","13",0
"JU775",2,6,4,NA,"base","15",0
"JU775",2,6,4,NA,"base","17.5",0
"JU775",2,6,4,NA,"base","18",0
"JU775",2,6,4,NA,"base","18.5",0
"JU775",2,6,4,NA,"base","19",0
"JU775",2,6,4,NA,"base","19.5",0
"JU775",2,6,4,NA,"base","20",0
"JU775",2,6,4,NA,"base","20.5",0
"JU775",2,6,4,NA,"base","22",0
"JU775",2,6,4,NA,"base","22.5",0
"JU775",2,6,4,NA,"base","23",0
"JU775",2,6,4,NA,"base","23.5",0
"JU775",2,6,4,NA,"base","24",0
"JU775",2,6,5,17.5,"stim","6.5",191
"JU775",2,6,5,17.5,"stim","7",41
"JU775",2,6,5,17.5,"stim","7.5",167
"JU775",2,6,5,17.5,"stim","11.5",18
"JU775",2,6,5,17.5,"stim","12",4
"JU775",2,6,5,17.5,"stim","12.5",0
"JU775",2,6,5,17.5,"stim","13",24
"JU775",2,6,5,17.5,"stim","15",0
"JU775",2,6,5,17.5,"stim","17.5",NA
"JU775",2,6,5,17.5,"stim","18",NA
"JU775",2,6,5,17.5,"stim","18.5",NA
"JU775",2,6,5,17.5,"stim","19",NA
"JU775",2,6,5,17.5,"stim","19.5",NA
"JU775",2,6,5,17.5,"stim","20",NA
"JU775",2,6,5,17.5,"stim","20.5",NA
"JU775",2,6,5,17.5,"stim","22",NA
"JU775",2,6,5,17.5,"stim","22.5",NA
"JU775",2,6,5,17.5,"stim","23",NA
"JU775",2,6,5,17.5,"stim","23.5",NA
"JU775",2,6,5,17.5,"stim","24",NA
"JU775",2,6,5,17.5,"base","6.5",340
"JU775",2,6,5,17.5,"base","7",180
"JU775",2,6,5,17.5,"base","7.5",61
"JU775",2,6,5,17.5,"base","11.5",0
"JU775",2,6,5,17.5,"base","12",0
"JU775",2,6,5,17.5,"base","12.5",0
"JU775",2,6,5,17.5,"base","13",234
"JU775",2,6,5,17.5,"base","15",23
"JU775",2,6,5,17.5,"base","17.5",NA
"JU775",2,6,5,17.5,"base","18",NA
"JU775",2,6,5,17.5,"base","18.5",NA
"JU775",2,6,5,17.5,"base","19",NA
"JU775",2,6,5,17.5,"base","19.5",NA
"JU775",2,6,5,17.5,"base","20",NA
"JU775",2,6,5,17.5,"base","20.5",NA
"JU775",2,6,5,17.5,"base","22",NA
"JU775",2,6,5,17.5,"base","22.5",NA
"JU775",2,6,5,17.5,"base","23",NA
"JU775",2,6,5,17.5,"base","23.5",NA
"JU775",2,6,5,17.5,"base","24",NA
"JU775",2,6,6,15,"stim","6.5",132
"JU775",2,6,6,15,"stim","7",110
"JU775",2,6,6,15,"stim","7.5",113
"JU775",2,6,6,15,"stim","11.5",65
"JU775",2,6,6,15,"stim","12",40
"JU775",2,6,6,15,"stim","12.5",98
"JU775",2,6,6,15,"stim","13",84
"JU775",2,6,6,15,"stim","15",NA
"JU775",2,6,6,15,"stim","17.5",NA
"JU775",2,6,6,15,"stim","18",NA
"JU775",2,6,6,15,"stim","18.5",NA
"JU775",2,6,6,15,"stim","19",NA
"JU775",2,6,6,15,"stim","19.5",NA
"JU775",2,6,6,15,"stim","20",NA
"JU775",2,6,6,15,"stim","20.5",NA
"JU775",2,6,6,15,"stim","22",NA
"JU775",2,6,6,15,"stim","22.5",NA
"JU775",2,6,6,15,"stim","23",NA
"JU775",2,6,6,15,"stim","23.5",NA
"JU775",2,6,6,15,"stim","24",NA
"JU775",2,6,6,15,"base","6.5",128
"JU775",2,6,6,15,"base","7",72
"JU775",2,6,6,15,"base","7.5",109
"JU775",2,6,6,15,"base","11.5",63
"JU775",2,6,6,15,"base","12",53
"JU775",2,6,6,15,"base","12.5",70
"JU775",2,6,6,15,"base","13",72
"JU775",2,6,6,15,"base","15",NA
"JU775",2,6,6,15,"base","17.5",NA
"JU775",2,6,6,15,"base","18",NA
"JU775",2,6,6,15,"base","18.5",NA
"JU775",2,6,6,15,"base","19",NA
"JU775",2,6,6,15,"base","19.5",NA
"JU775",2,6,6,15,"base","20",NA
"JU775",2,6,6,15,"base","20.5",NA
"JU775",2,6,6,15,"base","22",NA
"JU775",2,6,6,15,"base","22.5",NA
"JU775",2,6,6,15,"base","23",NA
"JU775",2,6,6,15,"base","23.5",NA
"JU775",2,6,6,15,"base","24",NA
"JU775",2,6,7,11.5,"stim","6.5",287
"JU775",2,6,7,11.5,"stim","7",388
"JU775",2,6,7,11.5,"stim","7.5",10
"JU775",2,6,7,11.5,"stim","11.5",NA
"JU775",2,6,7,11.5,"stim","12",NA
"JU775",2,6,7,11.5,"stim","12.5",NA
"JU775",2,6,7,11.5,"stim","13",NA
"JU775",2,6,7,11.5,"stim","15",NA
"JU775",2,6,7,11.5,"stim","17.5",NA
"JU775",2,6,7,11.5,"stim","18",NA
"JU775",2,6,7,11.5,"stim","18.5",NA
"JU775",2,6,7,11.5,"stim","19",NA
"JU775",2,6,7,11.5,"stim","19.5",NA
"JU775",2,6,7,11.5,"stim","20",NA
"JU775",2,6,7,11.5,"stim","20.5",NA
"JU775",2,6,7,11.5,"stim","22",NA
"JU775",2,6,7,11.5,"stim","22.5",NA
"JU775",2,6,7,11.5,"stim","23",NA
"JU775",2,6,7,11.5,"stim","23.5",NA
"JU775",2,6,7,11.5,"stim","24",NA
"JU775",2,6,7,11.5,"base","6.5",327
"JU775",2,6,7,11.5,"base","7",294
"JU775",2,6,7,11.5,"base","7.5",10
"JU775",2,6,7,11.5,"base","11.5",NA
"JU775",2,6,7,11.5,"base","12",NA
"JU775",2,6,7,11.5,"base","12.5",NA
"JU775",2,6,7,11.5,"base","13",NA
"JU775",2,6,7,11.5,"base","15",NA
"JU775",2,6,7,11.5,"base","17.5",NA
"JU775",2,6,7,11.5,"base","18",NA
"JU775",2,6,7,11.5,"base","18.5",NA
"JU775",2,6,7,11.5,"base","19",NA
"JU775",2,6,7,11.5,"base","19.5",NA
"JU775",2,6,7,11.5,"base","20",NA
"JU775",2,6,7,11.5,"base","20.5",NA
"JU775",2,6,7,11.5,"base","22",NA
"JU775",2,6,7,11.5,"base","22.5",NA
"JU775",2,6,7,11.5,"base","23",NA
"JU775",2,6,7,11.5,"base","23.5",NA
"JU775",2,6,7,11.5,"base","24",NA
"JU775",2,6,8,11.5,"stim","6.5",373
"JU775",2,6,8,11.5,"stim","7",139
"JU775",2,6,8,11.5,"stim","7.5",90
"JU775",2,6,8,11.5,"stim","11.5",NA
"JU775",2,6,8,11.5,"stim","12",NA
"JU775",2,6,8,11.5,"stim","12.5",NA
"JU775",2,6,8,11.5,"stim","13",NA
"JU775",2,6,8,11.5,"stim","15",NA
"JU775",2,6,8,11.5,"stim","17.5",NA
"JU775",2,6,8,11.5,"stim","18",NA
"JU775",2,6,8,11.5,"stim","18.5",NA
"JU775",2,6,8,11.5,"stim","19",NA
"JU775",2,6,8,11.5,"stim","19.5",NA
"JU775",2,6,8,11.5,"stim","20",NA
"JU775",2,6,8,11.5,"stim","20.5",NA
"JU775",2,6,8,11.5,"stim","22",NA
"JU775",2,6,8,11.5,"stim","22.5",NA
"JU775",2,6,8,11.5,"stim","23",NA
"JU775",2,6,8,11.5,"stim","23.5",NA
"JU775",2,6,8,11.5,"stim","24",NA
"JU775",2,6,8,11.5,"base","6.5",406
"JU775",2,6,8,11.5,"base","7",66
"JU775",2,6,8,11.5,"base","7.5",53
"JU775",2,6,8,11.5,"base","11.5",NA
"JU775",2,6,8,11.5,"base","12",NA
"JU775",2,6,8,11.5,"base","12.5",NA
"JU775",2,6,8,11.5,"base","13",NA
"JU775",2,6,8,11.5,"base","15",NA
"JU775",2,6,8,11.5,"base","17.5",NA
"JU775",2,6,8,11.5,"base","18",NA
"JU775",2,6,8,11.5,"base","18.5",NA
"JU775",2,6,8,11.5,"base","19",NA
"JU775",2,6,8,11.5,"base","19.5",NA
"JU775",2,6,8,11.5,"base","20",NA
"JU775",2,6,8,11.5,"base","20.5",NA
"JU775",2,6,8,11.5,"base","22",NA
"JU775",2,6,8,11.5,"base","22.5",NA
"JU775",2,6,8,11.5,"base","23",NA
"JU775",2,6,8,11.5,"base","23.5",NA
"JU775",2,6,8,11.5,"base","24",NA
"JU775",2,6,9,11.5,"stim","6.5",71
"JU775",2,6,9,11.5,"stim","7",351
"JU775",2,6,9,11.5,"stim","7.5",378
"JU775",2,6,9,11.5,"stim","11.5",NA
"JU775",2,6,9,11.5,"stim","12",NA
"JU775",2,6,9,11.5,"stim","12.5",NA
"JU775",2,6,9,11.5,"stim","13",NA
"JU775",2,6,9,11.5,"stim","15",NA
"JU775",2,6,9,11.5,"stim","17.5",NA
"JU775",2,6,9,11.5,"stim","18",NA
"JU775",2,6,9,11.5,"stim","18.5",NA
"JU775",2,6,9,11.5,"stim","19",NA
"JU775",2,6,9,11.5,"stim","19.5",NA
"JU775",2,6,9,11.5,"stim","20",NA
"JU775",2,6,9,11.5,"stim","20.5",NA
"JU775",2,6,9,11.5,"stim","22",NA
"JU775",2,6,9,11.5,"stim","22.5",NA
"JU775",2,6,9,11.5,"stim","23",NA
"JU775",2,6,9,11.5,"stim","23.5",NA
"JU775",2,6,9,11.5,"stim","24",NA
"JU775",2,6,9,11.5,"base","6.5",42
"JU775",2,6,9,11.5,"base","7",214
"JU775",2,6,9,11.5,"base","7.5",284
"JU775",2,6,9,11.5,"base","11.5",NA
"JU775",2,6,9,11.5,"base","12",NA
"JU775",2,6,9,11.5,"base","12.5",NA
"JU775",2,6,9,11.5,"base","13",NA
"JU775",2,6,9,11.5,"base","15",NA
"JU775",2,6,9,11.5,"base","17.5",NA
"JU775",2,6,9,11.5,"base","18",NA
"JU775",2,6,9,11.5,"base","18.5",NA
"JU775",2,6,9,11.5,"base","19",NA
"JU775",2,6,9,11.5,"base","19.5",NA
"JU775",2,6,9,11.5,"base","20",NA
"JU775",2,6,9,11.5,"base","20.5",NA
"JU775",2,6,9,11.5,"base","22",NA
"JU775",2,6,9,11.5,"base","22.5",NA
"JU775",2,6,9,11.5,"base","23",NA
"JU775",2,6,9,11.5,"base","23.5",NA
"JU775",2,6,9,11.5,"base","24",NA
"JU775",2,6,10,7,"stim","6.5",411
"JU775",2,6,10,7,"stim","7",NA
"JU775",2,6,10,7,"stim","7.5",NA
"JU775",2,6,10,7,"stim","11.5",NA
"JU775",2,6,10,7,"stim","12",NA
"JU775",2,6,10,7,"stim","12.5",NA
"JU775",2,6,10,7,"stim","13",NA
