"strain","tech_rep","bio_rep","rep","life_span","activity_type","time_d","activity"
"EG4725",1,3,2,20.5,"stim","20.5",NA
"EG4725",1,3,2,20.5,"stim","23.5",NA
"EG4725",1,3,2,20.5,"base","1.5",100
"EG4725",1,3,2,20.5,"base","5",393
"EG4725",1,3,2,20.5,"base","9",0
"EG4725",1,3,2,20.5,"base","12.5",0
"EG4725",1,3,2,20.5,"base","15.5",5
"EG4725",1,3,2,20.5,"base","20.5",NA
"EG4725",1,3,2,20.5,"base","23.5",NA
"EG4725",1,3,3,NA,"stim","1.5",0
"EG4725",1,3,3,NA,"stim","5",0
"EG4725",1,3,3,NA,"stim","9",0
"EG4725",1,3,3,NA,"stim","12.5",0
"EG4725",1,3,3,NA,"stim","15.5",0
"EG4725",1,3,3,NA,"stim","20.5",0
"EG4725",1,3,3,NA,"stim","23.5",0
"EG4725",1,3,3,NA,"base","1.5",0
"EG4725",1,3,3,NA,"base","5",0
"EG4725",1,3,3,NA,"base","9",0
"EG4725",1,3,3,NA,"base","12.5",0
"EG4725",1,3,3,NA,"base","15.5",0
"EG4725",1,3,3,NA,"base","20.5",0
"EG4725",1,3,3,NA,"base","23.5",0
"EG4725",1,3,4,23.5,"stim","1.5",141
"EG4725",1,3,4,23.5,"stim","5",205
"EG4725",1,3,4,23.5,"stim","9",0
"EG4725",1,3,4,23.5,"stim","12.5",0
"EG4725",1,3,4,23.5,"stim","15.5",27
"EG4725",1,3,4,23.5,"stim","20.5",6
"EG4725",1,3,4,23.5,"stim","23.5",NA
"EG4725",1,3,4,23.5,"base","1.5",7
"EG4725",1,3,4,23.5,"base","5",20
"EG4725",1,3,4,23.5,"base","9",0
"EG4725",1,3,4,23.5,"base","12.5",0
"EG4725",1,3,4,23.5,"base","15.5",16
"EG4725",1,3,4,23.5,"base","20.5",26
"EG4725",1,3,4,23.5,"base","23.5",NA
"EG4725",1,3,5,15.5,"stim","1.5",159
"EG4725",1,3,5,15.5,"stim","5",6
"EG4725",1,3,5,15.5,"stim","9",35
"EG4725",1,3,5,15.5,"stim","12.5",46
"EG4725",1,3,5,15.5,"stim","15.5",NA
"EG4725",1,3,5,15.5,"stim","20.5",NA
"EG4725",1,3,5,15.5,"stim","23.5",NA
"EG4725",1,3,5,15.5,"base","1.5",4
"EG4725",1,3,5,15.5,"base","5",0
"EG4725",1,3,5,15.5,"base","9",17
"EG4725",1,3,5,15.5,"base","12.5",2
"EG4725",1,3,5,15.5,"base","15.5",NA
"EG4725",1,3,5,15.5,"base","20.5",NA
"EG4725",1,3,5,15.5,"base","23.5",NA
"EG4725",1,3,6,15.5,"stim","1.5",172
"EG4725",1,3,6,15.5,"stim","5",7
"EG4725",1,3,6,15.5,"stim","9",0
"EG4725",1,3,6,15.5,"stim","12.5",15
"EG4725",1,3,6,15.5,"stim","15.5",NA
"EG4725",1,3,6,15.5,"stim","20.5",NA
"EG4725",1,3,6,15.5,"stim","23.5",NA
"EG4725",1,3,6,15.5,"base","1.5",14
"EG4725",1,3,6,15.5,"base","5",0
"EG4725",1,3,6,15.5,"base","9",0
"EG4725",1,3,6,15.5,"base","12.5",0
"EG4725",1,3,6,15.5,"base","15.5",NA
"EG4725",1,3,6,15.5,"base","20.5",NA
"EG4725",1,3,6,15.5,"base","23.5",NA
"EG4725",1,3,7,23.5,"stim","1.5",253
"EG4725",1,3,7,23.5,"stim","5",80
"EG4725",1,3,7,23.5,"stim","9",0
"EG4725",1,3,7,23.5,"stim","12.5",2
"EG4725",1,3,7,23.5,"stim","15.5",5
"EG4725",1,3,7,23.5,"stim","20.5",9
"EG4725",1,3,7,23.5,"stim","23.5",NA
"EG4725",1,3,7,23.5,"base","1.5",89
"EG4725",1,3,7,23.5,"base","5",215
"EG4725",1,3,7,23.5,"base","9",0
"EG4725",1,3,7,23.5,"base","12.5",0
"EG4725",1,3,7,23.5,"base","15.5",0
"EG4725",1,3,7,23.5,"base","20.5",3
"EG4725",1,3,7,23.5,"base","23.5",NA
"EG4725",1,3,8,NA,"stim","1.5",0
"EG4725",1,3,8,NA,"stim","5",0
"EG4725",1,3,8,NA,"stim","9",0
"EG4725",1,3,8,NA,"stim","12.5",0
"EG4725",1,3,8,NA,"stim","15.5",0
"EG4725",1,3,8,NA,"stim","20.5",0
"EG4725",1,3,8,NA,"stim","23.5",0
"EG4725",1,3,8,NA,"base","1.5",0
"EG4725",1,3,8,NA,"base","5",0
"EG4725",1,3,8,NA,"base","9",0
"EG4725",1,3,8,NA,"base","12.5",0
"EG4725",1,3,8,NA,"base","15.5",0
"EG4725",1,3,8,NA,"base","20.5",0
"EG4725",1,3,8,NA,"base","23.5",0
"EG4725",1,3,9,NA,"stim","1.5",0
"EG4725",1,3,9,NA,"stim","5",0
"EG4725",1,3,9,NA,"stim","9",0
"EG4725",1,3,9,NA,"stim","12.5",0
"EG4725",1,3,9,NA,"stim","15.5",0
"EG4725",1,3,9,NA,"stim","20.5",0
"EG4725",1,3,9,NA,"stim","23.5",0
"EG4725",1,3,9,NA,"base","1.5",0
"EG4725",1,3,9,NA,"base","5",0
"EG4725",1,3,9,NA,"base","9",0
"EG4725",1,3,9,NA,"base","12.5",0
"EG4725",1,3,9,NA,"base","15.5",0
"EG4725",1,3,9,NA,"base","20.5",0
"EG4725",1,3,9,NA,"base","23.5",0
"EG4725",1,3,10,9,"stim","1.5",164
"EG4725",1,3,10,9,"stim","5",66
"EG4725",1,3,10,9,"stim","9",NA
"EG4725",1,3,10,9,"stim","12.5",NA
"EG4725",1,3,10,9,"stim","15.5",NA
"EG4725",1,3,10,9,"stim","20.5",NA
"EG4725",1,3,10,9,"stim","23.5",NA
"EG4725",1,3,10,9,"base","1.5",186
"EG4725",1,3,10,9,"base","5",46
"EG4725",1,3,10,9,"base","9",NA
"EG4725",1,3,10,9,"base","12.5",NA
"EG4725",1,3,10,9,"base","15.5",NA
"EG4725",1,3,10,9,"base","20.5",NA
"EG4725",1,3,10,9,"base","23.5",NA
"EG4725",1,3,11,15.5,"stim","1.5",0
"EG4725",1,3,11,15.5,"stim","5",4
"EG4725",1,3,11,15.5,"stim","9",44
"EG4725",1,3,11,15.5,"stim","12.5",33
"EG4725",1,3,11,15.5,"stim","15.5",NA
"EG4725",1,3,11,15.5,"stim","20.5",NA
"EG4725",1,3,11,15.5,"stim","23.5",NA
"EG4725",1,3,11,15.5,"base","1.5",3
"EG4725",1,3,11,15.5,"base","5",107
"EG4725",1,3,11,15.5,"base","9",100
"EG4725",1,3,11,15.5,"base","12.5",5
"EG4725",1,3,11,15.5,"base","15.5",NA
"EG4725",1,3,11,15.5,"base","20.5",NA
"EG4725",1,3,11,15.5,"base","23.5",NA
"EG4725",1,3,12,20.5,"stim","1.5",268
"EG4725",1,3,12,20.5,"stim","5",14
"EG4725",1,3,12,20.5,"stim","9",216
"EG4725",1,3,12,20.5,"stim","12.5",0
"EG4725",1,3,12,20.5,"stim","15.5",26
"EG4725",1,3,12,20.5,"stim","20.5",NA
"EG4725",1,3,12,20.5,"stim","23.5",NA
"EG4725",1,3,12,20.5,"base","1.5",52
"EG4725",1,3,12,20.5,"base","5",205
"EG4725",1,3,12,20.5,"base","9",144
"EG4725",1,3,12,20.5,"base","12.5",0
"EG4725",1,3,12,20.5,"base","15.5",0
"EG4725",1,3,12,20.5,"base","20.5",NA
"EG4725",1,3,12,20.5,"base","23.5",NA
"EG4725",1,3,13,NA,"stim","1.5",0
"EG4725",1,3,13,NA,"stim","5",0
"EG4725",1,3,13,NA,"stim","9",0
"EG4725",1,3,13,NA,"stim","12.5",0
"EG4725",1,3,13,NA,"stim","15.5",0
"EG4725",1,3,13,NA,"stim","20.5",0
"EG4725",1,3,13,NA,"stim","23.5",0
"EG4725",1,3,13,NA,"base","1.5",0
"EG4725",1,3,13,NA,"base","5",0
"EG4725",1,3,13,NA,"base","9",0
"EG4725",1,3,13,NA,"base","12.5",0
"EG4725",1,3,13,NA,"base","15.5",0
"EG4725",1,3,13,NA,"base","20.5",0
"EG4725",1,3,13,NA,"base","23.5",0
"EG4725",1,3,14,12.5,"stim","1.5",231
"EG4725",1,3,14,12.5,"stim","5",78
"EG4725",1,3,14,12.5,"stim","9",15
"EG4725",1,3,14,12.5,"stim","12.5",NA
"EG4725",1,3,14,12.5,"stim","15.5",NA
"EG4725",1,3,14,12.5,"stim","20.5",NA
"EG4725",1,3,14,12.5,"stim","23.5",NA
"EG4725",1,3,14,12.5,"base","1.5",150
"EG4725",1,3,14,12.5,"base","5",14
"EG4725",1,3,14,12.5,"base","9",0
"EG4725",1,3,14,12.5,"base","12.5",NA
"EG4725",1,3,14,12.5,"base","15.5",NA
"EG4725",1,3,14,12.5,"base","20.5",NA
"EG4725",1,3,14,12.5,"base","23.5",NA
"EG4725",1,3,15,NA,"stim","1.5",0
"EG4725",1,3,15,NA,"stim","5",0
"EG4725",1,3,15,NA,"stim","9",0
"EG4725",1,3,15,NA,"stim","12.5",0
"EG4725",1,3,15,NA,"stim","15.5",0
"EG4725",1,3,15,NA,"stim","20.5",0
"EG4725",1,3,15,NA,"stim","23.5",0
"EG4725",1,3,15,NA,"base","1.5",0
"EG4725",1,3,15,NA,"base","5",0
"EG4725",1,3,15,NA,"base","9",0
"EG4725",1,3,15,NA,"base","12.5",0
"EG4725",1,3,15,NA,"base","15.5",0
"EG4725",1,3,15,NA,"base","20.5",0
"EG4725",1,3,15,NA,"base","23.5",0
"EG4725",1,3,16,NA,"stim","1.5",0
"EG4725",1,3,16,NA,"stim","5",0
"EG4725",1,3,16,NA,"stim","9",0
"EG4725",1,3,16,NA,"stim","12.5",0
"EG4725",1,3,16,NA,"stim","15.5",0
"EG4725",1,3,16,NA,"stim","20.5",0
"EG4725",1,3,16,NA,"stim","23.5",0
"EG4725",1,3,16,NA,"base","1.5",0
"EG4725",1,3,16,NA,"base","5",0
"EG4725",1,3,16,NA,"base","9",0
"EG4725",1,3,16,NA,"base","12.5",0
"EG4725",1,3,16,NA,"base","15.5",0
"EG4725",1,3,16,NA,"base","20.5",0
"EG4725",1,3,16,NA,"base","23.5",0
"EG4725",1,3,17,NA,"stim","1.5",0
"EG4725",1,3,17,NA,"stim","5",0
"EG4725",1,3,17,NA,"stim","9",0
"EG4725",1,3,17,NA,"stim","12.5",0
"EG4725",1,3,17,NA,"stim","15.5",0
"EG4725",1,3,17,NA,"stim","20.5",0
"EG4725",1,3,17,NA,"stim","23.5",0
"EG4725",1,3,17,NA,"base","1.5",0
"EG4725",1,3,17,NA,"base","5",0
"EG4725",1,3,17,NA,"base","9",0
"EG4725",1,3,17,NA,"base","12.5",0
"EG4725",1,3,17,NA,"base","15.5",0
"EG4725",1,3,17,NA,"base","20.5",0
"EG4725",1,3,17,NA,"base","23.5",0
"EG4725",1,3,18,NA,"stim","1.5",0
"EG4725",1,3,18,NA,"stim","5",0
"EG4725",1,3,18,NA,"stim","9",0
"EG4725",1,3,18,NA,"stim","12.5",0
"EG4725",1,3,18,NA,"stim","15.5",0
"EG4725",1,3,18,NA,"stim","20.5",0
"EG4725",1,3,18,NA,"stim","23.5",0
"EG4725",1,3,18,NA,"base","1.5",0
"EG4725",1,3,18,NA,"base","5",0
"EG4725",1,3,18,NA,"base","9",0
"EG4725",1,3,18,NA,"base","12.5",0
"EG4725",1,3,18,NA,"base","15.5",0
"EG4725",1,3,18,NA,"base","20.5",0
"EG4725",1,3,18,NA,"base","23.5",0
"EG4725",1,3,19,NA,"stim","1.5",0
"EG4725",1,3,19,NA,"stim","5",0
"EG4725",1,3,19,NA,"stim","9",0
"EG4725",1,3,19,NA,"stim","12.5",0
"EG4725",1,3,19,NA,"stim","15.5",0
"EG4725",1,3,19,NA,"stim","20.5",0
"EG4725",1,3,19,NA,"stim","23.5",0
"EG4725",1,3,19,NA,"base","1.5",0
"EG4725",1,3,19,NA,"base","5",0
"EG4725",1,3,19,NA,"base","9",0
"EG4725",1,3,19,NA,"base","12.5",0
"EG4725",1,3,19,NA,"base","15.5",0
"EG4725",1,3,19,NA,"base","20.5",0
"EG4725",1,3,19,NA,"base","23.5",0
"EG4725",1,3,20,NA,"stim","1.5",0
"EG4725",1,3,20,NA,"stim","5",0
"EG4725",1,3,20,NA,"stim","9",0
"EG4725",1,3,20,NA,"stim","12.5",0
"EG4725",1,3,20,NA,"stim","15.5",0
"EG4725",1,3,20,NA,"stim","20.5",0
"EG4725",1,3,20,NA,"stim","23.5",0
"EG4725",1,3,20,NA,"base","1.5",0
"EG4725",1,3,20,NA,"base","5",0
"EG4725",1,3,20,NA,"base","9",0
"EG4725",1,3,20,NA,"base","12.5",0
"EG4725",1,3,20,NA,"base","15.5",0
"EG4725",1,3,20,NA,"base","20.5",0
"EG4725",1,3,20,NA,"base","23.5",0
"JT11398",1,3,1,23.5,"stim","1.5",124
"JT11398",1,3,1,23.5,"stim","5",147
"JT11398",1,3,1,23.5,"stim","9",21
"JT11398",1,3,1,23.5,"stim","12.5",0
"JT11398",1,3,1,23.5,"stim","15.5",0
"JT11398",1,3,1,23.5,"stim","20.5",9
"JT11398",1,3,1,23.5,"stim","23.5",NA
"JT11398",1,3,1,23.5,"base","1.5",338
"JT11398",1,3,1,23.5,"base","5",83
"JT11398",1,3,1,23.5,"base","9",0
"JT11398",1,3,1,23.5,"base","12.5",0
"JT11398",1,3,1,23.5,"base","15.5",0
"JT11398",1,3,1,23.5,"base","20.5",0
"JT11398",1,3,1,23.5,"base","23.5",NA
"JT11398",1,3,2,20.5,"stim","1.5",240
"JT11398",1,3,2,20.5,"stim","5",69
"JT11398",1,3,2,20.5,"stim","9",249
"JT11398",1,3,2,20.5,"stim","12.5",59
"JT11398",1,3,2,20.5,"stim","15.5",82
"JT11398",1,3,2,20.5,"stim","20.5",NA
"JT11398",1,3,2,20.5,"stim","23.5",NA
"JT11398",1,3,2,20.5,"base","1.5",291
"JT11398",1,3,2,20.5,"base","5",2
"JT11398",1,3,2,20.5,"base","9",297
"JT11398",1,3,2,20.5,"base","12.5",22
"JT11398",1,3,2,20.5,"base","15.5",27
"JT11398",1,3,2,20.5,"base","20.5",NA
"JT11398",1,3,2,20.5,"base","23.5",NA
"JT11398",1,3,3,9,"stim","1.5",176
"JT11398",1,3,3,9,"stim","5",215
"JT11398",1,3,3,9,"stim","9",NA
"JT11398",1,3,3,9,"stim","12.5",NA
"JT11398",1,3,3,9,"stim","15.5",NA
"JT11398",1,3,3,9,"stim","20.5",NA
"JT11398",1,3,3,9,"stim","23.5",NA
"JT11398",1,3,3,9,"base","1.5",49
"JT11398",1,3,3,9,"base","5",63
"JT11398",1,3,3,9,"base","9",NA
"JT11398",1,3,3,9,"base","12.5",NA
"JT11398",1,3,3,9,"base","15.5",NA
"JT11398",1,3,3,9,"base","20.5",NA
"JT11398",1,3,3,9,"base","23.5",NA
"JT11398",1,3,4,9,"stim","1.5",178
"JT11398",1,3,4,9,"stim","5",146
"JT11398",1,3,4,9,"stim","9",NA
"JT11398",1,3,4,9,"stim","12.5",NA
"JT11398",1,3,4,9,"stim","15.5",NA
"JT11398",1,3,4,9,"stim","20.5",NA
"JT11398",1,3,4,9,"stim","23.5",NA
"JT11398",1,3,4,9,"base","1.5",160
"JT11398",1,3,4,9,"base","5",45
"JT11398",1,3,4,9,"base","9",NA
"JT11398",1,3,4,9,"base","12.5",NA
"JT11398",1,3,4,9,"base","15.5",NA
"JT11398",1,3,4,9,"base","20.5",NA
"JT11398",1,3,4,9,"base","23.5",NA
"JT11398",1,3,5,12.5,"stim","1.5",38
"JT11398",1,3,5,12.5,"stim","5",144
"JT11398",1,3,5,12.5,"stim","9",62
"JT11398",1,3,5,12.5,"stim","12.5",NA
"JT11398",1,3,5,12.5,"stim","15.5",NA
"JT11398",1,3,5,12.5,"stim","20.5",NA
"JT11398",1,3,5,12.5,"stim","23.5",NA
"JT11398",1,3,5,12.5,"base","1.5",15
"JT11398",1,3,5,12.5,"base","5",105
"JT11398",1,3,5,12.5,"base","9",15
"JT11398",1,3,5,12.5,"base","12.5",NA
"JT11398",1,3,5,12.5,"base","15.5",NA
"JT11398",1,3,5,12.5,"base","20.5",NA
"JT11398",1,3,5,12.5,"base","23.5",NA
"JT11398",1,3,6,23.5,"stim","1.5",50
"JT11398",1,3,6,23.5,"stim","5",10
"JT11398",1,3,6,23.5,"stim","9",76
"JT11398",1,3,6,23.5,"stim","12.5",0
"JT11398",1,3,6,23.5,"stim","15.5",0
"JT11398",1,3,6,23.5,"stim","20.5",0
"JT11398",1,3,6,23.5,"stim","23.5",NA
"JT11398",1,3,6,23.5,"base","1.5",67
"JT11398",1,3,6,23.5,"base","5",3
"JT11398",1,3,6,23.5,"base","9",7
"JT11398",1,3,6,23.5,"base","12.5",0
"JT11398",1,3,6,23.5,"base","15.5",0
"JT11398",1,3,6,23.5,"base","20.5",19
"JT11398",1,3,6,23.5,"base","23.5",NA
"JT11398",1,3,7,NA,"stim","1.5",38
"JT11398",1,3,7,NA,"stim","5",94
"JT11398",1,3,7,NA,"stim","9",0
"JT11398",1,3,7,NA,"stim","12.5",0
"JT11398",1,3,7,NA,"stim","15.5",0
"JT11398",1,3,7,NA,"stim","20.5",0
"JT11398",1,3,7,NA,"stim","23.5",104
"JT11398",1,3,7,NA,"base","1.5",47
"JT11398",1,3,7,NA,"base","5",24
"JT11398",1,3,7,NA,"base","9",0
"JT11398",1,3,7,NA,"base","12.5",0
"JT11398",1,3,7,NA,"base","15.5",0
"JT11398",1,3,7,NA,"base","20.5",16
"JT11398",1,3,7,NA,"base","23.5",0
"JT11398",1,3,8,23.5,"stim","1.5",109
"JT11398",1,3,8,23.5,"stim","5",156
"JT11398",1,3,8,23.5,"stim","9",13
"JT11398",1,3,8,23.5,"stim","12.5",22
"JT11398",1,3,8,23.5,"stim","15.5",0
"JT11398",1,3,8,23.5,"stim","20.5",0
"JT11398",1,3,8,23.5,"stim","23.5",NA
"JT11398",1,3,8,23.5,"base","1.5",220
"JT11398",1,3,8,23.5,"base","5",62
"JT11398",1,3,8,23.5,"base","9",85
"JT11398",1,3,8,23.5,"base","12.5",0
"JT11398",1,3,8,23.5,"base","15.5",0
"JT11398",1,3,8,23.5,"base","20.5",39
"JT11398",1,3,8,23.5,"base","23.5",NA
"JT11398",1,3,9,12.5,"stim","1.5",162
"JT11398",1,3,9,12.5,"stim","5",88
"JT11398",1,3,9,12.5,"stim","9",6
"JT11398",1,3,9,12.5,"stim","12.5",NA
"JT11398",1,3,9,12.5,"stim","15.5",NA
"JT11398",1,3,9,12.5,"stim","20.5",NA
"JT11398",1,3,9,12.5,"stim","23.5",NA
"JT11398",1,3,9,12.5,"base","1.5",30
"JT11398",1,3,9,12.5,"base","5",102
"JT11398",1,3,9,12.5,"base","9",14
"JT11398",1,3,9,12.5,"base","12.5",NA
"JT11398",1,3,9,12.5,"base","15.5",NA
"JT11398",1,3,9,12.5,"base","20.5",NA
"JT11398",1,3,9,12.5,"base","23.5",NA
"JT11398",1,3,10,12.5,"stim","1.5",54
"JT11398",1,3,10,12.5,"stim","5",32
"JT11398",1,3,10,12.5,"stim","9",77
"JT11398",1,3,10,12.5,"stim","12.5",NA
"JT11398",1,3,10,12.5,"stim","15.5",NA
"JT11398",1,3,10,12.5,"stim","20.5",NA
"JT11398",1,3,10,12.5,"stim","23.5",NA
"JT11398",1,3,10,12.5,"base","1.5",115
"JT11398",1,3,10,12.5,"base","5",48
"JT11398",1,3,10,12.5,"base","9",8
"JT11398",1,3,10,12.5,"base","12.5",NA
"JT11398",1,3,10,12.5,"base","15.5",NA
"JT11398",1,3,10,12.5,"base","20.5",NA
"JT11398",1,3,10,12.5,"base","23.5",NA
"JT11398",1,3,11,23.5,"stim","1.5",170
"JT11398",1,3,11,23.5,"stim","5",117
"JT11398",1,3,11,23.5,"stim","9",1
"JT11398",1,3,11,23.5,"stim","12.5",0
"JT11398",1,3,11,23.5,"stim","15.5",0
"JT11398",1,3,11,23.5,"stim","20.5",28
"JT11398",1,3,11,23.5,"stim","23.5",NA
"JT11398",1,3,11,23.5,"base","1.5",296
"JT11398",1,3,11,23.5,"base","5",12
"JT11398",1,3,11,23.5,"base","9",39
"JT11398",1,3,11,23.5,"base","12.5",0
"JT11398",1,3,11,23.5,"base","15.5",0
"JT11398",1,3,11,23.5,"base","20.5",19
"JT11398",1,3,11,23.5,"base","23.5",NA
"JT11398",1,3,12,23.5,"stim","1.5",234
"JT11398",1,3,12,23.5,"stim","5",206
"JT11398",1,3,12,23.5,"stim","9",2
"JT11398",1,3,12,23.5,"stim","12.5",112
"JT11398",1,3,12,23.5,"stim","15.5",204
"JT11398",1,3,12,23.5,"stim","20.5",5
"JT11398",1,3,12,23.5,"stim","23.5",NA
"JT11398",1,3,12,23.5,"base","1.5",15
"JT11398",1,3,12,23.5,"base","5",194
"JT11398",1,3,12,23.5,"base","9",7
"JT11398",1,3,12,23.5,"base","12.5",0
"JT11398",1,3,12,23.5,"base","15.5",165
"JT11398",1,3,12,23.5,"base","20.5",0
"JT11398",1,3,12,23.5,"base","23.5",NA
"JT11398",1,3,13,20.5,"stim","1.5",76
"JT11398",1,3,13,20.5,"stim","5",100
"JT11398",1,3,13,20.5,"stim","9",0
"JT11398",1,3,13,20.5,"stim","12.5",28
"JT11398",1,3,13,20.5,"stim","15.5",85
"JT11398",1,3,13,20.5,"stim","20.5",NA
"JT11398",1,3,13,20.5,"stim","23.5",NA
"JT11398",1,3,13,20.5,"base","1.5",100
"JT11398",1,3,13,20.5,"base","5",73
"JT11398",1,3,13,20.5,"base","9",0
"JT11398",1,3,13,20.5,"base","12.5",0
"JT11398",1,3,13,20.5,"base","15.5",0
"JT11398",1,3,13,20.5,"base","20.5",NA
"JT11398",1,3,13,20.5,"base","23.5",NA
"JT11398",1,3,14,12.5,"stim","1.5",236
"JT11398",1,3,14,12.5,"stim","5",57
"JT11398",1,3,14,12.5,"stim","9",31
"JT11398",1,3,14,12.5,"stim","12.5",NA
"JT11398",1,3,14,12.5,"stim","15.5",NA
"JT11398",1,3,14,12.5,"stim","20.5",NA
"JT11398",1,3,14,12.5,"stim","23.5",NA
"JT11398",1,3,14,12.5,"base","1.5",267
"JT11398",1,3,14,12.5,"base","5",40
"JT11398",1,3,14,12.5,"base","9",154
"JT11398",1,3,14,12.5,"base","12.5",NA
"JT11398",1,3,14,12.5,"base","15.5",NA
"JT11398",1,3,14,12.5,"base","20.5",NA
"JT11398",1,3,14,12.5,"base","23.5",NA
"JT11398",1,3,15,12.5,"stim","1.5",159
"JT11398",1,3,15,12.5,"stim","5",106
"JT11398",1,3,15,12.5,"stim","9",35
"JT11398",1,3,15,12.5,"stim","12.5",NA
"JT11398",1,3,15,12.5,"stim","15.5",NA
"JT11398",1,3,15,12.5,"stim","20.5",NA
"JT11398",1,3,15,12.5,"stim","23.5",NA
"JT11398",1,3,15,12.5,"base","1.5",369
"JT11398",1,3,15,12.5,"base","5",15
"JT11398",1,3,15,12.5,"base","9",10
"JT11398",1,3,15,12.5,"base","12.5",NA
"JT11398",1,3,15,12.5,"base","15.5",NA
"JT11398",1,3,15,12.5,"base","20.5",NA
"JT11398",1,3,15,12.5,"base","23.5",NA
"JT11398",1,3,16,23.5,"stim","1.5",124
"JT11398",1,3,16,23.5,"stim","5",117
"JT11398",1,3,16,23.5,"stim","9",134
"JT11398",1,3,16,23.5,"stim","12.5",61
"JT11398",1,3,16,23.5,"stim","15.5",0
"JT11398",1,3,16,23.5,"stim","20.5",13
"JT11398",1,3,16,23.5,"stim","23.5",NA
"JT11398",1,3,16,23.5,"base","1.5",197
"JT11398",1,3,16,23.5,"base","5",43
"JT11398",1,3,16,23.5,"base","9",42
"JT11398",1,3,16,23.5,"base","12.5",64
"JT11398",1,3,16,23.5,"base","15.5",0
"JT11398",1,3,16,23.5,"base","20.5",0
"JT11398",1,3,16,23.5,"base","23.5",NA
"JT11398",1,3,17,NA,"stim","1.5",0
"JT11398",1,3,17,NA,"stim","5",0
"JT11398",1,3,17,NA,"stim","9",0
"JT11398",1,3,17,NA,"stim","12.5",0
"JT11398",1,3,17,NA,"stim","15.5",0
"JT11398",1,3,17,NA,"stim","20.5",0
"JT11398",1,3,17,NA,"stim","23.5",0
"JT11398",1,3,17,NA,"base","1.5",0
"JT11398",1,3,17,NA,"base","5",0
"JT11398",1,3,17,NA,"base","9",0
"JT11398",1,3,17,NA,"base","12.5",0
"JT11398",1,3,17,NA,"base","15.5",0
"JT11398",1,3,17,NA,"base","20.5",0
"JT11398",1,3,17,NA,"base","23.5",0
"JT11398",1,3,18,23.5,"stim","1.5",125
"JT11398",1,3,18,23.5,"stim","5",29
"JT11398",1,3,18,23.5,"stim","9",15
"JT11398",1,3,18,23.5,"stim","12.5",0
"JT11398",1,3,18,23.5,"stim","15.5",0
"JT11398",1,3,18,23.5,"stim","20.5",26
"JT11398",1,3,18,23.5,"stim","23.5",NA
"JT11398",1,3,18,23.5,"base","1.5",240
"JT11398",1,3,18,23.5,"base","5",29
"JT11398",1,3,18,23.5,"base","9",12
"JT11398",1,3,18,23.5,"base","12.5",0
"JT11398",1,3,18,23.5,"base","15.5",0
"JT11398",1,3,18,23.5,"base","20.5",1
"JT11398",1,3,18,23.5,"base","23.5",NA
"JT11398",1,3,19,NA,"stim","1.5",0
"JT11398",1,3,19,NA,"stim","5",0
"JT11398",1,3,19,NA,"stim","9",0
"JT11398",1,3,19,NA,"stim","12.5",0
"JT11398",1,3,19,NA,"stim","15.5",0
"JT11398",1,3,19,NA,"stim","20.5",0
"JT11398",1,3,19,NA,"stim","23.5",0
"JT11398",1,3,19,NA,"base","1.5",0
"JT11398",1,3,19,NA,"base","5",0
"JT11398",1,3,19,NA,"base","9",0
"JT11398",1,3,19,NA,"base","12.5",0
"JT11398",1,3,19,NA,"base","15.5",0
"JT11398",1,3,19,NA,"base","20.5",0
"JT11398",1,3,19,NA,"base","23.5",0
"JT11398",1,3,20,15.5,"stim","1.5",185
"JT11398",1,3,20,15.5,"stim","5",1
"JT11398",1,3,20,15.5,"stim","9",0
"JT11398",1,3,20,15.5,"stim","12.5",10
"JT11398",1,3,20,15.5,"stim","15.5",NA
"JT11398",1,3,20,15.5,"stim","20.5",NA
"JT11398",1,3,20,15.5,"stim","23.5",NA
"JT11398",1,3,20,15.5,"base","1.5",72
"JT11398",1,3,20,15.5,"base","5",98
"JT11398",1,3,20,15.5,"base","9",1
"JT11398",1,3,20,15.5,"base","12.5",0
"JT11398",1,3,20,15.5,"base","15.5",NA
"JT11398",1,3,20,15.5,"base","20.5",NA
"JT11398",1,3,20,15.5,"base","23.5",NA
"JU258",1,3,1,9,"stim","1.5",61
"JU258",1,3,1,9,"stim","5",69
"JU258",1,3,1,9,"stim","9",NA
"JU258",1,3,1,9,"stim","12.5",NA
"JU258",1,3,1,9,"stim","15.5",NA
"JU258",1,3,1,9,"stim","20.5",NA
"JU258",1,3,1,9,"stim","23.5",NA
"JU258",1,3,1,9,"base","1.5",91
"JU258",1,3,1,9,"base","5",116
"JU258",1,3,1,9,"base","9",NA
"JU258",1,3,1,9,"base","12.5",NA
"JU258",1,3,1,9,"base","15.5",NA
"JU258",1,3,1,9,"base","20.5",NA
"JU258",1,3,1,9,"base","23.5",NA
"JU258",1,3,2,5,"stim","1.5",25
"JU258",1,3,2,5,"stim","5",NA
"JU258",1,3,2,5,"stim","9",NA
"JU258",1,3,2,5,"stim","12.5",NA
"JU258",1,3,2,5,"stim","15.5",NA
"JU258",1,3,2,5,"stim","20.5",NA
"JU258",1,3,2,5,"stim","23.5",NA
"JU258",1,3,2,5,"base","1.5",14
"JU258",1,3,2,5,"base","5",NA
"JU258",1,3,2,5,"base","9",NA
"JU258",1,3,2,5,"base","12.5",NA
"JU258",1,3,2,5,"base","15.5",NA
