"strain","tech_rep","bio_rep","rep","life_span","activity_type","time_d","activity"
"DL238",2,2,20,16,"base","33",NA
"ED3017",2,2,1,21,"stim","1.5",86
"ED3017",2,2,1,21,"stim","3.5",144
"ED3017",2,2,1,21,"stim","5",112
"ED3017",2,2,1,21,"stim","6.5",193
"ED3017",2,2,1,21,"stim","8.5",119
"ED3017",2,2,1,21,"stim","10",39
"ED3017",2,2,1,21,"stim","12",0
"ED3017",2,2,1,21,"stim","14",157
"ED3017",2,2,1,21,"stim","15",565
"ED3017",2,2,1,21,"stim","16",127
"ED3017",2,2,1,21,"stim","18",10
"ED3017",2,2,1,21,"stim","21",NA
"ED3017",2,2,1,21,"stim","24",NA
"ED3017",2,2,1,21,"stim","26",NA
"ED3017",2,2,1,21,"stim","29.5",NA
"ED3017",2,2,1,21,"stim","33",NA
"ED3017",2,2,1,21,"base","1.5",0
"ED3017",2,2,1,21,"base","3.5",0
"ED3017",2,2,1,21,"base","5",98
"ED3017",2,2,1,21,"base","6.5",145
"ED3017",2,2,1,21,"base","8.5",104
"ED3017",2,2,1,21,"base","10",53
"ED3017",2,2,1,21,"base","12",0
"ED3017",2,2,1,21,"base","14",89
"ED3017",2,2,1,21,"base","15",827
"ED3017",2,2,1,21,"base","16",1701
"ED3017",2,2,1,21,"base","18",0
"ED3017",2,2,1,21,"base","21",NA
"ED3017",2,2,1,21,"base","24",NA
"ED3017",2,2,1,21,"base","26",NA
"ED3017",2,2,1,21,"base","29.5",NA
"ED3017",2,2,1,21,"base","33",NA
"ED3017",2,2,2,18,"stim","1.5",68
"ED3017",2,2,2,18,"stim","3.5",154
"ED3017",2,2,2,18,"stim","5",130
"ED3017",2,2,2,18,"stim","6.5",42
"ED3017",2,2,2,18,"stim","8.5",112
"ED3017",2,2,2,18,"stim","10",115
"ED3017",2,2,2,18,"stim","12",0
"ED3017",2,2,2,18,"stim","14",231
"ED3017",2,2,2,18,"stim","15",121
"ED3017",2,2,2,18,"stim","16",17
"ED3017",2,2,2,18,"stim","18",NA
"ED3017",2,2,2,18,"stim","21",NA
"ED3017",2,2,2,18,"stim","24",NA
"ED3017",2,2,2,18,"stim","26",NA
"ED3017",2,2,2,18,"stim","29.5",NA
"ED3017",2,2,2,18,"stim","33",NA
"ED3017",2,2,2,18,"base","1.5",0
"ED3017",2,2,2,18,"base","3.5",79
"ED3017",2,2,2,18,"base","5",125
"ED3017",2,2,2,18,"base","6.5",0
"ED3017",2,2,2,18,"base","8.5",142
"ED3017",2,2,2,18,"base","10",120
"ED3017",2,2,2,18,"base","12",20
"ED3017",2,2,2,18,"base","14",226
"ED3017",2,2,2,18,"base","15",31
"ED3017",2,2,2,18,"base","16",324
"ED3017",2,2,2,18,"base","18",NA
"ED3017",2,2,2,18,"base","21",NA
"ED3017",2,2,2,18,"base","24",NA
"ED3017",2,2,2,18,"base","26",NA
"ED3017",2,2,2,18,"base","29.5",NA
"ED3017",2,2,2,18,"base","33",NA
"ED3017",2,2,3,NA,"stim","1.5",0
"ED3017",2,2,3,NA,"stim","3.5",0
"ED3017",2,2,3,NA,"stim","5",0
"ED3017",2,2,3,NA,"stim","6.5",0
"ED3017",2,2,3,NA,"stim","8.5",0
"ED3017",2,2,3,NA,"stim","10",0
"ED3017",2,2,3,NA,"stim","12",0
"ED3017",2,2,3,NA,"stim","14",0
"ED3017",2,2,3,NA,"stim","15",0
"ED3017",2,2,3,NA,"stim","16",0
"ED3017",2,2,3,NA,"stim","18",0
"ED3017",2,2,3,NA,"stim","21",0
"ED3017",2,2,3,NA,"stim","24",0
"ED3017",2,2,3,NA,"stim","26",0
"ED3017",2,2,3,NA,"stim","29.5",0
"ED3017",2,2,3,NA,"stim","33",0
"ED3017",2,2,3,NA,"base","1.5",0
"ED3017",2,2,3,NA,"base","3.5",0
"ED3017",2,2,3,NA,"base","5",0
"ED3017",2,2,3,NA,"base","6.5",0
"ED3017",2,2,3,NA,"base","8.5",0
"ED3017",2,2,3,NA,"base","10",0
"ED3017",2,2,3,NA,"base","12",0
"ED3017",2,2,3,NA,"base","14",0
"ED3017",2,2,3,NA,"base","15",0
"ED3017",2,2,3,NA,"base","16",0
"ED3017",2,2,3,NA,"base","18",0
"ED3017",2,2,3,NA,"base","21",0
"ED3017",2,2,3,NA,"base","24",0
"ED3017",2,2,3,NA,"base","26",0
"ED3017",2,2,3,NA,"base","29.5",0
"ED3017",2,2,3,NA,"base","33",0
"ED3017",2,2,4,18,"stim","1.5",112
"ED3017",2,2,4,18,"stim","3.5",47
"ED3017",2,2,4,18,"stim","5",382
"ED3017",2,2,4,18,"stim","6.5",91
"ED3017",2,2,4,18,"stim","8.5",57
"ED3017",2,2,4,18,"stim","10",43
"ED3017",2,2,4,18,"stim","12",13
"ED3017",2,2,4,18,"stim","14",180
"ED3017",2,2,4,18,"stim","15",19
"ED3017",2,2,4,18,"stim","16",81
"ED3017",2,2,4,18,"stim","18",NA
"ED3017",2,2,4,18,"stim","21",NA
"ED3017",2,2,4,18,"stim","24",NA
"ED3017",2,2,4,18,"stim","26",NA
"ED3017",2,2,4,18,"stim","29.5",NA
"ED3017",2,2,4,18,"stim","33",NA
"ED3017",2,2,4,18,"base","1.5",0
"ED3017",2,2,4,18,"base","3.5",109
"ED3017",2,2,4,18,"base","5",69
"ED3017",2,2,4,18,"base","6.5",118
"ED3017",2,2,4,18,"base","8.5",76
"ED3017",2,2,4,18,"base","10",8
"ED3017",2,2,4,18,"base","12",802
"ED3017",2,2,4,18,"base","14",123
"ED3017",2,2,4,18,"base","15",70
"ED3017",2,2,4,18,"base","16",85
"ED3017",2,2,4,18,"base","18",NA
"ED3017",2,2,4,18,"base","21",NA
"ED3017",2,2,4,18,"base","24",NA
"ED3017",2,2,4,18,"base","26",NA
"ED3017",2,2,4,18,"base","29.5",NA
"ED3017",2,2,4,18,"base","33",NA
"ED3017",2,2,5,18,"stim","1.5",112
"ED3017",2,2,5,18,"stim","3.5",116
"ED3017",2,2,5,18,"stim","5",224
"ED3017",2,2,5,18,"stim","6.5",110
"ED3017",2,2,5,18,"stim","8.5",143
"ED3017",2,2,5,18,"stim","10",151
"ED3017",2,2,5,18,"stim","12",58
"ED3017",2,2,5,18,"stim","14",259
"ED3017",2,2,5,18,"stim","15",238
"ED3017",2,2,5,18,"stim","16",149
"ED3017",2,2,5,18,"stim","18",NA
"ED3017",2,2,5,18,"stim","21",NA
"ED3017",2,2,5,18,"stim","24",NA
"ED3017",2,2,5,18,"stim","26",NA
"ED3017",2,2,5,18,"stim","29.5",NA
"ED3017",2,2,5,18,"stim","33",NA
"ED3017",2,2,5,18,"base","1.5",6
"ED3017",2,2,5,18,"base","3.5",20
"ED3017",2,2,5,18,"base","5",188
"ED3017",2,2,5,18,"base","6.5",216
"ED3017",2,2,5,18,"base","8.5",37
"ED3017",2,2,5,18,"base","10",104
"ED3017",2,2,5,18,"base","12",1837
"ED3017",2,2,5,18,"base","14",158
"ED3017",2,2,5,18,"base","15",196
"ED3017",2,2,5,18,"base","16",69
"ED3017",2,2,5,18,"base","18",NA
"ED3017",2,2,5,18,"base","21",NA
"ED3017",2,2,5,18,"base","24",NA
"ED3017",2,2,5,18,"base","26",NA
"ED3017",2,2,5,18,"base","29.5",NA
"ED3017",2,2,5,18,"base","33",NA
"ED3017",2,2,6,18,"stim","1.5",165
"ED3017",2,2,6,18,"stim","3.5",127
"ED3017",2,2,6,18,"stim","5",110
"ED3017",2,2,6,18,"stim","6.5",225
"ED3017",2,2,6,18,"stim","8.5",28
"ED3017",2,2,6,18,"stim","10",138
"ED3017",2,2,6,18,"stim","12",33
"ED3017",2,2,6,18,"stim","14",128
"ED3017",2,2,6,18,"stim","15",147
"ED3017",2,2,6,18,"stim","16",0
"ED3017",2,2,6,18,"stim","18",NA
"ED3017",2,2,6,18,"stim","21",NA
"ED3017",2,2,6,18,"stim","24",NA
"ED3017",2,2,6,18,"stim","26",NA
"ED3017",2,2,6,18,"stim","29.5",NA
"ED3017",2,2,6,18,"stim","33",NA
"ED3017",2,2,6,18,"base","1.5",143
"ED3017",2,2,6,18,"base","3.5",251
"ED3017",2,2,6,18,"base","5",31
"ED3017",2,2,6,18,"base","6.5",243
"ED3017",2,2,6,18,"base","8.5",108
"ED3017",2,2,6,18,"base","10",74
"ED3017",2,2,6,18,"base","12",990
"ED3017",2,2,6,18,"base","14",193
"ED3017",2,2,6,18,"base","15",197
"ED3017",2,2,6,18,"base","16",91
"ED3017",2,2,6,18,"base","18",NA
"ED3017",2,2,6,18,"base","21",NA
"ED3017",2,2,6,18,"base","24",NA
"ED3017",2,2,6,18,"base","26",NA
"ED3017",2,2,6,18,"base","29.5",NA
"ED3017",2,2,6,18,"base","33",NA
"ED3017",2,2,7,18,"stim","1.5",127
"ED3017",2,2,7,18,"stim","3.5",241
"ED3017",2,2,7,18,"stim","5",58
"ED3017",2,2,7,18,"stim","6.5",732
"ED3017",2,2,7,18,"stim","8.5",187
"ED3017",2,2,7,18,"stim","10",157
"ED3017",2,2,7,18,"stim","12",29
"ED3017",2,2,7,18,"stim","14",1
"ED3017",2,2,7,18,"stim","15",19
"ED3017",2,2,7,18,"stim","16",39
"ED3017",2,2,7,18,"stim","18",NA
"ED3017",2,2,7,18,"stim","21",NA
"ED3017",2,2,7,18,"stim","24",NA
"ED3017",2,2,7,18,"stim","26",NA
"ED3017",2,2,7,18,"stim","29.5",NA
"ED3017",2,2,7,18,"stim","33",NA
"ED3017",2,2,7,18,"base","1.5",23
"ED3017",2,2,7,18,"base","3.5",139
"ED3017",2,2,7,18,"base","5",169
"ED3017",2,2,7,18,"base","6.5",639
"ED3017",2,2,7,18,"base","8.5",149
"ED3017",2,2,7,18,"base","10",88
"ED3017",2,2,7,18,"base","12",37
"ED3017",2,2,7,18,"base","14",127
"ED3017",2,2,7,18,"base","15",4
"ED3017",2,2,7,18,"base","16",82
"ED3017",2,2,7,18,"base","18",NA
"ED3017",2,2,7,18,"base","21",NA
"ED3017",2,2,7,18,"base","24",NA
"ED3017",2,2,7,18,"base","26",NA
"ED3017",2,2,7,18,"base","29.5",NA
"ED3017",2,2,7,18,"base","33",NA
"ED3017",2,2,8,NA,"stim","1.5",0
"ED3017",2,2,8,NA,"stim","3.5",0
"ED3017",2,2,8,NA,"stim","5",0
"ED3017",2,2,8,NA,"stim","6.5",0
"ED3017",2,2,8,NA,"stim","8.5",0
"ED3017",2,2,8,NA,"stim","10",0
"ED3017",2,2,8,NA,"stim","12",0
"ED3017",2,2,8,NA,"stim","14",0
"ED3017",2,2,8,NA,"stim","15",0
"ED3017",2,2,8,NA,"stim","16",0
"ED3017",2,2,8,NA,"stim","18",0
"ED3017",2,2,8,NA,"stim","21",0
"ED3017",2,2,8,NA,"stim","24",0
"ED3017",2,2,8,NA,"stim","26",0
"ED3017",2,2,8,NA,"stim","29.5",0
"ED3017",2,2,8,NA,"stim","33",0
"ED3017",2,2,8,NA,"base","1.5",0
"ED3017",2,2,8,NA,"base","3.5",0
"ED3017",2,2,8,NA,"base","5",0
"ED3017",2,2,8,NA,"base","6.5",0
"ED3017",2,2,8,NA,"base","8.5",0
"ED3017",2,2,8,NA,"base","10",0
"ED3017",2,2,8,NA,"base","12",0
"ED3017",2,2,8,NA,"base","14",0
"ED3017",2,2,8,NA,"base","15",0
"ED3017",2,2,8,NA,"base","16",0
"ED3017",2,2,8,NA,"base","18",0
"ED3017",2,2,8,NA,"base","21",0
"ED3017",2,2,8,NA,"base","24",0
"ED3017",2,2,8,NA,"base","26",0
"ED3017",2,2,8,NA,"base","29.5",0
"ED3017",2,2,8,NA,"base","33",0
"ED3017",2,2,9,18,"stim","1.5",138
"ED3017",2,2,9,18,"stim","3.5",123
"ED3017",2,2,9,18,"stim","5",130
"ED3017",2,2,9,18,"stim","6.5",227
"ED3017",2,2,9,18,"stim","8.5",58
"ED3017",2,2,9,18,"stim","10",147
"ED3017",2,2,9,18,"stim","12",11
"ED3017",2,2,9,18,"stim","14",186
"ED3017",2,2,9,18,"stim","15",45
"ED3017",2,2,9,18,"stim","16",142
"ED3017",2,2,9,18,"stim","18",NA
"ED3017",2,2,9,18,"stim","21",NA
"ED3017",2,2,9,18,"stim","24",NA
"ED3017",2,2,9,18,"stim","26",NA
"ED3017",2,2,9,18,"stim","29.5",NA
"ED3017",2,2,9,18,"stim","33",NA
"ED3017",2,2,9,18,"base","1.5",1
"ED3017",2,2,9,18,"base","3.5",114
"ED3017",2,2,9,18,"base","5",191
"ED3017",2,2,9,18,"base","6.5",592
"ED3017",2,2,9,18,"base","8.5",213
"ED3017",2,2,9,18,"base","10",157
"ED3017",2,2,9,18,"base","12",142
"ED3017",2,2,9,18,"base","14",115
"ED3017",2,2,9,18,"base","15",0
"ED3017",2,2,9,18,"base","16",99
"ED3017",2,2,9,18,"base","18",NA
"ED3017",2,2,9,18,"base","21",NA
"ED3017",2,2,9,18,"base","24",NA
"ED3017",2,2,9,18,"base","26",NA
"ED3017",2,2,9,18,"base","29.5",NA
"ED3017",2,2,9,18,"base","33",NA
"ED3017",2,2,10,18,"stim","1.5",48
"ED3017",2,2,10,18,"stim","3.5",202
"ED3017",2,2,10,18,"stim","5",156
"ED3017",2,2,10,18,"stim","6.5",105
"ED3017",2,2,10,18,"stim","8.5",190
"ED3017",2,2,10,18,"stim","10",88
"ED3017",2,2,10,18,"stim","12",3
"ED3017",2,2,10,18,"stim","14",143
"ED3017",2,2,10,18,"stim","15",14
"ED3017",2,2,10,18,"stim","16",10
"ED3017",2,2,10,18,"stim","18",NA
"ED3017",2,2,10,18,"stim","21",NA
"ED3017",2,2,10,18,"stim","24",NA
"ED3017",2,2,10,18,"stim","26",NA
"ED3017",2,2,10,18,"stim","29.5",NA
"ED3017",2,2,10,18,"stim","33",NA
"ED3017",2,2,10,18,"base","1.5",1
"ED3017",2,2,10,18,"base","3.5",101
"ED3017",2,2,10,18,"base","5",78
"ED3017",2,2,10,18,"base","6.5",163
"ED3017",2,2,10,18,"base","8.5",167
"ED3017",2,2,10,18,"base","10",0
"ED3017",2,2,10,18,"base","12",50
"ED3017",2,2,10,18,"base","14",150
"ED3017",2,2,10,18,"base","15",24
"ED3017",2,2,10,18,"base","16",0
"ED3017",2,2,10,18,"base","18",NA
"ED3017",2,2,10,18,"base","21",NA
"ED3017",2,2,10,18,"base","24",NA
"ED3017",2,2,10,18,"base","26",NA
"ED3017",2,2,10,18,"base","29.5",NA
"ED3017",2,2,10,18,"base","33",NA
"ED3017",2,2,11,24,"stim","1.5",185
"ED3017",2,2,11,24,"stim","3.5",251
"ED3017",2,2,11,24,"stim","5",344
"ED3017",2,2,11,24,"stim","6.5",206
"ED3017",2,2,11,24,"stim","8.5",129
"ED3017",2,2,11,24,"stim","10",127
"ED3017",2,2,11,24,"stim","12",12
"ED3017",2,2,11,24,"stim","14",116
"ED3017",2,2,11,24,"stim","15",49
"ED3017",2,2,11,24,"stim","16",73
"ED3017",2,2,11,24,"stim","18",0
"ED3017",2,2,11,24,"stim","21",68
"ED3017",2,2,11,24,"stim","24",NA
"ED3017",2,2,11,24,"stim","26",NA
"ED3017",2,2,11,24,"stim","29.5",NA
"ED3017",2,2,11,24,"stim","33",NA
"ED3017",2,2,11,24,"base","1.5",158
"ED3017",2,2,11,24,"base","3.5",248
"ED3017",2,2,11,24,"base","5",273
"ED3017",2,2,11,24,"base","6.5",267
"ED3017",2,2,11,24,"base","8.5",175
"ED3017",2,2,11,24,"base","10",53
"ED3017",2,2,11,24,"base","12",235
"ED3017",2,2,11,24,"base","14",225
"ED3017",2,2,11,24,"base","15",67
"ED3017",2,2,11,24,"base","16",75
"ED3017",2,2,11,24,"base","18",0
"ED3017",2,2,11,24,"base","21",0
"ED3017",2,2,11,24,"base","24",NA
"ED3017",2,2,11,24,"base","26",NA
"ED3017",2,2,11,24,"base","29.5",NA
"ED3017",2,2,11,24,"base","33",NA
"ED3017",2,2,12,18,"stim","1.5",90
"ED3017",2,2,12,18,"stim","3.5",119
"ED3017",2,2,12,18,"stim","5",95
"ED3017",2,2,12,18,"stim","6.5",210
"ED3017",2,2,12,18,"stim","8.5",45
"ED3017",2,2,12,18,"stim","10",164
"ED3017",2,2,12,18,"stim","12",208
"ED3017",2,2,12,18,"stim","14",143
"ED3017",2,2,12,18,"stim","15",140
"ED3017",2,2,12,18,"stim","16",72
"ED3017",2,2,12,18,"stim","18",NA
"ED3017",2,2,12,18,"stim","21",NA
"ED3017",2,2,12,18,"stim","24",NA
"ED3017",2,2,12,18,"stim","26",NA
"ED3017",2,2,12,18,"stim","29.5",NA
"ED3017",2,2,12,18,"stim","33",NA
"ED3017",2,2,12,18,"base","1.5",19
"ED3017",2,2,12,18,"base","3.5",123
"ED3017",2,2,12,18,"base","5",101
"ED3017",2,2,12,18,"base","6.5",198
"ED3017",2,2,12,18,"base","8.5",145
"ED3017",2,2,12,18,"base","10",153
"ED3017",2,2,12,18,"base","12",133
"ED3017",2,2,12,18,"base","14",66
"ED3017",2,2,12,18,"base","15",138
"ED3017",2,2,12,18,"base","16",124
"ED3017",2,2,12,18,"base","18",NA
"ED3017",2,2,12,18,"base","21",NA
"ED3017",2,2,12,18,"base","24",NA
"ED3017",2,2,12,18,"base","26",NA
"ED3017",2,2,12,18,"base","29.5",NA
"ED3017",2,2,12,18,"base","33",NA
"ED3017",2,2,13,18,"stim","1.5",78
"ED3017",2,2,13,18,"stim","3.5",101
"ED3017",2,2,13,18,"stim","5",121
"ED3017",2,2,13,18,"stim","6.5",75
"ED3017",2,2,13,18,"stim","8.5",84
"ED3017",2,2,13,18,"stim","10",162
"ED3017",2,2,13,18,"stim","12",61
"ED3017",2,2,13,18,"stim","14",32
"ED3017",2,2,13,18,"stim","15",46
"ED3017",2,2,13,18,"stim","16",0
"ED3017",2,2,13,18,"stim","18",NA
"ED3017",2,2,13,18,"stim","21",NA
"ED3017",2,2,13,18,"stim","24",NA
"ED3017",2,2,13,18,"stim","26",NA
"ED3017",2,2,13,18,"stim","29.5",NA
"ED3017",2,2,13,18,"stim","33",NA
"ED3017",2,2,13,18,"base","1.5",31
"ED3017",2,2,13,18,"base","3.5",105
"ED3017",2,2,13,18,"base","5",87
"ED3017",2,2,13,18,"base","6.5",60
"ED3017",2,2,13,18,"base","8.5",95
"ED3017",2,2,13,18,"base","10",100
"ED3017",2,2,13,18,"base","12",88
"ED3017",2,2,13,18,"base","14",95
"ED3017",2,2,13,18,"base","15",55
"ED3017",2,2,13,18,"base","16",24
"ED3017",2,2,13,18,"base","18",NA
"ED3017",2,2,13,18,"base","21",NA
"ED3017",2,2,13,18,"base","24",NA
"ED3017",2,2,13,18,"base","26",NA
"ED3017",2,2,13,18,"base","29.5",NA
"ED3017",2,2,13,18,"base","33",NA
"ED3017",2,2,14,18,"stim","1.5",0
"ED3017",2,2,14,18,"stim","3.5",0
"ED3017",2,2,14,18,"stim","5",49
"ED3017",2,2,14,18,"stim","6.5",55
"ED3017",2,2,14,18,"stim","8.5",27
"ED3017",2,2,14,18,"stim","10",11
"ED3017",2,2,14,18,"stim","12",0
"ED3017",2,2,14,18,"stim","14",118
"ED3017",2,2,14,18,"stim","15",44
"ED3017",2,2,14,18,"stim","16",6
"ED3017",2,2,14,18,"stim","18",NA
"ED3017",2,2,14,18,"stim","21",NA
"ED3017",2,2,14,18,"stim","24",NA
"ED3017",2,2,14,18,"stim","26",NA
"ED3017",2,2,14,18,"stim","29.5",NA
"ED3017",2,2,14,18,"stim","33",NA
"ED3017",2,2,14,18,"base","1.5",0
"ED3017",2,2,14,18,"base","3.5",0
"ED3017",2,2,14,18,"base","5",163
"ED3017",2,2,14,18,"base","6.5",42
"ED3017",2,2,14,18,"base","8.5",22
"ED3017",2,2,14,18,"base","10",48
"ED3017",2,2,14,18,"base","12",0
"ED3017",2,2,14,18,"base","14",18
"ED3017",2,2,14,18,"base","15",30
"ED3017",2,2,14,18,"base","16",0
"ED3017",2,2,14,18,"base","18",NA
"ED3017",2,2,14,18,"base","21",NA
"ED3017",2,2,14,18,"base","24",NA
"ED3017",2,2,14,18,"base","26",NA
"ED3017",2,2,14,18,"base","29.5",NA
"ED3017",2,2,14,18,"base","33",NA
"ED3017",2,2,15,14,"stim","1.5",0
"ED3017",2,2,15,14,"stim","3.5",135
"ED3017",2,2,15,14,"stim","5",28
"ED3017",2,2,15,14,"stim","6.5",1
"ED3017",2,2,15,14,"stim","8.5",10
"ED3017",2,2,15,14,"stim","10",226
"ED3017",2,2,15,14,"stim","12",76
"ED3017",2,2,15,14,"stim","14",NA
"ED3017",2,2,15,14,"stim","15",NA
"ED3017",2,2,15,14,"stim","16",NA
"ED3017",2,2,15,14,"stim","18",NA
"ED3017",2,2,15,14,"stim","21",NA
"ED3017",2,2,15,14,"stim","24",NA
"ED3017",2,2,15,14,"stim","26",NA
"ED3017",2,2,15,14,"stim","29.5",NA
"ED3017",2,2,15,14,"stim","33",NA
"ED3017",2,2,15,14,"base","1.5",0
"ED3017",2,2,15,14,"base","3.5",247
"ED3017",2,2,15,14,"base","5",50
"ED3017",2,2,15,14,"base","6.5",61
"ED3017",2,2,15,14,"base","8.5",0
"ED3017",2,2,15,14,"base","10",31
"ED3017",2,2,15,14,"base","12",13
"ED3017",2,2,15,14,"base","14",NA
"ED3017",2,2,15,14,"base","15",NA
"ED3017",2,2,15,14,"base","16",NA
"ED3017",2,2,15,14,"base","18",NA
"ED3017",2,2,15,14,"base","21",NA
"ED3017",2,2,15,14,"base","24",NA
"ED3017",2,2,15,14,"base","26",NA
"ED3017",2,2,15,14,"base","29.5",NA
"ED3017",2,2,15,14,"base","33",NA
"ED3017",2,2,16,18,"stim","1.5",0
"ED3017",2,2,16,18,"stim","3.5",42
"ED3017",2,2,16,18,"stim","5",85
"ED3017",2,2,16,18,"stim","6.5",190
"ED3017",2,2,16,18,"stim","8.5",208
"ED3017",2,2,16,18,"stim","10",222
"ED3017",2,2,16,18,"stim","12",57
"ED3017",2,2,16,18,"stim","14",15
"ED3017",2,2,16,18,"stim","15",12
"ED3017",2,2,16,18,"stim","16",13
"ED3017",2,2,16,18,"stim","18",NA
"ED3017",2,2,16,18,"stim","21",NA
"ED3017",2,2,16,18,"stim","24",NA
"ED3017",2,2,16,18,"stim","26",NA
"ED3017",2,2,16,18,"stim","29.5",NA
"ED3017",2,2,16,18,"stim","33",NA
"ED3017",2,2,16,18,"base","1.5",0
"ED3017",2,2,16,18,"base","3.5",44
"ED3017",2,2,16,18,"base","5",110
"ED3017",2,2,16,18,"base","6.5",195
"ED3017",2,2,16,18,"base","8.5",210
"ED3017",2,2,16,18,"base","10",197
"ED3017",2,2,16,18,"base","12",34
"ED3017",2,2,16,18,"base","14",14
"ED3017",2,2,16,18,"base","15",0
"ED3017",2,2,16,18,"base","16",0
"ED3017",2,2,16,18,"base","18",NA
"ED3017",2,2,16,18,"base","21",NA
"ED3017",2,2,16,18,"base","24",NA
"ED3017",2,2,16,18,"base","26",NA
"ED3017",2,2,16,18,"base","29.5",NA
"ED3017",2,2,16,18,"base","33",NA
"ED3017",2,2,17,NA,"stim","1.5",0
"ED3017",2,2,17,NA,"stim","3.5",0
"ED3017",2,2,17,NA,"stim","5",0
"ED3017",2,2,17,NA,"stim","6.5",0
"ED3017",2,2,17,NA,"stim","8.5",0
"ED3017",2,2,17,NA,"stim","10",0
"ED3017",2,2,17,NA,"stim","12",0
"ED3017",2,2,17,NA,"stim","14",0
"ED3017",2,2,17,NA,"stim","15",0
"ED3017",2,2,17,NA,"stim","16",0
"ED3017",2,2,17,NA,"stim","18",0
"ED3017",2,2,17,NA,"stim","21",0
"ED3017",2,2,17,NA,"stim","24",0
"ED3017",2,2,17,NA,"stim","26",0
"ED3017",2,2,17,NA,"stim","29.5",0
"ED3017",2,2,17,NA,"stim","33",0
"ED3017",2,2,17,NA,"base","1.5",0
"ED3017",2,2,17,NA,"base","3.5",0
"ED3017",2,2,17,NA,"base","5",0
"ED3017",2,2,17,NA,"base","6.5",0
"ED3017",2,2,17,NA,"base","8.5",0
"ED3017",2,2,17,NA,"base","10",0
"ED3017",2,2,17,NA,"base","12",0
"ED3017",2,2,17,NA,"base","14",0
"ED3017",2,2,17,NA,"base","15",0
"ED3017",2,2,17,NA,"base","16",0
"ED3017",2,2,17,NA,"base","18",0
"ED3017",2,2,17,NA,"base","21",0
"ED3017",2,2,17,NA,"base","24",0
"ED3017",2,2,17,NA,"base","26",0
"ED3017",2,2,17,NA,"base","29.5",0
"ED3017",2,2,17,NA,"base","33",0
"ED3017",2,2,18,16,"stim","1.5",103
"ED3017",2,2,18,16,"stim","3.5",16
"ED3017",2,2,18,16,"stim","5",135
"ED3017",2,2,18,16,"stim","6.5",162
"ED3017",2,2,18,16,"stim","8.5",91
"ED3017",2,2,18,16,"stim","10",82
"ED3017",2,2,18,16,"stim","12",49
"ED3017",2,2,18,16,"stim","14",233
"ED3017",2,2,18,16,"stim","15",0
"ED3017",2,2,18,16,"stim","16",NA
"ED3017",2,2,18,16,"stim","18",NA
"ED3017",2,2,18,16,"stim","21",NA
"ED3017",2,2,18,16,"stim","24",NA
"ED3017",2,2,18,16,"stim","26",NA
"ED3017",2,2,18,16,"stim","29.5",NA
"ED3017",2,2,18,16,"stim","33",NA
"ED3017",2,2,18,16,"base","1.5",132
"ED3017",2,2,18,16,"base","3.5",151
"ED3017",2,2,18,16,"base","5",57
"ED3017",2,2,18,16,"base","6.5",96
"ED3017",2,2,18,16,"base","8.5",88
"ED3017",2,2,18,16,"base","10",57
"ED3017",2,2,18,16,"base","12",166
"ED3017",2,2,18,16,"base","14",73
"ED3017",2,2,18,16,"base","15",63
"ED3017",2,2,18,16,"base","16",NA
"ED3017",2,2,18,16,"base","18",NA
"ED3017",2,2,18,16,"base","21",NA
"ED3017",2,2,18,16,"base","24",NA
"ED3017",2,2,18,16,"base","26",NA
"ED3017",2,2,18,16,"base","29.5",NA
"ED3017",2,2,18,16,"base","33",NA
"ED3017",2,2,19,24,"stim","1.5",67
"ED3017",2,2,19,24,"stim","3.5",176
"ED3017",2,2,19,24,"stim","5",176
"ED3017",2,2,19,24,"stim","6.5",229
"ED3017",2,2,19,24,"stim","8.5",175
"ED3017",2,2,19,24,"stim","10",0
"ED3017",2,2,19,24,"stim","12",189
"ED3017",2,2,19,24,"stim","14",18
"ED3017",2,2,19,24,"stim","15",106
"ED3017",2,2,19,24,"stim","16",0
"ED3017",2,2,19,24,"stim","18",0
"ED3017",2,2,19,24,"stim","21",9
"ED3017",2,2,19,24,"stim","24",NA
"ED3017",2,2,19,24,"stim","26",NA
"ED3017",2,2,19,24,"stim","29.5",NA
"ED3017",2,2,19,24,"stim","33",NA
"ED3017",2,2,19,24,"base","1.5",32
"ED3017",2,2,19,24,"base","3.5",139
"ED3017",2,2,19,24,"base","5",209
"ED3017",2,2,19,24,"base","6.5",180
"ED3017",2,2,19,24,"base","8.5",181
"ED3017",2,2,19,24,"base","10",94
"ED3017",2,2,19,24,"base","12",148
"ED3017",2,2,19,24,"base","14",1
"ED3017",2,2,19,24,"base","15",134
"ED3017",2,2,19,24,"base","16",0
"ED3017",2,2,19,24,"base","18",0
"ED3017",2,2,19,24,"base","21",0
"ED3017",2,2,19,24,"base","24",NA
"ED3017",2,2,19,24,"base","26",NA
"ED3017",2,2,19,24,"base","29.5",NA
"ED3017",2,2,19,24,"base","33",NA
"ED3017",2,2,20,NA,"stim","1.5",0
"ED3017",2,2,20,NA,"stim","3.5",0
"ED3017",2,2,20,NA,"stim","5",0
"ED3017",2,2,20,NA,"stim","6.5",0
"ED3017",2,2,20,NA,"stim","8.5",0
"ED3017",2,2,20,NA,"stim","10",0
"ED3017",2,2,20,NA,"stim","12",0
"ED3017",2,2,20,NA,"stim","14",0
