Plate Num,Plate_Name,Well_Num,Strain,Lifespan est (days),Healthspan est (days),Time (days),Activity (a.u.)
3,WI_JX_6A,23,EG4725,21.4,11.4,3,77712.8
3,WI_JX_6A,23,EG4725,21.4,11.4,3.4,74719.4
3,WI_JX_6A,23,EG4725,21.4,11.4,4,68885.8
3,WI_JX_6A,23,EG4725,21.4,11.4,4.4,61832.3
3,WI_JX_6A,23,EG4725,21.4,11.4,5,55203.7
3,WI_JX_6A,23,EG4725,21.4,11.4,5.4,49853.8
3,WI_JX_6A,23,EG4725,21.4,11.4,6,46551.9
3,WI_JX_6A,23,EG4725,21.4,11.4,6.4,45333.2
3,WI_JX_6A,23,EG4725,21.4,11.4,7,45384.5
3,WI_JX_6A,23,EG4725,21.4,11.4,7.5,45481.4
3,WI_JX_6A,23,EG4725,21.4,11.4,8,44383.1
3,WI_JX_6A,23,EG4725,21.4,11.4,8.5,41594.6
3,WI_JX_6A,23,EG4725,21.4,11.4,9,37409
3,WI_JX_6A,23,EG4725,21.4,11.4,9.5,32486.1
3,WI_JX_6A,23,EG4725,21.4,11.4,10,27520.5
3,WI_JX_6A,23,EG4725,21.4,11.4,10.5,22876.7
3,WI_JX_6A,23,EG4725,21.4,11.4,11,18980.7
3,WI_JX_6A,23,EG4725,21.4,11.4,11.5,16094.1
3,WI_JX_6A,23,EG4725,21.4,11.4,12,14167
3,WI_JX_6A,23,EG4725,21.4,11.4,12.5,12939.9
3,WI_JX_6A,23,EG4725,21.4,11.4,13,12252.8
3,WI_JX_6A,23,EG4725,21.4,11.4,13.5,11801.3
3,WI_JX_6A,23,EG4725,21.4,11.4,14,11294.8
3,WI_JX_6A,23,EG4725,21.4,11.4,14.5,10556.4
3,WI_JX_6A,23,EG4725,21.4,11.4,15,9600.9
3,WI_JX_6A,23,EG4725,21.4,11.4,15.5,8652
3,WI_JX_6A,23,EG4725,21.4,11.4,16,7902.7
3,WI_JX_6A,23,EG4725,21.4,11.4,16.5,7252.5
3,WI_JX_6A,23,EG4725,21.4,11.4,17,6592.2
3,WI_JX_6A,23,EG4725,21.4,11.4,17.5,5954
3,WI_JX_6A,23,EG4725,21.4,11.4,18,5334.6
3,WI_JX_6A,23,EG4725,21.4,11.4,18.5,4645.8
3,WI_JX_6A,23,EG4725,21.4,11.4,19,3904.5
3,WI_JX_6A,23,EG4725,21.4,11.4,19.5,3225.6
3,WI_JX_6A,23,EG4725,21.4,11.4,20,2691.2
3,WI_JX_6A,23,EG4725,21.4,11.4,20.5,2299.6
3,WI_JX_6A,23,EG4725,21.4,11.4,21,2048.5
3,WI_JX_6A,23,EG4725,21.4,11.4,21.5,1882.2
3,WI_JX_6A,23,EG4725,21.4,11.4,22,1682.5
3,WI_JX_6A,23,EG4725,21.4,11.4,22.5,1403.8
3,WI_JX_6A,23,EG4725,21.4,11.4,23,1106.6
3,WI_JX_6A,23,EG4725,21.4,11.4,23.5,872.1
3,WI_JX_6A,23,EG4725,21.4,11.4,24,713.1
3,WI_JX_6A,23,EG4725,21.4,11.4,24.5,607.3
3,WI_JX_6A,23,EG4725,21.4,11.4,25,510.4
3,WI_JX_6A,23,EG4725,21.4,11.4,25.5,393.7
3,WI_JX_6A,23,EG4725,21.4,11.4,26,272.3
3,WI_JX_6A,23,EG4725,21.4,11.4,26.5,157.8
3,WI_JX_6A,23,EG4725,21.4,11.4,27,57.8
3,WI_JX_6A,23,EG4725,21.4,11.4,27.5,-17.1
3,WI_JX_6A,23,EG4725,21.4,11.4,28,-66.3
3,WI_JX_6A,23,EG4725,21.4,11.4,28.5,-88.3
3,WI_JX_6A,23,EG4725,21.4,11.4,29,-76.1
3,WI_JX_6A,23,EG4725,21.4,11.4,29.5,-29
3,WI_JX_6A,23,EG4725,21.4,11.4,30,46.3
3,WI_JX_6A,23,EG4725,21.4,11.4,30.5,134.6
3,WI_JX_6A,23,EG4725,21.4,11.4,31,210.3
3,WI_JX_6A,23,EG4725,21.4,11.4,31.5,229.5
3,WI_JX_6A,23,EG4725,21.4,11.4,32,187.2
3,WI_JX_6A,23,EG4725,21.4,11.4,32.5,120.7
3,WI_JX_6A,23,EG4725,21.4,11.4,33,53
3,WI_JX_6A,23,EG4725,21.4,11.4,33.5,-5.4
3,WI_JX_6A,23,EG4725,21.4,11.4,35,-50.5
3,WI_JX_6A,23,EG4725,21.4,11.4,35.4,-78.5
3,WI_JX_6A,23,EG4725,21.4,11.4,36,-89.5
3,WI_JX_6A,23,EG4725,21.4,11.4,36.4,-89.5
3,WI_JX_6A,23,EG4725,21.4,11.4,37,-89.9
3,WI_JX_6A,23,EG4725,21.4,11.4,37.4,-96.6
3,WI_JX_6A,23,EG4725,21.4,11.4,38,-109.7
3,WI_JX_6A,23,EG4725,21.4,11.4,38.4,-124.9
3,WI_JX_6A,23,EG4725,21.4,11.4,39,-137
3,WI_JX_6A,23,EG4725,21.4,11.4,39.4,-144.6
3,WI_JX_6A,23,EG4725,21.4,11.4,40,-148.5
3,WI_JX_6A,23,EG4725,21.4,11.4,40.4,-148.8
3,WI_JX_6A,23,EG4725,21.4,11.4,41,-147.3
3,WI_JX_6A,23,EG4725,21.4,11.4,41.4,-145.7
3,WI_JX_6A,23,EG4725,21.4,11.4,42,-143.1
3,WI_JX_6A,23,EG4725,21.4,11.4,42.4,-138.1
3,WI_JX_6A,23,EG4725,21.4,11.4,43,-131.1
3,WI_JX_6A,23,EG4725,21.4,11.4,43.4,-123.2
3,WI_JX_6A,23,EG4725,21.4,11.4,44,-116
3,WI_JX_6A,23,EG4725,21.4,11.4,44.4,-111.8
3,WI_JX_6A,24,JU258,12.1,7.1,0,5420
3,WI_JX_6A,24,JU258,12.1,7.1,0.1,12079.7
3,WI_JX_6A,24,JU258,12.1,7.1,0.4,19273.1
3,WI_JX_6A,24,JU258,12.1,7.1,1,26776.8
3,WI_JX_6A,24,JU258,12.1,7.1,1.4,33710
3,WI_JX_6A,24,JU258,12.1,7.1,2,39174.9
3,WI_JX_6A,24,JU258,12.1,7.1,2.4,42688.1
3,WI_JX_6A,24,JU258,12.1,7.1,3,43900.8
3,WI_JX_6A,24,JU258,12.1,7.1,3.4,42843.4
3,WI_JX_6A,24,JU258,12.1,7.1,4,39966.8
3,WI_JX_6A,24,JU258,12.1,7.1,4.4,35962
3,WI_JX_6A,24,JU258,12.1,7.1,5,31285.1
3,WI_JX_6A,24,JU258,12.1,7.1,5.4,26010.9
3,WI_JX_6A,24,JU258,12.1,7.1,6,20909.9
3,WI_JX_6A,24,JU258,12.1,7.1,6.4,16882.3
3,WI_JX_6A,24,JU258,12.1,7.1,7,13895.5
3,WI_JX_6A,24,JU258,12.1,7.1,7.5,11501.4
3,WI_JX_6A,24,JU258,12.1,7.1,8,9278.5
3,WI_JX_6A,24,JU258,12.1,7.1,8.5,7181.1
3,WI_JX_6A,24,JU258,12.1,7.1,9,5421
3,WI_JX_6A,24,JU258,12.1,7.1,9.5,4078.3
3,WI_JX_6A,24,JU258,12.1,7.1,10,3074.4
3,WI_JX_6A,24,JU258,12.1,7.1,10.5,2298
3,WI_JX_6A,24,JU258,12.1,7.1,11,1684.7
3,WI_JX_6A,24,JU258,12.1,7.1,11.5,1220.2
3,WI_JX_6A,24,JU258,12.1,7.1,12,898.5
3,WI_JX_6A,24,JU258,12.1,7.1,12.5,677.8
3,WI_JX_6A,24,JU258,12.1,7.1,13,526.2
3,WI_JX_6A,24,JU258,12.1,7.1,13.5,419.8
3,WI_JX_6A,24,JU258,12.1,7.1,14,339.1
3,WI_JX_6A,24,JU258,12.1,7.1,14.5,282.5
3,WI_JX_6A,24,JU258,12.1,7.1,15,247.4
3,WI_JX_6A,24,JU258,12.1,7.1,15.5,224.9
3,WI_JX_6A,24,JU258,12.1,7.1,16,201.1
3,WI_JX_6A,24,JU258,12.1,7.1,16.5,176.2
3,WI_JX_6A,24,JU258,12.1,7.1,17,153.1
3,WI_JX_6A,24,JU258,12.1,7.1,17.5,123.2
3,WI_JX_6A,24,JU258,12.1,7.1,18,80.1
3,WI_JX_6A,24,JU258,12.1,7.1,18.5,26.6
3,WI_JX_6A,24,JU258,12.1,7.1,19,-25
3,WI_JX_6A,24,JU258,12.1,7.1,19.5,-59.6
3,WI_JX_6A,24,JU258,12.1,7.1,20,-69.4
3,WI_JX_6A,24,JU258,12.1,7.1,20.5,-57.5
3,WI_JX_6A,24,JU258,12.1,7.1,21,-41
3,WI_JX_6A,24,JU258,12.1,7.1,21.5,-44.2
3,WI_JX_6A,24,JU258,12.1,7.1,22,-71.6
3,WI_JX_6A,24,JU258,12.1,7.1,22.5,-105.7
3,WI_JX_6A,24,JU258,12.1,7.1,23,-131.5
3,WI_JX_6A,24,JU258,12.1,7.1,23.5,-144.1
3,WI_JX_6A,24,JU258,12.1,7.1,24,-144.5
3,WI_JX_6A,24,JU258,12.1,7.1,24.5,-134.8
3,WI_JX_6A,24,JU258,12.1,7.1,25,-118.1
3,WI_JX_6A,24,JU258,12.1,7.1,25.5,-103.2
3,WI_JX_6A,24,JU258,12.1,7.1,26,-97.3
3,WI_JX_6A,24,JU258,12.1,7.1,26.5,-102.9
3,WI_JX_6A,24,JU258,12.1,7.1,27,-115.6
3,WI_JX_6A,24,JU258,12.1,7.1,27.5,-131.9
3,WI_JX_6A,24,JU258,12.1,7.1,28,-149.6
3,WI_JX_6A,24,JU258,12.1,7.1,28.5,-162.2
3,WI_JX_6A,24,JU258,12.1,7.1,29,-167
3,WI_JX_6A,24,JU258,12.1,7.1,29.5,-164.9
3,WI_JX_6A,24,JU258,12.1,7.1,30,-156.7
3,WI_JX_6A,24,JU258,12.1,7.1,30.5,-142.4
3,WI_JX_6A,24,JU258,12.1,7.1,31,-124.3
3,WI_JX_6A,24,JU258,12.1,7.1,31.5,-107.7
3,WI_JX_6A,24,JU258,12.1,7.1,32,-96.7
3,WI_JX_6A,24,JU258,12.1,7.1,32.5,-96
3,WI_JX_6A,24,JU258,12.1,7.1,33,-103.8
3,WI_JX_6A,24,JU258,12.1,7.1,33.5,-113.3
3,WI_JX_6A,24,JU258,12.1,7.1,35,-123.3
3,WI_JX_6A,24,JU258,12.1,7.1,35.4,-133.2
3,WI_JX_6A,24,JU258,12.1,7.1,36,-142.5
3,WI_JX_6A,24,JU258,12.1,7.1,36.4,-150.1
3,WI_JX_6A,24,JU258,12.1,7.1,37,-155.6
3,WI_JX_6A,24,JU258,12.1,7.1,37.4,-160.1
3,WI_JX_6A,24,JU258,12.1,7.1,38,-164.6
3,WI_JX_6A,24,JU258,12.1,7.1,38.4,-168.3
3,WI_JX_6A,24,JU258,12.1,7.1,39,-170.4
3,WI_JX_6A,24,JU258,12.1,7.1,39.4,-171.1
3,WI_JX_6A,24,JU258,12.1,7.1,40,-170.7
3,WI_JX_6A,24,JU258,12.1,7.1,40.4,-169.3
3,WI_JX_6A,24,JU258,12.1,7.1,41,-167.1
3,WI_JX_6A,24,JU258,12.1,7.1,41.4,-165.1
3,WI_JX_6A,24,JU258,12.1,7.1,42,-162.9
3,WI_JX_6A,24,JU258,12.1,7.1,42.4,-159.8
3,WI_JX_6A,24,JU258,12.1,7.1,43,-156.9
3,WI_JX_6A,24,JU258,12.1,7.1,43.4,-156.4
3,WI_JX_6A,24,JU258,12.1,7.1,44,-157.9
3,WI_JX_6A,24,JU258,12.1,7.1,44.4,-159.9
4,WI_JX_6B,1,LKC34,14.5,7.6,0,5166.9
4,WI_JX_6B,1,LKC34,14.5,7.6,0.1,9402.4
4,WI_JX_6B,1,LKC34,14.5,7.6,0.4,12984.4
4,WI_JX_6B,1,LKC34,14.5,7.6,1,15539.8
4,WI_JX_6B,1,LKC34,14.5,7.6,1.4,16864
4,WI_JX_6B,1,LKC34,14.5,7.6,2,17027.9
4,WI_JX_6B,1,LKC34,14.5,7.6,2.4,16298.2
4,WI_JX_6B,1,LKC34,14.5,7.6,3,15030.6
4,WI_JX_6B,1,LKC34,14.5,7.6,3.4,13553.1
4,WI_JX_6B,1,LKC34,14.5,7.6,4,11978.4
4,WI_JX_6B,1,LKC34,14.5,7.6,4.4,10385
4,WI_JX_6B,1,LKC34,14.5,7.6,5,8829.1
4,WI_JX_6B,1,LKC34,14.5,7.6,5.4,7301.1
4,WI_JX_6B,1,LKC34,14.5,7.6,6,5967.7
4,WI_JX_6B,1,LKC34,14.5,7.6,6.4,4982.4
4,WI_JX_6B,1,LKC34,14.5,7.6,7,4352.2
4,WI_JX_6B,1,LKC34,14.5,7.6,7.5,3956
4,WI_JX_6B,1,LKC34,14.5,7.6,8,3584.6
4,WI_JX_6B,1,LKC34,14.5,7.6,8.5,3151.2
4,WI_JX_6B,1,LKC34,14.5,7.6,9,2710.6
4,WI_JX_6B,1,LKC34,14.5,7.6,9.5,2354.1
4,WI_JX_6B,1,LKC34,14.5,7.6,10,2132.6
4,WI_JX_6B,1,LKC34,14.5,7.6,10.5,1968
4,WI_JX_6B,1,LKC34,14.5,7.6,11,1732.8
4,WI_JX_6B,1,LKC34,14.5,7.6,11.5,1430.3
4,WI_JX_6B,1,LKC34,14.5,7.6,12,1124.6
4,WI_JX_6B,1,LKC34,14.5,7.6,12.5,860.5
4,WI_JX_6B,1,LKC34,14.5,7.6,13,663.3
4,WI_JX_6B,1,LKC34,14.5,7.6,13.5,529.9
4,WI_JX_6B,1,LKC34,14.5,7.6,14,432.3
4,WI_JX_6B,1,LKC34,14.5,7.6,14.5,355.8
4,WI_JX_6B,1,LKC34,14.5,7.6,15,298.8
4,WI_JX_6B,1,LKC34,14.5,7.6,15.5,254.7
4,WI_JX_6B,1,LKC34,14.5,7.6,16,218.1
4,WI_JX_6B,1,LKC34,14.5,7.6,16.5,175.2
4,WI_JX_6B,1,LKC34,14.5,7.6,17,98.5
4,WI_JX_6B,1,LKC34,14.5,7.6,17.5,-4.3
4,WI_JX_6B,1,LKC34,14.5,7.6,18,-100.1
4,WI_JX_6B,1,LKC34,14.5,7.6,18.5,-182.4
4,WI_JX_6B,1,LKC34,14.5,7.6,19,-253
4,WI_JX_6B,1,LKC34,14.5,7.6,19.5,-306.9
4,WI_JX_6B,1,LKC34,14.5,7.6,20,-340.7
4,WI_JX_6B,1,LKC34,14.5,7.6,20.5,-359.5
4,WI_JX_6B,1,LKC34,14.5,7.6,21,-369.8
4,WI_JX_6B,1,LKC34,14.5,7.6,21.5,-376.5
4,WI_JX_6B,1,LKC34,14.5,7.6,22,-382.5
4,WI_JX_6B,1,LKC34,14.5,7.6,22.5,-387.4
4,WI_JX_6B,1,LKC34,14.5,7.6,23,-385.8
4,WI_JX_6B,1,LKC34,14.5,7.6,23.5,-370.2
4,WI_JX_6B,1,LKC34,14.5,7.6,24,-331.7
4,WI_JX_6B,1,LKC34,14.5,7.6,24.5,-259.6
4,WI_JX_6B,1,LKC34,14.5,7.6,25,-150.3
4,WI_JX_6B,1,LKC34,14.5,7.6,25.5,-19.4
4,WI_JX_6B,1,LKC34,14.5,7.6,26,91.6
4,WI_JX_6B,1,LKC34,14.5,7.6,26.5,144.7
4,WI_JX_6B,1,LKC34,14.5,7.6,27,141.2
4,WI_JX_6B,1,LKC34,14.5,7.6,27.5,105.4
4,WI_JX_6B,1,LKC34,14.5,7.6,28,62.5
4,WI_JX_6B,1,LKC34,14.5,7.6,28.5,15.9
4,WI_JX_6B,1,LKC34,14.5,7.6,29,-27.5
4,WI_JX_6B,1,LKC34,14.5,7.6,29.5,-59.4
4,WI_JX_6B,1,LKC34,14.5,7.6,30,-77.9
4,WI_JX_6B,1,LKC34,14.5,7.6,30.5,-82.4
4,WI_JX_6B,1,LKC34,14.5,7.6,31,-73.9
4,WI_JX_6B,1,LKC34,14.5,7.6,31.5,-56
4,WI_JX_6B,1,LKC34,14.5,7.6,32,-31.8
4,WI_JX_6B,1,LKC34,14.5,7.6,32.5,-9.2
4,WI_JX_6B,1,LKC34,14.5,7.6,33,9.9
4,WI_JX_6B,1,LKC34,14.5,7.6,33.5,17.4
4,WI_JX_6B,2,JT11398,16,6.9,0,4384.9
4,WI_JX_6B,2,JT11398,16,6.9,0.1,9506.8
4,WI_JX_6B,2,JT11398,16,6.9,0.4,13936.3
4,WI_JX_6B,2,JT11398,16,6.9,1,17368.8
4,WI_JX_6B,2,JT11398,16,6.9,1.4,19862.5
4,WI_JX_6B,2,JT11398,16,6.9,2,21941.8
4,WI_JX_6B,2,JT11398,16,6.9,2.4,24079.8
4,WI_JX_6B,2,JT11398,16,6.9,3,26042.7
4,WI_JX_6B,2,JT11398,16,6.9,3.4,27177.9
4,WI_JX_6B,2,JT11398,16,6.9,4,26991.8
4,WI_JX_6B,2,JT11398,16,6.9,4.4,25218.8
4,WI_JX_6B,2,JT11398,16,6.9,5,22082.5
4,WI_JX_6B,2,JT11398,16,6.9,5.4,18277.2
4,WI_JX_6B,2,JT11398,16,6.9,6,14542.6
4,WI_JX_6B,2,JT11398,16,6.9,6.4,11277.9
4,WI_JX_6B,2,JT11398,16,6.9,7,8524.6
4,WI_JX_6B,2,JT11398,16,6.9,7.5,6228.9
4,WI_JX_6B,2,JT11398,16,6.9,8,4397.6
4,WI_JX_6B,2,JT11398,16,6.9,8.5,3046.2
4,WI_JX_6B,2,JT11398,16,6.9,9,2158.2
4,WI_JX_6B,2,JT11398,16,6.9,9.5,1627.8
4,WI_JX_6B,2,JT11398,16,6.9,10,1329.6
4,WI_JX_6B,2,JT11398,16,6.9,10.5,1202.3
4,WI_JX_6B,2,JT11398,16,6.9,11,1158.2
4,WI_JX_6B,2,JT11398,16,6.9,11.5,1094.9
4,WI_JX_6B,2,JT11398,16,6.9,12,979.5
4,WI_JX_6B,2,JT11398,16,6.9,12.5,820.7
4,WI_JX_6B,2,JT11398,16,6.9,13,671
4,WI_JX_6B,2,JT11398,16,6.9,13.5,608
4,WI_JX_6B,2,JT11398,16,6.9,14,651.8
4,WI_JX_6B,2,JT11398,16,6.9,14.5,732.1
4,WI_JX_6B,2,JT11398,16,6.9,15,800.8
4,WI_JX_6B,2,JT11398,16,6.9,15.5,845.1
4,WI_JX_6B,2,JT11398,16,6.9,16,829.6
4,WI_JX_6B,2,JT11398,16,6.9,16.5,729.8
4,WI_JX_6B,2,JT11398,16,6.9,17,565.5
4,WI_JX_6B,2,JT11398,16,6.9,17.5,392.9
4,WI_JX_6B,2,JT11398,16,6.9,18,257.5
4,WI_JX_6B,2,JT11398,16,6.9,18.5,171.3
4,WI_JX_6B,2,JT11398,16,6.9,19,118.2
4,WI_JX_6B,2,JT11398,16,6.9,19.5,62.4
4,WI_JX_6B,2,JT11398,16,6.9,20,-1.2
4,WI_JX_6B,2,JT11398,16,6.9,20.5,-44
4,WI_JX_6B,2,JT11398,16,6.9,21,-57.5
4,WI_JX_6B,2,JT11398,16,6.9,21.5,-50.1
4,WI_JX_6B,2,JT11398,16,6.9,22,-45.3
4,WI_JX_6B,2,JT11398,16,6.9,22.5,-66
4,WI_JX_6B,2,JT11398,16,6.9,23,-106.6
4,WI_JX_6B,2,JT11398,16,6.9,23.5,-149.9
4,WI_JX_6B,2,JT11398,16,6.9,24,-180.9
4,WI_JX_6B,2,JT11398,16,6.9,24.5,-191.5
4,WI_JX_6B,2,JT11398,16,6.9,25,-180
4,WI_JX_6B,2,JT11398,16,6.9,25.5,-155.6
4,WI_JX_6B,2,JT11398,16,6.9,26,-139.2
4,WI_JX_6B,2,JT11398,16,6.9,26.5,-147.5
4,WI_JX_6B,2,JT11398,16,6.9,27,-170
4,WI_JX_6B,2,JT11398,16,6.9,27.5,-191.4
4,WI_JX_6B,2,JT11398,16,6.9,28,-205.9
4,WI_JX_6B,2,JT11398,16,6.9,28.5,-215.4
4,WI_JX_6B,2,JT11398,16,6.9,29,-218.4
4,WI_JX_6B,2,JT11398,16,6.9,29.5,-212.3
4,WI_JX_6B,2,JT11398,16,6.9,30,-196.6
4,WI_JX_6B,2,JT11398,16,6.9,30.5,-172.1
4,WI_JX_6B,2,JT11398,16,6.9,31,-143.4
4,WI_JX_6B,2,JT11398,16,6.9,31.5,-115.7
4,WI_JX_6B,2,JT11398,16,6.9,32,-97.6
4,WI_JX_6B,2,JT11398,16,6.9,32.5,-105.3
4,WI_JX_6B,2,JT11398,16,6.9,33,-138.8
4,WI_JX_6B,2,JT11398,16,6.9,33.5,-187.2
4,WI_JX_6B,3,N2,16.3,8.4,0,20618.6
4,WI_JX_6B,3,N2,16.3,8.4,0.1,38131.6
4,WI_JX_6B,3,N2,16.3,8.4,0.4,51241.2
4,WI_JX_6B,3,N2,16.3,8.4,1,58307.6
4,WI_JX_6B,3,N2,16.3,8.4,1.4,59854.9
4,WI_JX_6B,3,N2,16.3,8.4,2,57883
4,WI_JX_6B,3,N2,16.3,8.4,2.4,54794.8
4,WI_JX_6B,3,N2,16.3,8.4,3,52380.7
4,WI_JX_6B,3,N2,16.3,8.4,3.4,51475.7
4,WI_JX_6B,3,N2,16.3,8.4,4,52227.1
4,WI_JX_6B,3,N2,16.3,8.4,4.4,53829.9
4,WI_JX_6B,3,N2,16.3,8.4,5,54923.7
4,WI_JX_6B,3,N2,16.3,8.4,5.4,55021
4,WI_JX_6B,3,N2,16.3,8.4,6,53996.4
4,WI_JX_6B,3,N2,16.3,8.4,6.4,51341.1
4,WI_JX_6B,3,N2,16.3,8.4,7,46790.7
4,WI_JX_6B,3,N2,16.3,8.4,7.5,40999.9
4,WI_JX_6B,3,N2,16.3,8.4,8,34690
4,WI_JX_6B,3,N2,16.3,8.4,8.5,28298.4
4,WI_JX_6B,3,N2,16.3,8.4,9,22255.8
4,WI_JX_6B,3,N2,16.3,8.4,9.5,16865
4,WI_JX_6B,3,N2,16.3,8.4,10,12408
4,WI_JX_6B,3,N2,16.3,8.4,10.5,8966.7
4,WI_JX_6B,3,N2,16.3,8.4,11,6461.8
4,WI_JX_6B,3,N2,16.3,8.4,11.5,4779.1
4,WI_JX_6B,3,N2,16.3,8.4,12,3676.7
4,WI_JX_6B,3,N2,16.3,8.4,12.5,2873
4,WI_JX_6B,3,N2,16.3,8.4,13,2304.3
4,WI_JX_6B,3,N2,16.3,8.4,13.5,2023.6
4,WI_JX_6B,3,N2,16.3,8.4,14,1994.3
4,WI_JX_6B,3,N2,16.3,8.4,14.5,2070.9
4,WI_JX_6B,3,N2,16.3,8.4,15,2122.1
4,WI_JX_6B,3,N2,16.3,8.4,15.5,2099.7
4,WI_JX_6B,3,N2,16.3,8.4,16,2022.7
4,WI_JX_6B,3,N2,16.3,8.4,16.5,1905.1
4,WI_JX_6B,3,N2,16.3,8.4,17,1714
4,WI_JX_6B,3,N2,16.3,8.4,17.5,1464.8
4,WI_JX_6B,3,N2,16.3,8.4,18,1225.3
4,WI_JX_6B,3,N2,16.3,8.4,18.5,1011
4,WI_JX_6B,3,N2,16.3,8.4,19,794.1
4,WI_JX_6B,3,N2,16.3,8.4,19.5,566.8
4,WI_JX_6B,3,N2,16.3,8.4,20,361.5
4,WI_JX_6B,3,N2,16.3,8.4,20.5,211.1
4,WI_JX_6B,3,N2,16.3,8.4,21,108.3
4,WI_JX_6B,3,N2,16.3,8.4,21.5,38.4
4,WI_JX_6B,3,N2,16.3,8.4,22,-9.2
4,WI_JX_6B,3,N2,16.3,8.4,22.5,-50.5
4,WI_JX_6B,3,N2,16.3,8.4,23,-94.5
4,WI_JX_6B,3,N2,16.3,8.4,23.5,-132.7
4,WI_JX_6B,3,N2,16.3,8.4,24,-150.9
4,WI_JX_6B,3,N2,16.3,8.4,24.5,-139.3
4,WI_JX_6B,3,N2,16.3,8.4,25,-101.5
4,WI_JX_6B,3,N2,16.3,8.4,25.5,-54.5
4,WI_JX_6B,3,N2,16.3,8.4,26,-22.2
4,WI_JX_6B,3,N2,16.3,8.4,26.5,-16.5
4,WI_JX_6B,3,N2,16.3,8.4,27,-31.4
4,WI_JX_6B,3,N2,16.3,8.4,27.5,-57.3
4,WI_JX_6B,3,N2,16.3,8.4,28,-86.2
4,WI_JX_6B,3,N2,16.3,8.4,28.5,-119.2
4,WI_JX_6B,3,N2,16.3,8.4,29,-151.2
4,WI_JX_6B,3,N2,16.3,8.4,29.5,-174.2
4,WI_JX_6B,3,N2,16.3,8.4,30,-184.1
4,WI_JX_6B,3,N2,16.3,8.4,30.5,-178.3
4,WI_JX_6B,3,N2,16.3,8.4,31,-157.6
4,WI_JX_6B,3,N2,16.3,8.4,31.5,-128.8
4,WI_JX_6B,3,N2,16.3,8.4,32,-102.3
4,WI_JX_6B,3,N2,16.3,8.4,32.5,-92.2
4,WI_JX_6B,3,N2,16.3,8.4,33,-100.3
4,WI_JX_6B,3,N2,16.3,8.4,33.5,-119.8
4,WI_JX_6B,4,CX11314,25.6,10.6,0,850.1
4,WI_JX_6B,4,CX11314,25.6,10.6,0.1,2890.7
4,WI_JX_6B,4,CX11314,25.6,10.6,0.4,4812.3
4,WI_JX_6B,4,CX11314,25.6,10.6,1,6535.4
4,WI_JX_6B,4,CX11314,25.6,10.6,1.4,7991.6
4,WI_JX_6B,4,CX11314,25.6,10.6,2,9128.6
4,WI_JX_6B,4,CX11314,25.6,10.6,2.4,9932.1
4,WI_JX_6B,4,CX11314,25.6,10.6,3,10330.1
4,WI_JX_6B,4,CX11314,25.6,10.6,3.4,10272.9
4,WI_JX_6B,4,CX11314,25.6,10.6,4,9948.7
4,WI_JX_6B,4,CX11314,25.6,10.6,4.4,9521
4,WI_JX_6B,4,CX11314,25.6,10.6,5,9040.9
4,WI_JX_6B,4,CX11314,25.6,10.6,5.4,8380.1
4,WI_JX_6B,4,CX11314,25.6,10.6,6,7514
4,WI_JX_6B,4,CX11314,25.6,10.6,6.4,6635.7
4,WI_JX_6B,4,CX11314,25.6,10.6,7,5835.1
4,WI_JX_6B,4,CX11314,25.6,10.6,7.5,5209.8
4,WI_JX_6B,4,CX11314,25.6,10.6,8,4784.4
4,WI_JX_6B,4,CX11314,25.6,10.6,8.5,4529.4
4,WI_JX_6B,4,CX11314,25.6,10.6,9,4322.3
4,WI_JX_6B,4,CX11314,25.6,10.6,9.5,4090.9
4,WI_JX_6B,4,CX11314,25.6,10.6,10,3783.7
4,WI_JX_6B,4,CX11314,25.6,10.6,10.5,3278
4,WI_JX_6B,4,CX11314,25.6,10.6,11,2639.6
4,WI_JX_6B,4,CX11314,25.6,10.6,11.5,2090.3
4,WI_JX_6B,4,CX11314,25.6,10.6,12,1729.6
4,WI_JX_6B,4,CX11314,25.6,10.6,12.5,1535.1
4,WI_JX_6B,4,CX11314,25.6,10.6,13,1418.9
4,WI_JX_6B,4,CX11314,25.6,10.6,13.5,1302.6
4,WI_JX_6B,4,CX11314,25.6,10.6,14,1170.8
4,WI_JX_6B,4,CX11314,25.6,10.6,14.5,992.9
4,WI_JX_6B,4,CX11314,25.6,10.6,15,781.3
4,WI_JX_6B,4,CX11314,25.6,10.6,15.5,597.5
4,WI_JX_6B,4,CX11314,25.6,10.6,16,483.9
4,WI_JX_6B,4,CX11314,25.6,10.6,16.5,445.4
4,WI_JX_6B,4,CX11314,25.6,10.6,17,437.6
4,WI_JX_6B,4,CX11314,25.6,10.6,17.5,398.9
4,WI_JX_6B,4,CX11314,25.6,10.6,18,316.2
4,WI_JX_6B,4,CX11314,25.6,10.6,18.5,224.3
4,WI_JX_6B,4,CX11314,25.6,10.6,19,142.6
4,WI_JX_6B,4,CX11314,25.6,10.6,19.5,82.6
4,WI_JX_6B,4,CX11314,25.6,10.6,20,65.3
4,WI_JX_6B,4,CX11314,25.6,10.6,20.5,103
4,WI_JX_6B,4,CX11314,25.6,10.6,21,193.6
4,WI_JX_6B,4,CX11314,25.6,10.6,21.5,321.6
4,WI_JX_6B,4,CX11314,25.6,10.6,22,447.7
4,WI_JX_6B,4,CX11314,25.6,10.6,22.5,495.7
