Plate Num,Plate_Name,Well_Num,Strain,Lifespan est (days),Healthspan est (days),Time (days),Activity (a.u.)
7,WI_9B_JDH,5,ED3017,10.1,6.3,29.0,42.9
7,WI_9B_JDH,5,ED3017,10.1,6.3,29.5,28.3
7,WI_9B_JDH,5,ED3017,10.1,6.3,30.0,10.3
7,WI_9B_JDH,5,ED3017,10.1,6.3,30.5,-6.5
7,WI_9B_JDH,5,ED3017,10.1,6.3,31.0,-20.1
7,WI_9B_JDH,5,ED3017,10.1,6.3,31.5,-30.0
7,WI_9B_JDH,6,MY16,16.3,11.9,0.0,3469.5
7,WI_9B_JDH,6,MY16,16.3,11.9,0.5,5459.8
7,WI_9B_JDH,6,MY16,16.3,11.9,1.0,7276.3
7,WI_9B_JDH,6,MY16,16.3,11.9,1.5,9258.8
7,WI_9B_JDH,6,MY16,16.3,11.9,2.0,11981.3
7,WI_9B_JDH,6,MY16,16.3,11.9,2.5,15712.8
7,WI_9B_JDH,6,MY16,16.3,11.9,3.0,20124.4
7,WI_9B_JDH,6,MY16,16.3,11.9,3.5,23810.8
7,WI_9B_JDH,6,MY16,16.3,11.9,4.0,24047.9
7,WI_9B_JDH,6,MY16,16.3,11.9,4.5,20966.1
7,WI_9B_JDH,6,MY16,16.3,11.9,5.0,17370.9
7,WI_9B_JDH,6,MY16,16.3,11.9,5.5,14577.2
7,WI_9B_JDH,6,MY16,16.3,11.9,6.0,12637.2
7,WI_9B_JDH,6,MY16,16.3,11.9,6.5,11306.1
7,WI_9B_JDH,6,MY16,16.3,11.9,7.0,10482.0
7,WI_9B_JDH,6,MY16,16.3,11.9,7.5,10175.4
7,WI_9B_JDH,6,MY16,16.3,11.9,8.0,10118.3
7,WI_9B_JDH,6,MY16,16.3,11.9,8.5,9820.7
7,WI_9B_JDH,6,MY16,16.3,11.9,9.0,9063.4
7,WI_9B_JDH,6,MY16,16.3,11.9,9.5,7993.1
7,WI_9B_JDH,6,MY16,16.3,11.9,10.0,6875.9
7,WI_9B_JDH,6,MY16,16.3,11.9,10.5,5867.9
7,WI_9B_JDH,6,MY16,16.3,11.9,11.0,5043.0
7,WI_9B_JDH,6,MY16,16.3,11.9,11.5,4417.2
7,WI_9B_JDH,6,MY16,16.3,11.9,12.0,3904.5
7,WI_9B_JDH,6,MY16,16.3,11.9,12.5,3503.6
7,WI_9B_JDH,6,MY16,16.3,11.9,13.0,3219.6
7,WI_9B_JDH,6,MY16,16.3,11.9,13.5,2986.6
7,WI_9B_JDH,6,MY16,16.3,11.9,14.0,2747.0
7,WI_9B_JDH,6,MY16,16.3,11.9,14.5,2442.4
7,WI_9B_JDH,6,MY16,16.3,11.9,15.0,2061.0
7,WI_9B_JDH,6,MY16,16.3,11.9,15.5,1661.8
7,WI_9B_JDH,6,MY16,16.3,11.9,16.0,1327.8
7,WI_9B_JDH,6,MY16,16.3,11.9,16.5,1086.5
7,WI_9B_JDH,6,MY16,16.3,11.9,17.0,921.9
7,WI_9B_JDH,6,MY16,16.3,11.9,17.5,810.1
7,WI_9B_JDH,6,MY16,16.3,11.9,18.0,718.4
7,WI_9B_JDH,6,MY16,16.3,11.9,18.5,629.8
7,WI_9B_JDH,6,MY16,16.3,11.9,19.0,564.2
7,WI_9B_JDH,6,MY16,16.3,11.9,19.5,512.9
7,WI_9B_JDH,6,MY16,16.3,11.9,20.0,451.0
7,WI_9B_JDH,6,MY16,16.3,11.9,20.5,394.9
7,WI_9B_JDH,6,MY16,16.3,11.9,21.0,354.1
7,WI_9B_JDH,6,MY16,16.3,11.9,21.5,335.8
7,WI_9B_JDH,6,MY16,16.3,11.9,22.0,324.6
7,WI_9B_JDH,6,MY16,16.3,11.9,22.5,298.5
7,WI_9B_JDH,6,MY16,16.3,11.9,24.0,253.3
7,WI_9B_JDH,6,MY16,16.3,11.9,24.5,189.0
7,WI_9B_JDH,6,MY16,16.3,11.9,25.0,117.6
7,WI_9B_JDH,6,MY16,16.3,11.9,25.5,61.3
7,WI_9B_JDH,6,MY16,16.3,11.9,26.0,26.8
7,WI_9B_JDH,6,MY16,16.3,11.9,26.5,10.0
7,WI_9B_JDH,6,MY16,16.3,11.9,27.0,4.7
7,WI_9B_JDH,6,MY16,16.3,11.9,27.5,5.4
7,WI_9B_JDH,6,MY16,16.3,11.9,28.0,9.2
7,WI_9B_JDH,6,MY16,16.3,11.9,28.5,13.8
7,WI_9B_JDH,6,MY16,16.3,11.9,29.0,17.0
7,WI_9B_JDH,6,MY16,16.3,11.9,29.5,18.0
7,WI_9B_JDH,6,MY16,16.3,11.9,30.0,17.7
7,WI_9B_JDH,6,MY16,16.3,11.9,30.5,16.9
7,WI_9B_JDH,6,MY16,16.3,11.9,31.0,16.1
7,WI_9B_JDH,6,MY16,16.3,11.9,31.5,15.3
7,WI_9B_JDH,7,EG4725,NaN,NaN,0.0,9760.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,0.5,22341.3
7,WI_9B_JDH,7,EG4725,NaN,NaN,1.0,33580.1
7,WI_9B_JDH,7,EG4725,NaN,NaN,1.5,42817.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,2.0,50018.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,2.5,55846.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,3.0,60994.8
7,WI_9B_JDH,7,EG4725,NaN,NaN,3.5,64480.8
7,WI_9B_JDH,7,EG4725,NaN,NaN,4.0,62034.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,4.5,53590.7
7,WI_9B_JDH,7,EG4725,NaN,NaN,5.0,43934.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,5.5,35975.5
7,WI_9B_JDH,7,EG4725,NaN,NaN,6.0,30265.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,6.5,26342.3
7,WI_9B_JDH,7,EG4725,NaN,NaN,7.0,23680.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,7.5,21527.7
7,WI_9B_JDH,7,EG4725,NaN,NaN,8.0,19514.2
7,WI_9B_JDH,7,EG4725,NaN,NaN,8.5,17620.8
7,WI_9B_JDH,7,EG4725,NaN,NaN,9.0,15997.6
7,WI_9B_JDH,7,EG4725,NaN,NaN,9.5,14780.6
7,WI_9B_JDH,7,EG4725,NaN,NaN,10.0,13834.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,10.5,13003.9
7,WI_9B_JDH,7,EG4725,NaN,NaN,11.0,12245.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,11.5,11678.2
7,WI_9B_JDH,7,EG4725,NaN,NaN,12.0,11359.8
7,WI_9B_JDH,7,EG4725,NaN,NaN,12.5,11076.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,13.0,10651.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,13.5,10014.1
7,WI_9B_JDH,7,EG4725,NaN,NaN,14.0,9119.1
7,WI_9B_JDH,7,EG4725,NaN,NaN,14.5,8048.5
7,WI_9B_JDH,7,EG4725,NaN,NaN,15.0,6979.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,15.5,6150.1
7,WI_9B_JDH,7,EG4725,NaN,NaN,16.0,5577.7
7,WI_9B_JDH,7,EG4725,NaN,NaN,16.5,5123.6
7,WI_9B_JDH,7,EG4725,NaN,NaN,17.0,4769.8
7,WI_9B_JDH,7,EG4725,NaN,NaN,17.5,4516.3
7,WI_9B_JDH,7,EG4725,NaN,NaN,18.0,4277.6
7,WI_9B_JDH,7,EG4725,NaN,NaN,18.5,3916.8
7,WI_9B_JDH,7,EG4725,NaN,NaN,19.0,3493.1
7,WI_9B_JDH,7,EG4725,NaN,NaN,19.5,3132.5
7,WI_9B_JDH,7,EG4725,NaN,NaN,20.0,2816.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,20.5,2469.8
7,WI_9B_JDH,7,EG4725,NaN,NaN,21.0,2125.1
7,WI_9B_JDH,7,EG4725,NaN,NaN,21.5,1852.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,22.0,1650.5
7,WI_9B_JDH,7,EG4725,NaN,NaN,22.5,1517.2
7,WI_9B_JDH,7,EG4725,NaN,NaN,24.0,1440.5
7,WI_9B_JDH,7,EG4725,NaN,NaN,24.5,1404.1
7,WI_9B_JDH,7,EG4725,NaN,NaN,25.0,1362.3
7,WI_9B_JDH,7,EG4725,NaN,NaN,25.5,1274.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,26.0,1133.1
7,WI_9B_JDH,7,EG4725,NaN,NaN,26.5,961.9
7,WI_9B_JDH,7,EG4725,NaN,NaN,27.0,808.5
7,WI_9B_JDH,7,EG4725,NaN,NaN,27.5,693.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,28.0,617.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,28.5,543.0
7,WI_9B_JDH,7,EG4725,NaN,NaN,29.0,459.5
7,WI_9B_JDH,7,EG4725,NaN,NaN,29.5,367.4
7,WI_9B_JDH,7,EG4725,NaN,NaN,30.0,276.9
7,WI_9B_JDH,7,EG4725,NaN,NaN,30.5,200.6
7,WI_9B_JDH,7,EG4725,NaN,NaN,31.0,136.9
7,WI_9B_JDH,7,EG4725,NaN,NaN,31.5,80.0
7,WI_9B_JDH,8,JU258,14.4,9.2,0.0,6314.9
7,WI_9B_JDH,8,JU258,14.4,9.2,0.5,10656.3
7,WI_9B_JDH,8,JU258,14.4,9.2,1.0,14570.8
7,WI_9B_JDH,8,JU258,14.4,9.2,1.5,18482.6
7,WI_9B_JDH,8,JU258,14.4,9.2,2.0,23067.3
7,WI_9B_JDH,8,JU258,14.4,9.2,2.5,28963.1
7,WI_9B_JDH,8,JU258,14.4,9.2,3.0,36163.7
7,WI_9B_JDH,8,JU258,14.4,9.2,3.5,42502.4
7,WI_9B_JDH,8,JU258,14.4,9.2,4.0,42796.0
7,WI_9B_JDH,8,JU258,14.4,9.2,4.5,36958.1
7,WI_9B_JDH,8,JU258,14.4,9.2,5.0,29792.8
7,WI_9B_JDH,8,JU258,14.4,9.2,5.5,23820.1
7,WI_9B_JDH,8,JU258,14.4,9.2,6.0,19707.7
7,WI_9B_JDH,8,JU258,14.4,9.2,6.5,17219.1
7,WI_9B_JDH,8,JU258,14.4,9.2,7.0,15498.0
7,WI_9B_JDH,8,JU258,14.4,9.2,7.5,13888.6
7,WI_9B_JDH,8,JU258,14.4,9.2,8.0,12102.6
7,WI_9B_JDH,8,JU258,14.4,9.2,8.5,10083.8
7,WI_9B_JDH,8,JU258,14.4,9.2,9.0,8082.8
7,WI_9B_JDH,8,JU258,14.4,9.2,9.5,6452.6
7,WI_9B_JDH,8,JU258,14.4,9.2,10.0,5213.6
7,WI_9B_JDH,8,JU258,14.4,9.2,10.5,4228.2
7,WI_9B_JDH,8,JU258,14.4,9.2,11.0,3417.7
7,WI_9B_JDH,8,JU258,14.4,9.2,11.5,2795.4
7,WI_9B_JDH,8,JU258,14.4,9.2,12.0,2316.2
7,WI_9B_JDH,8,JU258,14.4,9.2,12.5,1893.1
7,WI_9B_JDH,8,JU258,14.4,9.2,13.0,1483.7
7,WI_9B_JDH,8,JU258,14.4,9.2,13.5,1150.4
7,WI_9B_JDH,8,JU258,14.4,9.2,14.0,930.7
7,WI_9B_JDH,8,JU258,14.4,9.2,14.5,805.6
7,WI_9B_JDH,8,JU258,14.4,9.2,15.0,736.2
7,WI_9B_JDH,8,JU258,14.4,9.2,15.5,687.7
7,WI_9B_JDH,8,JU258,14.4,9.2,16.0,662.8
7,WI_9B_JDH,8,JU258,14.4,9.2,16.5,680.9
7,WI_9B_JDH,8,JU258,14.4,9.2,17.0,733.9
7,WI_9B_JDH,8,JU258,14.4,9.2,17.5,787.1
7,WI_9B_JDH,8,JU258,14.4,9.2,18.0,817.7
7,WI_9B_JDH,8,JU258,14.4,9.2,18.5,818.4
7,WI_9B_JDH,8,JU258,14.4,9.2,19.0,793.8
7,WI_9B_JDH,8,JU258,14.4,9.2,19.5,758.0
7,WI_9B_JDH,8,JU258,14.4,9.2,20.0,708.5
7,WI_9B_JDH,8,JU258,14.4,9.2,20.5,646.4
7,WI_9B_JDH,8,JU258,14.4,9.2,21.0,573.6
7,WI_9B_JDH,8,JU258,14.4,9.2,21.5,496.7
7,WI_9B_JDH,8,JU258,14.4,9.2,22.0,428.3
7,WI_9B_JDH,8,JU258,14.4,9.2,22.5,364.3
7,WI_9B_JDH,8,JU258,14.4,9.2,24.0,304.3
7,WI_9B_JDH,8,JU258,14.4,9.2,24.5,250.1
7,WI_9B_JDH,8,JU258,14.4,9.2,25.0,200.7
7,WI_9B_JDH,8,JU258,14.4,9.2,25.5,154.5
7,WI_9B_JDH,8,JU258,14.4,9.2,26.0,115.4
7,WI_9B_JDH,8,JU258,14.4,9.2,26.5,83.9
7,WI_9B_JDH,8,JU258,14.4,9.2,27.0,59.6
7,WI_9B_JDH,8,JU258,14.4,9.2,27.5,42.4
7,WI_9B_JDH,8,JU258,14.4,9.2,28.0,30.6
7,WI_9B_JDH,8,JU258,14.4,9.2,28.5,23.1
7,WI_9B_JDH,8,JU258,14.4,9.2,29.0,16.9
7,WI_9B_JDH,8,JU258,14.4,9.2,29.5,12.6
7,WI_9B_JDH,8,JU258,14.4,9.2,30.0,14.9
7,WI_9B_JDH,8,JU258,14.4,9.2,30.5,23.8
7,WI_9B_JDH,8,JU258,14.4,9.2,31.0,35.9
7,WI_9B_JDH,8,JU258,14.4,9.2,31.5,49.6
7,WI_9B_JDH,9,DL238,11.7,6.0,0.0,7602.2
7,WI_9B_JDH,9,DL238,11.7,6.0,0.5,15387.0
7,WI_9B_JDH,9,DL238,11.7,6.0,1.0,22193.6
7,WI_9B_JDH,9,DL238,11.7,6.0,1.5,28121.1
7,WI_9B_JDH,9,DL238,11.7,6.0,2.0,34228.7
7,WI_9B_JDH,9,DL238,11.7,6.0,2.5,41613.6
7,WI_9B_JDH,9,DL238,11.7,6.0,3.0,50356.8
7,WI_9B_JDH,9,DL238,11.7,6.0,3.5,57367.5
7,WI_9B_JDH,9,DL238,11.7,6.0,4.0,55264.9
7,WI_9B_JDH,9,DL238,11.7,6.0,4.5,44296.3
7,WI_9B_JDH,9,DL238,11.7,6.0,5.0,31623.3
7,WI_9B_JDH,9,DL238,11.7,6.0,5.5,20882.1
7,WI_9B_JDH,9,DL238,11.7,6.0,6.0,13053.5
7,WI_9B_JDH,9,DL238,11.7,6.0,6.5,7848.2
7,WI_9B_JDH,9,DL238,11.7,6.0,7.0,4566.7
7,WI_9B_JDH,9,DL238,11.7,6.0,7.5,2575.5
7,WI_9B_JDH,9,DL238,11.7,6.0,8.0,1521.9
7,WI_9B_JDH,9,DL238,11.7,6.0,8.5,1156.2
7,WI_9B_JDH,9,DL238,11.7,6.0,9.0,1209.8
7,WI_9B_JDH,9,DL238,11.7,6.0,9.5,1401.1
7,WI_9B_JDH,9,DL238,11.7,6.0,10.0,1503.2
7,WI_9B_JDH,9,DL238,11.7,6.0,10.5,1416.9
7,WI_9B_JDH,9,DL238,11.7,6.0,11.0,1148.9
7,WI_9B_JDH,9,DL238,11.7,6.0,11.5,821.3
7,WI_9B_JDH,9,DL238,11.7,6.0,12.0,606.6
7,WI_9B_JDH,9,DL238,11.7,6.0,12.5,590.7
7,WI_9B_JDH,9,DL238,11.7,6.0,13.0,751.7
7,WI_9B_JDH,9,DL238,11.7,6.0,13.5,984.0
7,WI_9B_JDH,9,DL238,11.7,6.0,14.0,1167.2
7,WI_9B_JDH,9,DL238,11.7,6.0,14.5,1277.1
7,WI_9B_JDH,9,DL238,11.7,6.0,15.0,1291.0
7,WI_9B_JDH,9,DL238,11.7,6.0,15.5,1197.2
7,WI_9B_JDH,9,DL238,11.7,6.0,16.0,989.1
7,WI_9B_JDH,9,DL238,11.7,6.0,16.5,706.6
7,WI_9B_JDH,9,DL238,11.7,6.0,17.0,452.0
7,WI_9B_JDH,9,DL238,11.7,6.0,17.5,273.0
7,WI_9B_JDH,9,DL238,11.7,6.0,18.0,166.5
7,WI_9B_JDH,9,DL238,11.7,6.0,18.5,130.8
7,WI_9B_JDH,9,DL238,11.7,6.0,19.0,151.8
7,WI_9B_JDH,9,DL238,11.7,6.0,19.5,202.3
7,WI_9B_JDH,9,DL238,11.7,6.0,20.0,242.8
7,WI_9B_JDH,9,DL238,11.7,6.0,20.5,247.1
7,WI_9B_JDH,9,DL238,11.7,6.0,21.0,224.6
7,WI_9B_JDH,9,DL238,11.7,6.0,21.5,188.0
7,WI_9B_JDH,9,DL238,11.7,6.0,22.0,146.5
7,WI_9B_JDH,9,DL238,11.7,6.0,22.5,107.7
7,WI_9B_JDH,9,DL238,11.7,6.0,24.0,77.7
7,WI_9B_JDH,9,DL238,11.7,6.0,24.5,62.5
7,WI_9B_JDH,9,DL238,11.7,6.0,25.0,65.0
7,WI_9B_JDH,9,DL238,11.7,6.0,25.5,83.0
7,WI_9B_JDH,9,DL238,11.7,6.0,26.0,106.9
7,WI_9B_JDH,9,DL238,11.7,6.0,26.5,115.2
7,WI_9B_JDH,9,DL238,11.7,6.0,27.0,101.3
7,WI_9B_JDH,9,DL238,11.7,6.0,27.5,83.1
7,WI_9B_JDH,9,DL238,11.7,6.0,28.0,71.9
7,WI_9B_JDH,9,DL238,11.7,6.0,28.5,67.6
7,WI_9B_JDH,9,DL238,11.7,6.0,29.0,63.0
7,WI_9B_JDH,9,DL238,11.7,6.0,29.5,54.4
7,WI_9B_JDH,9,DL238,11.7,6.0,30.0,44.9
7,WI_9B_JDH,9,DL238,11.7,6.0,30.5,38.4
7,WI_9B_JDH,9,DL238,11.7,6.0,31.0,37.3
7,WI_9B_JDH,9,DL238,11.7,6.0,31.5,41.0
7,WI_9B_JDH,10,MY23,NaN,NaN,0.0,3992.0
7,WI_9B_JDH,10,MY23,NaN,NaN,0.5,9529.1
7,WI_9B_JDH,10,MY23,NaN,NaN,1.0,15201.6
7,WI_9B_JDH,10,MY23,NaN,NaN,1.5,21791.5
7,WI_9B_JDH,10,MY23,NaN,NaN,2.0,29976.4
7,WI_9B_JDH,10,MY23,NaN,NaN,2.5,39920.4
7,WI_9B_JDH,10,MY23,NaN,NaN,3.0,50893.7
7,WI_9B_JDH,10,MY23,NaN,NaN,3.5,60159.1
7,WI_9B_JDH,10,MY23,NaN,NaN,4.0,62188.0
7,WI_9B_JDH,10,MY23,NaN,NaN,4.5,56893.3
7,WI_9B_JDH,10,MY23,NaN,NaN,5.0,49198.8
7,WI_9B_JDH,10,MY23,NaN,NaN,5.5,41625.3
7,WI_9B_JDH,10,MY23,NaN,NaN,6.0,35176.5
7,WI_9B_JDH,10,MY23,NaN,NaN,6.5,30188.6
7,WI_9B_JDH,10,MY23,NaN,NaN,7.0,26487.1
7,WI_9B_JDH,10,MY23,NaN,NaN,7.5,23885.3
7,WI_9B_JDH,10,MY23,NaN,NaN,8.0,22101.3
7,WI_9B_JDH,10,MY23,NaN,NaN,8.5,20810.7
7,WI_9B_JDH,10,MY23,NaN,NaN,9.0,19689.8
7,WI_9B_JDH,10,MY23,NaN,NaN,9.5,18554.7
7,WI_9B_JDH,10,MY23,NaN,NaN,10.0,17425.4
7,WI_9B_JDH,10,MY23,NaN,NaN,10.5,16432.4
7,WI_9B_JDH,10,MY23,NaN,NaN,11.0,15633.2
7,WI_9B_JDH,10,MY23,NaN,NaN,11.5,14900.2
7,WI_9B_JDH,10,MY23,NaN,NaN,12.0,14058.2
7,WI_9B_JDH,10,MY23,NaN,NaN,12.5,13096.5
7,WI_9B_JDH,10,MY23,NaN,NaN,13.0,12140.3
7,WI_9B_JDH,10,MY23,NaN,NaN,13.5,11268.3
7,WI_9B_JDH,10,MY23,NaN,NaN,14.0,10410.4
7,WI_9B_JDH,10,MY23,NaN,NaN,14.5,9487.3
7,WI_9B_JDH,10,MY23,NaN,NaN,15.0,8570.3
7,WI_9B_JDH,10,MY23,NaN,NaN,15.5,7730.5
7,WI_9B_JDH,10,MY23,NaN,NaN,16.0,6838.6
7,WI_9B_JDH,10,MY23,NaN,NaN,16.5,5807.5
7,WI_9B_JDH,10,MY23,NaN,NaN,17.0,4849.4
7,WI_9B_JDH,10,MY23,NaN,NaN,17.5,4138.7
7,WI_9B_JDH,10,MY23,NaN,NaN,18.0,3772.8
7,WI_9B_JDH,10,MY23,NaN,NaN,18.5,3639.1
7,WI_9B_JDH,10,MY23,NaN,NaN,19.0,3523.6
7,WI_9B_JDH,10,MY23,NaN,NaN,19.5,3361.3
7,WI_9B_JDH,10,MY23,NaN,NaN,20.0,3177.8
7,WI_9B_JDH,10,MY23,NaN,NaN,20.5,3029.7
7,WI_9B_JDH,10,MY23,NaN,NaN,21.0,2985.1
7,WI_9B_JDH,10,MY23,NaN,NaN,21.5,3040.5
7,WI_9B_JDH,10,MY23,NaN,NaN,22.0,3009.3
7,WI_9B_JDH,10,MY23,NaN,NaN,22.5,2808.7
7,WI_9B_JDH,10,MY23,NaN,NaN,24.0,2557.0
7,WI_9B_JDH,10,MY23,NaN,NaN,24.5,2404.5
7,WI_9B_JDH,10,MY23,NaN,NaN,25.0,2438.9
7,WI_9B_JDH,10,MY23,NaN,NaN,25.5,2600.7
7,WI_9B_JDH,10,MY23,NaN,NaN,26.0,2739.7
7,WI_9B_JDH,10,MY23,NaN,NaN,26.5,2731.6
7,WI_9B_JDH,10,MY23,NaN,NaN,27.0,2582.8
7,WI_9B_JDH,10,MY23,NaN,NaN,27.5,2400.7
7,WI_9B_JDH,10,MY23,NaN,NaN,28.0,2216.8
7,WI_9B_JDH,10,MY23,NaN,NaN,28.5,1975.7
7,WI_9B_JDH,10,MY23,NaN,NaN,29.0,1671.4
7,WI_9B_JDH,10,MY23,NaN,NaN,29.5,1367.6
7,WI_9B_JDH,10,MY23,NaN,NaN,30.0,1119.0
7,WI_9B_JDH,10,MY23,NaN,NaN,30.5,945.8
7,WI_9B_JDH,10,MY23,NaN,NaN,31.0,821.1
7,WI_9B_JDH,10,MY23,NaN,NaN,31.5,684.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,0.0,2987.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,0.5,6495.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,1.0,9989.5
7,WI_9B_JDH,11,CB4856,20.1,13.1,1.5,13969.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,2.0,19082.4
7,WI_9B_JDH,11,CB4856,20.1,13.1,2.5,25842.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,3.0,34063.9
7,WI_9B_JDH,11,CB4856,20.1,13.1,3.5,41255.4
7,WI_9B_JDH,11,CB4856,20.1,13.1,4.0,41723.7
7,WI_9B_JDH,11,CB4856,20.1,13.1,4.5,35438.1
7,WI_9B_JDH,11,CB4856,20.1,13.1,5.0,27881.4
7,WI_9B_JDH,11,CB4856,20.1,13.1,5.5,21904.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,6.0,18013.7
7,WI_9B_JDH,11,CB4856,20.1,13.1,6.5,15698.7
7,WI_9B_JDH,11,CB4856,20.1,13.1,7.0,14163.0
7,WI_9B_JDH,11,CB4856,20.1,13.1,7.5,12716.9
7,WI_9B_JDH,11,CB4856,20.1,13.1,8.0,11303.0
7,WI_9B_JDH,11,CB4856,20.1,13.1,8.5,10103.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,9.0,9203.7
7,WI_9B_JDH,11,CB4856,20.1,13.1,9.5,8543.8
7,WI_9B_JDH,11,CB4856,20.1,13.1,10.0,7973.8
7,WI_9B_JDH,11,CB4856,20.1,13.1,10.5,7336.1
7,WI_9B_JDH,11,CB4856,20.1,13.1,11.0,6607.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,11.5,5862.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,12.0,5195.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,12.5,4653.5
7,WI_9B_JDH,11,CB4856,20.1,13.1,13.0,4237.1
7,WI_9B_JDH,11,CB4856,20.1,13.1,13.5,3911.0
7,WI_9B_JDH,11,CB4856,20.1,13.1,14.0,3566.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,14.5,3164.6
7,WI_9B_JDH,11,CB4856,20.1,13.1,15.0,2808.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,15.5,2543.4
7,WI_9B_JDH,11,CB4856,20.1,13.1,16.0,2358.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,16.5,2254.9
7,WI_9B_JDH,11,CB4856,20.1,13.1,17.0,2249.5
7,WI_9B_JDH,11,CB4856,20.1,13.1,17.5,2300.9
7,WI_9B_JDH,11,CB4856,20.1,13.1,18.0,2311.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,18.5,2241.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,19.0,2114.7
7,WI_9B_JDH,11,CB4856,20.1,13.1,19.5,1920.9
7,WI_9B_JDH,11,CB4856,20.1,13.1,20.0,1683.8
7,WI_9B_JDH,11,CB4856,20.1,13.1,20.5,1446.4
7,WI_9B_JDH,11,CB4856,20.1,13.1,21.0,1237.0
7,WI_9B_JDH,11,CB4856,20.1,13.1,21.5,1074.3
7,WI_9B_JDH,11,CB4856,20.1,13.1,22.0,968.0
7,WI_9B_JDH,11,CB4856,20.1,13.1,22.5,892.6
7,WI_9B_JDH,11,CB4856,20.1,13.1,24.0,823.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,24.5,738.0
7,WI_9B_JDH,11,CB4856,20.1,13.1,25.0,637.5
7,WI_9B_JDH,11,CB4856,20.1,13.1,25.5,548.7
7,WI_9B_JDH,11,CB4856,20.1,13.1,26.0,483.4
7,WI_9B_JDH,11,CB4856,20.1,13.1,26.5,432.2
7,WI_9B_JDH,11,CB4856,20.1,13.1,27.0,382.4
7,WI_9B_JDH,11,CB4856,20.1,13.1,27.5,329.8
7,WI_9B_JDH,11,CB4856,20.1,13.1,28.0,278.4
7,WI_9B_JDH,11,CB4856,20.1,13.1,28.5,229.6
7,WI_9B_JDH,11,CB4856,20.1,13.1,29.0,186.6
7,WI_9B_JDH,11,CB4856,20.1,13.1,29.5,156.6
7,WI_9B_JDH,11,CB4856,20.1,13.1,30.0,136.5
7,WI_9B_JDH,11,CB4856,20.1,13.1,30.5,118.7
7,WI_9B_JDH,11,CB4856,20.1,13.1,31.0,100.0
7,WI_9B_JDH,11,CB4856,20.1,13.1,31.5,79.6
7,WI_9B_JDH,12,JU775,12.2,8.7,0.0,21538.7
7,WI_9B_JDH,12,JU775,12.2,8.7,0.5,30030.9
7,WI_9B_JDH,12,JU775,12.2,8.7,1.0,36518.7
7,WI_9B_JDH,12,JU775,12.2,8.7,1.5,41768.2
7,WI_9B_JDH,12,JU775,12.2,8.7,2.0,47837.2
7,WI_9B_JDH,12,JU775,12.2,8.7,2.5,56745.7
7,WI_9B_JDH,12,JU775,12.2,8.7,3.0,68613.1
7,WI_9B_JDH,12,JU775,12.2,8.7,3.5,79353.0
7,WI_9B_JDH,12,JU775,12.2,8.7,4.0,80048.3
7,WI_9B_JDH,12,JU775,12.2,8.7,4.5,70596.3
7,WI_9B_JDH,12,JU775,12.2,8.7,5.0,58814.6
7,WI_9B_JDH,12,JU775,12.2,8.7,5.5,48249.8
7,WI_9B_JDH,12,JU775,12.2,8.7,6.0,39675.6
7,WI_9B_JDH,12,JU775,12.2,8.7,6.5,33158.2
7,WI_9B_JDH,12,JU775,12.2,8.7,7.0,28136.1
7,WI_9B_JDH,12,JU775,12.2,8.7,7.5,23899.9
7,WI_9B_JDH,12,JU775,12.2,8.7,8.0,20351.9
7,WI_9B_JDH,12,JU775,12.2,8.7,8.5,17403.8
7,WI_9B_JDH,12,JU775,12.2,8.7,9.0,14690.3
7,WI_9B_JDH,12,JU775,12.2,8.7,9.5,12074.6
