device,exp,plate,row,column,strain,rep,total,temp,food,event_freq,ls,DNMF,gap_days,censor,censor_reason,event_observation_type
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,17.2461,4.375,0.0833333,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,17.9127,0.75,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,17.9127,1.33333,0.0833333,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,18.0794,2.52083,0.0833333,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,18.5377,1.02083,0.125,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,18.8711,0.666667,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,19.2461,2.79167,0.125,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,19.9544,1.45833,3.54167,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,20.4961,0.916667,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,22.2877,2.70833,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::2,2,d,EC19191,3,30,20,OP50-1,1,24.0794,1.79167,0.0416667,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,7.1419,0,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,10.6211,0.375,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,22.2877,8.04167,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,24.6627,9.95833,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,24.8711,2.58333,0,0,,Observed Multiple Worm
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,2,24.8919,2.58333,0,0,,Induced Multiple Worm
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,24.8711,2.58333,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,26.0169,0.729167,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,26.7461,4.45833,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,27.2877,5,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,27.6627,5.375,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,27.6627,2.41667,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,28.0794,1.97917,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,28.5794,2.95833,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,28.6627,11.875,0,0,,Observed Multiple Worm
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,2,28.6836,11.875,0,0,,Induced Multiple Worm
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,28.6627,1.95833,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,29.1211,6.83333,0,0,,Observed Multiple Worm
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,29.1419,6.83333,0,0,,Induced Multiple Worm
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,29.3711,0.958333,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,29.7461,11.3333,0,0,,Observed Multiple Worm
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,2,29.7669,11.3333,0,0,,Induced Multiple Worm
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,30.0377,3.79167,0.166667,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,30.4544,2.20833,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,30.7044,5.58333,0,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,30.7044,2.58333,0.0833333,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,32.2461,2.75,0.0833333,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,32.2461,9.95833,0.166667,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,33.6002,4.02083,0.125,0,,
Sirius,CeNDR_121418_3,Sirius_d::3,3,d,JU2600,3,40,20,OP50-1,1,35.7461,13.4583,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,10.4659,0.5,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,11.4659,0.208333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,13.2992,0.9375,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,13.9242,0.416667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,14.4242,0.791667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,14.6742,1.58333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,14.8409,0.958333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,15.8409,2.04167,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,16.0492,0.166667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,17.2367,1.4375,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,17.3409,1.91667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,17.6325,0.645833,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,18.1325,2.20833,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,18.6742,0.666667,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,18.695,0.666667,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,18.7575,0.916667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,19.4242,1.16667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,19.4659,1.39583,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,20.0909,7.72917,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,20.2992,2.875,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,20.5492,2.83333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,21.1325,1.25,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,21.2992,1.83333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,21.3825,0.583333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,21.9242,5.25,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,22.6325,0.583333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,23.5492,2.20833,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,23.7159,2.5,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,24.2575,4.625,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,24.3409,2.33333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,24.6742,1.08333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,24.9242,0.375,0.0416667,0,,
Polaris,CeNDR_121418_4,Polaris_a::2,2,a,PL238,4,47,20,OP50-1,1,27.3825,5.54167,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,10.0492,0.145833,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,11.9242,1.04167,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,12.0909,0.458333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,12.7159,0.458333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,13.4242,0.458333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,14.3825,0.541667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,15.4242,0.208333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,16.2992,1.20833,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,16.6325,0.166667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,19.3825,2,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,21.0909,1.125,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,21.2159,0.708333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,21.5909,0.708333,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,21.7992,1.29167,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,22.4659,1.45833,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,22.4867,1.45833,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,22.6742,0.791667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,23.0909,1.95833,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,23.6742,0.875,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,24.0909,1.70833,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,24.3409,1.16667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,25.0909,3.20833,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,25.1742,7.5,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,25.9659,2.79167,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,26.0492,1.16667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,26.9659,1.25,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,27.3409,0.416667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,27.5075,2.16667,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,27.7992,2.5,0,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,28.4242,6.125,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_a::3,3,a,ED3017,4,42,20,OP50-1,1,29.9659,4.04167,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,12.1846,0.625,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,13.1429,1.45833,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,16.8929,1.83333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,17.5179,0.75,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,18.7679,0.854167,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,20.4763,1.91667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,22.0596,3.33333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,23.3929,6.20833,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,24.1846,3.375,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,24.6846,0.666667,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,24.7054,0.666667,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,24.8096,0.333333,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,25.0804,1.60417,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,25.1429,1.58333,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,25.7263,2.45833,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,25.7263,3.04167,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,27.4346,5.5,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,27.6013,2.875,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,28.1013,0.833333,0.0416667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,28.1846,0.291667,0.0416667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,28.9346,0.875,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,28.9763,6,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,29.7679,4.29167,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,30.3513,3.91667,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,30.6013,7.33333,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,32.2263,1.04167,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,33.8304,1.97917,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,34.3096,5.75,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,34.6013,3.5,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,34.8929,3.54167,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::0,0,b,MY23,4,48,20,OP50-1,1,35.2679,4.29167,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,17.4346,3.35417,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,17.4554,3.35417,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,22.9346,4.375,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,23.2679,0.25,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,23.5596,2.04167,0.0416667,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,24.2263,5.58333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,24.3513,4.33333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,24.3929,2.54167,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,24.8929,2.125,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,25.2263,3.08333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,25.5179,1.29167,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,25.6429,3,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,27.1638,1.64583,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,27.6013,0.291667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,27.8513,5.25,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,28.9346,0.375,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,28.9763,3.0625,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.1846,7.625,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.2679,3.79167,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.2679,2.10417,0.0416667,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.3513,10.625,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.3721,10.625,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.4763,7.54167,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.4763,4.125,0.166667,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.7263,10.375,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,29.7471,10.375,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,30.2263,3.45833,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,31.0179,6.41667,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,31.0388,6.41667,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,31.1846,3.08333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,31.2679,11.5833,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,31.2888,11.5833,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,31.3513,5.875,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,31.7679,8.41667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,33.1429,2.91667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,34.6846,12.1667,0,0,,Observed Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::1,1,b,JU2600,2,50,20,OP50-1,1,34.7054,12.1667,0,0,,Induced Multiple Worm
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,11.0179,0.416667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,11.6429,0.583333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,11.6846,1.20833,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,12.4346,0.75,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,12.6013,4.5,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,12.9346,0.333333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,13.3096,1.70833,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,13.7263,2.625,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,13.7679,1.29167,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,14.9554,2.41667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,15.0179,3,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,16.0179,1.16667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,16.2679,1.125,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,16.3513,0.625,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,17.3096,0.666667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,17.3929,0.333333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,21.1429,0.666667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,21.2679,2.125,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,21.3513,0.416667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,22.7679,3.08333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::2,2,b,EC19191,4,29,20,OP50-1,1,23.0179,0.458333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,36.2679,7.04167,0.166667,1,Objects apparently moving at termination of measurement,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,15.0179,2.375,0.0833333,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,15.0179,6.75,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,15.2263,0.270833,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,16.7263,0.125,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,17.8096,0.333333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,19.1429,1.29167,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,19.6846,2.58333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,19.7263,1,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,19.8929,0.583333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,20.1429,0.458333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,22.1013,1.04167,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,22.5179,2.66667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,22.8929,2.52083,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,24.3929,0.916667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,24.4763,0.583333,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,25.3096,1.875,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,25.5596,2.66667,0,0,,
Polaris,CeNDR_121418_4,Polaris_b::3,3,b,ECA36,4,38,20,OP50-1,1,25.6429,2.95833,0.0833333,0,,
