gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	var	estimate	ci_lower	ci_upper	prob	mediator_gene	e_peak	eQTL_classification
t89_mean	X	14744856	Y95B8A.8.1	0.03738467431652817	0.305	NA	NA	NA	NA	NA	Y95B8A.8	11652511	Distant eQTL
t89_mean	X	14744856	F59C12.3.2	0.027061289427316598	0.309	NA	NA	NA	NA	NA	F59C12.3	12480833	Distant eQTL
t89_mean	X	14744856	F42F12.6.1	0.02790031749082153	0.311	NA	NA	NA	NA	NA	nspc-13	12255554	Local eQTL
t89_mean	X	14744856	Y71D11A.1b.1	0.030750522521230044	0.311	NA	NA	NA	NA	NA	cdh-12	14955875	Distant eQTL
t89_mean	X	14744856	Y48G8AR.2.1	0.04567805070856891	0.316	NA	NA	NA	NA	NA	Y48G8AR.2	13448004	Distant eQTL
t89_mean	X	14744856	Y39A1A.9.1	0.019081758360104083	0.327	NA	NA	NA	NA	NA	Y39A1A.9	14460051	Distant eQTL
t89_mean	X	14744856	Y7A5A.1.2	0.02178588700268461	0.337	NA	NA	NA	NA	NA	Y7A5A.1	15802855	Local eQTL
t89_mean	X	14744856	F26H9.7b.1	0.02566341056649146	0.341	NA	NA	NA	NA	NA	uev-3	15778100	Distant eQTL
t89_mean	X	14744856	F52G3.4	0.025612220996357543	0.345	NA	NA	NA	NA	NA	F52G3.4	15713352	Distant eQTL
t89_mean	X	14744856	Y105C5A.15e.1	0.0531437302678924	0.354	NA	NA	NA	NA	NA	Y105C5A.15	14837286	Distant eQTL
t89_mean	X	14744856	K03A11.2.1	0.031113447788237467	0.359	NA	NA	NA	NA	NA	cpx-2	13124139	Local eQTL
t89_mean	X	14744856	T28D9.1.2	0.022325803258981283	0.361	NA	NA	NA	NA	NA	T28D9.1	12708197	Distant eQTL
t89_mean	X	14744856	F20D1.6.1	0.019674965816302806	0.362	NA	NA	NA	NA	NA	rbg-1	14948555	Local eQTL
t89_mean	X	14744856	F52F10.4a.1	0.054006948222551227	0.363	NA	NA	NA	NA	NA	oac-32	16028044	Distant eQTL
t89_mean	X	14744856	F54F7.10.1	0.04764026067544221	0.367	NA	NA	NA	NA	NA	F54F7.10	11893642	Local eQTL
t89_mean	X	14744856	C49F5.2.1	0.044546329855745165	0.37	NA	NA	NA	NA	NA	set-6	13040434	Distant eQTL
t89_mean	X	14744856	Y7A5A.2.1	0.01812236530776966	0.376	NA	NA	NA	NA	NA	Y7A5A.2	15838662	Local eQTL
t89_mean	X	14744856	F42F12.7.2	0.014025242173988069	0.396	NA	NA	NA	NA	NA	nspc-14	12477340	Local eQTL
t89_mean	X	14744856	K09D9.2.1	0.017479985798065496	0.403	NA	NA	NA	NA	NA	cyp-35A3	12115322	Distant eQTL
t89_mean	X	14744856	C45G9.6a.2	0.02206204765588311	0.404	NA	NA	NA	NA	NA	C45G9.6	14460051	Distant eQTL
t89_mean	X	14744856	T23G5.2a.2	0.013990610258582298	0.414	NA	NA	NA	NA	NA	T23G5.2	12633622	Distant eQTL
t89_mean	X	14744856	F54B11.8.1	0.021266390772484062	0.416	NA	NA	NA	NA	NA	F54B11.8	14396596	Local eQTL
t89_mean	X	14744856	F46F3.4a.1	0.01601354006196451	0.417	NA	NA	NA	NA	NA	ape-1	12575289	Distant eQTL
t89_mean	X	14744856	C34F6.2.1	0.01879987235457187	0.418	NA	NA	NA	NA	NA	col-178	10270646	Local eQTL
t89_mean	X	14744856	Y111B2A.4a.1	0.08525738383438948	0.42	NA	NA	NA	NA	NA	sql-1	14757095	Distant eQTL
t89_mean	X	14744856	Y40C7B.4.1	0.01371169181584505	0.423	NA	NA	NA	NA	NA	Y40C7B.4	17116976	Local eQTL
t89_mean	X	14744856	R08B4.1.2	0.023805096687627786	0.427	NA	NA	NA	NA	NA	grd-1	14955875	Distant eQTL
t89_mean	X	14744856	Y71H9A.2.1	0.015060184446852172	0.433	NA	NA	NA	NA	NA	sto-6	11573458	Local eQTL
t89_mean	X	14744856	F54B11.5.1	0.014355771926663742	0.434	NA	NA	NA	NA	NA	F54B11.5	13503855	Local eQTL
t89_mean	X	14744856	F23D12.9	0.03400270022096081	0.437	NA	NA	NA	NA	NA	F23D12.9	14373933	Local eQTL
t89_mean	X	14744856	F14F11.1a.2	0.013287074491033325	0.439	NA	NA	NA	NA	NA	shw-1	12469798	Distant eQTL
t89_mean	X	14744856	T01B4.2b.1	0.03455914194048092	0.441	NA	NA	NA	NA	NA	twk-22	15951451	Local eQTL
t89_mean	X	14744856	F35D11.2b.1	0.01673201446841508	0.446	NA	NA	NA	NA	NA	pqn-35	13516932	Distant eQTL
t89_mean	X	14744856	F23D12.10b.1	0.017004467183353286	0.45	NA	NA	NA	NA	NA	F23D12.10	14412631	Local eQTL
t89_mean	X	14744856	C08A9.9.2	0.012873960182890627	0.461	NA	NA	NA	NA	NA	lido-4	16681022	Local eQTL
t89_mean	X	14744856	Y54F10AM.2a.1	0.02405409519146355	0.462	NA	NA	NA	NA	NA	feh-1	13448004	Distant eQTL
t89_mean	X	14744856	F59F4.2.1	0.019176709513466506	0.464	NA	NA	NA	NA	NA	serp-1.1	15844450	Local eQTL
t89_mean	X	14744856	F20D1.22.1	0.01832687193135765	0.468	NA	NA	NA	NA	NA	F20D1.22	14948555	Local eQTL
t89_mean	X	14744856	Y54G11B.1.1	0.04305140831588572	0.468	NA	NA	NA	NA	NA	dmsr-6	14446308	Distant eQTL
t89_mean	X	14744856	C11H1.9.2	0.02642364791826241	0.474	NA	NA	NA	NA	NA	C11H1.9	14234468	Local eQTL
t89_mean	X	14744856	K12H4.1.1	0.016155622329694412	0.478	NA	NA	NA	NA	NA	pros-1	13448004	Distant eQTL
t89_mean	X	14744856	Y56A3A.7a.1	0.02633550071339498	0.48	NA	NA	NA	NA	NA	Y56A3A.7	13516932	Distant eQTL
t89_mean	X	14744856	ZK512.5a.1	0.013966406075461343	0.481	NA	NA	NA	NA	NA	sec-16A.1	11757431	Distant eQTL
t89_mean	X	14744856	D1025.7.1	0.021960193643782436	0.486	NA	NA	NA	NA	NA	nspc-18	15138530	Local eQTL
t89_mean	X	14744856	C36B1.9.1	0.018635502759187794	0.49	NA	NA	NA	NA	NA	C36B1.9	12848796	Distant eQTL
t89_mean	X	14744856	K04G11.5a.2	0.015665285828502032	0.49	NA	NA	NA	NA	NA	irk-3	14456056	Local eQTL
t89_mean	X	14744856	C04H5.3.1	0.04605470774058834	0.493	NA	NA	NA	NA	NA	gcy-29	14446308	Distant eQTL
t89_mean	X	14744856	C02C6.1a.2	0.016112042714921532	0.496	NA	NA	NA	NA	NA	dyn-1	15651785	Local eQTL
t89_mean	X	14744856	C26G2.1g.1	0.015529352395740171	0.504	NA	NA	NA	NA	NA	syg-2	13919696	Local eQTL
t89_mean	X	14744856	T27E9.4b.2	0.040584929559331975	0.504	NA	NA	NA	NA	NA	kel-3	12110964	Distant eQTL
t89_mean	X	14744856	F46F2.2a.1	0.017430308596317817	0.505	NA	NA	NA	NA	NA	kin-20	10278500	Distant eQTL
t89_mean	X	14744856	C35C5.10b.2	0.013248234949193076	0.509	NA	NA	NA	NA	NA	C35C5.10	12022654	Local eQTL
t89_mean	X	14744856	C49F5.7.1	0.04085193973025482	0.509	NA	NA	NA	NA	NA	C49F5.7	11690885	Local eQTL
t89_mean	X	14744856	Y18D10A.22	0.011593127666760959	0.518	NA	NA	NA	NA	NA	Y18D10A.22	14484457	Distant eQTL
t89_mean	X	14744856	C52A10.2.1	0.01083368680815766	0.519	NA	NA	NA	NA	NA	cest-35.2	15750452	Distant eQTL
t89_mean	X	14744856	F28H6.6.1	0.009214498893629752	0.519	NA	NA	NA	NA	NA	F28H6.6	14168507	Local eQTL
t89_mean	X	14744856	F52G2.2a.2	0.010725436787446061	0.521	NA	NA	NA	NA	NA	rsd-2	15758682	Distant eQTL
t89_mean	X	14744856	C48B6.6a.2	0.021839308119500207	0.523	NA	NA	NA	NA	NA	smg-1	7897043	Distant eQTL
t89_mean	X	14744856	D1025.9.1	0.01164564925303912	0.528	NA	NA	NA	NA	NA	nspc-19	15557012	Distant eQTL
t89_mean	X	14744856	F31F6.3.1	0.009032955096578294	0.528	NA	NA	NA	NA	NA	F31F6.3	14921959	Local eQTL
t89_mean	X	14744856	Y49G5A.1.1	0.016172315567770837	0.529	NA	NA	NA	NA	NA	Y49G5A.1	15390484	Distant eQTL
t89_mean	X	14744856	Y73E7A.8.1	0.015640568554337177	0.539	NA	NA	NA	NA	NA	Y73E7A.8	14955875	Distant eQTL
t89_mean	X	14744856	T07C5.1e.1	0.008481296398519727	0.542	NA	NA	NA	NA	NA	ugt-50	12633622	Local eQTL
t89_mean	X	14744856	R01E6.4a.1	0.02119305508037285	0.549	NA	NA	NA	NA	NA	acr-12	13304703	Local eQTL
t89_mean	X	14744856	Y76A2B.2.1	0.025402158794274352	0.556	NA	NA	NA	NA	NA	lron-13	13516932	Distant eQTL
t89_mean	X	14744856	F45E12.3.2	0.017925247448502237	0.561	NA	NA	NA	NA	NA	cul-4	14580451	Distant eQTL
t89_mean	X	14744856	F48F7.1a.2	0.007791395174022726	0.561	NA	NA	NA	NA	NA	alg-1	14415205	Local eQTL
t89_mean	X	14744856	F45E6.1.1	0.006276630917688796	0.57	NA	NA	NA	NA	NA	F45E6.1	12424226	Local eQTL
t89_mean	X	14744856	T10A3.1b.1	0.013337581775199421	0.575	NA	NA	NA	NA	NA	unc-10	12826915	Distant eQTL
t89_mean	X	14744856	Y13C8A.1.1	0.01938392344726019	0.578	NA	NA	NA	NA	NA	Y13C8A.1	16315253	Local eQTL
t89_mean	X	14744856	Y54G2A.26a.1	0.00640760226755868	0.584	NA	NA	NA	NA	NA	Y54G2A.26	12633622	Distant eQTL
t89_mean	X	14744856	F52H2.2a.1	0.009783029678429846	0.587	NA	NA	NA	NA	NA	aat-3	12848796	Distant eQTL
t89_mean	X	14744856	ZK856.1.1	0.010549726245611514	0.589	NA	NA	NA	NA	NA	cul-5	13134424	Distant eQTL
t89_mean	X	14744856	T12A2.2.2	0.009914478442913141	0.591	NA	NA	NA	NA	NA	stt-3	15288433	Distant eQTL
t89_mean	X	14744856	C09F12.2.1	0.017082760229353015	0.592	NA	NA	NA	NA	NA	C09F12.2	13448004	Distant eQTL
t89_mean	X	14744856	C33D3.3.1	0.010870792519255707	0.595	NA	NA	NA	NA	NA	C33D3.3	10349253	Local eQTL
t89_mean	X	14744856	C33E10.8.1	0.017374893444608113	0.598	NA	NA	NA	NA	NA	C33E10.8	17188019	Local eQTL
t89_mean	X	14744856	K09A9.8.1	0.017114240108447015	0.598	NA	NA	NA	NA	NA	K09A9.8	15650548	Local eQTL
t89_mean	X	14744856	T24D5.11	0.012165318843123232	0.598	NA	NA	NA	NA	NA	T24D5.11	12668419	Local eQTL
t89_mean	X	14744856	K04F10.2.2	0.008134285423795767	0.609	NA	NA	NA	NA	NA	K04F10.2	13244713	Distant eQTL
t89_mean	X	14744856	F56A4.11	0.017484168826665716	0.611	NA	NA	NA	NA	NA	F56A4.11	15742279	Distant eQTL
t89_mean	X	14744856	F42F12.8.1	0.017728653833042396	0.62	NA	NA	NA	NA	NA	nspc-15	12358402	Local eQTL
t89_mean	X	14744856	Y19D10A.10	0.017484168826665716	0.621	NA	NA	NA	NA	NA	Y19D10A.10	15547286	Distant eQTL
t89_mean	X	14744856	H13N06.4a.2	0.006391742315170656	0.623	NA	NA	NA	NA	NA	suox-1	15568040	Local eQTL
t89_mean	X	14744856	C09G4.2c.2	0.018871863400103463	0.628	NA	NA	NA	NA	NA	pkg-2	14446308	Distant eQTL
t89_mean	X	14744856	T08G5.5a.2	0.016115987285311304	0.629	NA	NA	NA	NA	NA	vps-39	12110964	Distant eQTL
t89_mean	X	14744856	Y7A5A.25.1	0.011518503447092184	0.631	NA	NA	NA	NA	NA	Y7A5A.25	15550869	Local eQTL
t89_mean	X	14744856	R07G3.3a.1	0.008202341625095004	0.635	NA	NA	NA	NA	NA	npp-21	11830006	Distant eQTL
t89_mean	X	14744856	C49F5.9	0.017289845229732193	0.636	NA	NA	NA	NA	NA	C49F5.9	11936644	Local eQTL
t89_mean	X	14744856	F49E2.5j.2	0.012242285185516467	0.638	NA	NA	NA	NA	NA	F49E2.5	9250615	Local eQTL
t89_mean	X	14744856	C44H4.4.1	0.006539887814362856	0.639	NA	NA	NA	NA	NA	C44H4.4	12826915	Distant eQTL
t89_mean	X	14744856	C49F5.13.1	0.012328703135614665	0.639	NA	NA	NA	NA	NA	C49F5.13	11893642	Local eQTL
t89_mean	X	14744856	K06G5.2.1	0.011495408501507513	0.639	NA	NA	NA	NA	NA	cyp-13B2	14232777	Local eQTL
t89_mean	X	14744856	C39B10.6a.1	0.010939441028452982	0.647	NA	NA	NA	NA	NA	elt-4	10498540	Local eQTL
t89_mean	X	14744856	Y58A7A.4.1	0.008632006951509763	0.648	NA	NA	NA	NA	NA	Y58A7A.4	14955875	Distant eQTL
t89_mean	X	14744856	Y71H9A.3.1	0.015028775208680813	0.652	NA	NA	NA	NA	NA	sto-4	11613066	Local eQTL
t89_mean	X	14744856	Y13C8A.4	0.026079857959340442	0.653	NA	NA	NA	NA	NA	Y13C8A.4	16315253	Local eQTL
t89_mean	X	14744856	C49F5.8.1	0.004612417872469442	0.657	NA	NA	NA	NA	NA	C49F5.8	12094478	Local eQTL
t89_mean	X	14744856	M03B6.4.1	0.005058987429066668	0.657	NA	NA	NA	NA	NA	M03B6.4	14077651	Local eQTL
t89_mean	X	14744856	K09A11.3.1	0.013026053440267369	0.659	NA	NA	NA	NA	NA	cyp-14A2	13197313	Local eQTL
t89_mean	X	14744856	F42F12.8.2	0.006470734161459835	0.664	NA	NA	NA	NA	NA	nspc-15	12773758	Local eQTL
t89_mean	X	14744856	D1025.4.1	0.0044372720602027654	0.665	NA	NA	NA	NA	NA	nspc-20	14396596	Local eQTL
t89_mean	X	14744856	F57C7.2a.2	0.003909468796651679	0.666	NA	NA	NA	NA	NA	nhx-5	9887773	Local eQTL
t89_mean	X	14744856	C16D9.6.1	0.004211936516668754	0.668	NA	NA	NA	NA	NA	C16D9.6	12806130	Distant eQTL
t89_mean	X	14744856	W01F3.3c.1	0.009810386474137466	0.669	NA	NA	NA	NA	NA	mlt-11	14955875	Distant eQTL
t89_mean	X	14744856	C35C5.10b.1	0.005301021283614751	0.677	NA	NA	NA	NA	NA	C35C5.10	12678590	Distant eQTL
t89_mean	X	14744856	F23D12.3.1	0.027621563252470963	0.678	NA	NA	NA	NA	NA	F23D12.3	14442725	Local eQTL
t89_mean	X	14744856	R03G5.6.1	0.004323471000578916	0.68	NA	NA	NA	NA	NA	R03G5.6	12850823	Distant eQTL
t89_mean	X	14744856	F55F3.2a.1	0.005636035146717925	0.683	NA	NA	NA	NA	NA	cest-13	13722661	Local eQTL
t89_mean	X	14744856	M151.2.1	0.0067106608528733685	0.684	NA	NA	NA	NA	NA	M151.2	12379177	Distant eQTL
t89_mean	X	14744856	F52G3.5.1	0.010463277792607058	0.686	NA	NA	NA	NA	NA	F52G3.5	12628772	Distant eQTL
t89_mean	X	14744856	B0205.13.1	0.013531068980990543	0.691	NA	NA	NA	NA	NA	B0205.13	14375587	Distant eQTL
t89_mean	X	14744856	Y57G11C.46.1	0.00916151685058254	0.7	NA	NA	NA	NA	NA	Y57G11C.46	11690885	Distant eQTL
t89_mean	X	14744856	Y62H9A.5.2	0.003981438967105598	0.7	NA	NA	NA	NA	NA	Y62H9A.5	8080876	Distant eQTL
t89_mean	X	14744856	K09E3.7.2	0.00729358559909635	0.701	NA	NA	NA	NA	NA	K09E3.7	13846805	Distant eQTL
t89_mean	X	14744856	F36H5.13.1	0.0056830595365212405	0.702	NA	NA	NA	NA	NA	F36H5.13	11378563	Distant eQTL
t89_mean	X	14744856	R11.4.1	0.009857585509728067	0.707	NA	NA	NA	NA	NA	R11.4	16074466	Local eQTL
t89_mean	X	14744856	C33G3.6.2	0.007566859632026911	0.709	NA	NA	NA	NA	NA	C33G3.6	14541508	Local eQTL
t89_mean	X	14744856	E01G6.3.1	0.004766430642186798	0.71	NA	NA	NA	NA	NA	cest-3	12236098	Local eQTL
t89_mean	X	14744856	K04C1.5.2	0.012430310492468661	0.71	NA	NA	NA	NA	NA	K04C1.5	14249053	Local eQTL
t89_mean	X	14744856	ZC123.1.2	0.005166621770409687	0.71	NA	NA	NA	NA	NA	ZC123.1	14955875	Distant eQTL
t89_mean	X	14744856	T24D5.2.1	0.008673455210221006	0.711	NA	NA	NA	NA	NA	T24D5.2	12780976	Local eQTL
t89_mean	X	14744856	K08F8.1b.1	0.00733365214542223	0.712	NA	NA	NA	NA	NA	mak-1	13516932	Distant eQTL
t89_mean	X	14744856	E02H4.6.2	0.011466393255949225	0.715	NA	NA	NA	NA	NA	E02H4.6	14044929	Local eQTL
t89_mean	X	14744856	F25H5.3a.1	0.008272412925060705	0.715	NA	NA	NA	NA	NA	pyk-1	12845828	Distant eQTL
t89_mean	X	14744856	ZK54.1a.2	0.025426612368923348	0.716	NA	NA	NA	NA	NA	slc-17.1	16923374	Local eQTL
t89_mean	X	14744856	K06C4.10.1	0.008499028147712478	0.718	NA	NA	NA	NA	NA	his-18	14672018	Distant eQTL
t89_mean	X	14744856	F19B2.12	0.015935752805997953	0.721	NA	NA	NA	NA	NA	F19B2.12	14955875	Distant eQTL
t89_mean	X	14744856	K02E10.4b.1	0.012290047011795046	0.725	NA	NA	NA	NA	NA	K02E10.4	13053625	Distant eQTL
t89_mean	X	14744856	B0198.1.1	0.005077042294860393	0.726	NA	NA	NA	NA	NA	tsp-20	11893642	Local eQTL
t89_mean	X	14744856	F45B8.5.1	0.0037835547602640875	0.728	NA	NA	NA	NA	NA	F45B8.5	14936860	Local eQTL
t89_mean	X	14744856	T10B10.8.1	0.006290045080970186	0.733	NA	NA	NA	NA	NA	T10B10.8	14744371	Local eQTL
t89_mean	X	14744856	F16B12.1.1	0.0045229248382928034	0.735	NA	NA	NA	NA	NA	F16B12.1	14815027	Local eQTL
t89_mean	X	14744856	F16B3.1b.1	0.024718051600704245	0.737	NA	NA	NA	NA	NA	egl-2	14837286	Distant eQTL
t89_mean	X	14744856	F55G7.4.1	0.005460956197107804	0.738	NA	NA	NA	NA	NA	F55G7.4	12117803	Local eQTL
t89_mean	X	14744856	F46F2.5.1	0.002676891963245895	0.739	NA	NA	NA	NA	NA	F46F2.5	15266932	Local eQTL
t89_mean	X	14744856	F10F2.1a.1	0.0035580280608921407	0.741	NA	NA	NA	NA	NA	sel-2	7897043	Distant eQTL
t89_mean	X	14744856	Y38H6A.4	0.005361125654753495	0.741	NA	NA	NA	NA	NA	Y38H6A.4	12507147	Distant eQTL
t89_mean	X	14744856	Y48G8AL.11a.1	0.012323717253124677	0.742	NA	NA	NA	NA	NA	haf-6	15042416	Distant eQTL
t89_mean	X	14744856	D1025.3.1	0.008933332513452881	0.746	NA	NA	NA	NA	NA	fbxa-141	14473333	Local eQTL
t89_mean	X	14744856	F57C7.2b.2	0.002529781792626703	0.75	NA	NA	NA	NA	NA	nhx-5	9887773	Local eQTL
t89_mean	X	14744856	W06B3.1.1	0.0060594139761125185	0.751	NA	NA	NA	NA	NA	nmat-1	12150016	Local eQTL
t89_mean	X	14744856	T08E11.3.1	0.049818249454412836	0.752	NA	NA	NA	NA	NA	math-40	16557489	Distant eQTL
t89_mean	X	14744856	C37E2.1.2	0.0034992259051628972	0.753	NA	NA	NA	NA	NA	idhb-1	14103573	Local eQTL
t89_mean	X	14744856	C50E3.12.2	0.01621018339951994	0.753	NA	NA	NA	NA	NA	C50E3.12	13516932	Distant eQTL
t89_mean	X	14744856	F54F7.9.1	0.006083285672646167	0.756	NA	NA	NA	NA	NA	F54F7.9	11757431	Local eQTL
t89_mean	X	14744856	ZK1058.2.2	0.009737243269987492	0.757	NA	NA	NA	NA	NA	pat-3	11652511	Distant eQTL
t89_mean	X	14744856	F45B8.1.1	0.004879852497836721	0.76	NA	NA	NA	NA	NA	rgs-11	15031876	Local eQTL
t89_mean	X	14744856	ZK180.5c.1	0.009801250550192873	0.761	NA	NA	NA	NA	NA	ZK180.5	14460051	Distant eQTL
t89_mean	X	14744856	F59A7.5d.2	0.007962046149197204	0.762	NA	NA	NA	NA	NA	F59A7.5	14446308	Distant eQTL
t89_mean	X	14744856	T24D5.6.1	0.0035541002185710225	0.762	NA	NA	NA	NA	NA	T24D5.6	12477340	Local eQTL
t89_mean	X	14744856	Y41E3.9b.1	0.0057003103293314745	0.766	NA	NA	NA	NA	NA	fcd-2	13884696	Distant eQTL
t89_mean	X	14744856	F01E11.3.1	0.005886078071382613	0.767	NA	NA	NA	NA	NA	F01E11.3	12850823	Distant eQTL
t89_mean	X	14744856	D1044.2b.2	0.006242769186188677	0.769	NA	NA	NA	NA	NA	dex-1	13306943	Distant eQTL
t89_mean	X	14744856	K07D4.7a.1	0.006359595114443167	0.769	NA	NA	NA	NA	NA	ephx-1	12826915	Distant eQTL
t89_mean	X	14744856	Y54B9A.1.1	0.012870128855972975	0.773	NA	NA	NA	NA	NA	Y54B9A.1	13905582	Distant eQTL
t89_mean	X	14744856	C03H12.1a.1	0.005261316471024315	0.778	NA	NA	NA	NA	NA	C03H12.1	15724741	Local eQTL
t89_mean	X	14744856	T23D5.3.1	0.008496732154978865	0.779	NA	NA	NA	NA	NA	T23D5.3	15750452	Distant eQTL
t89_mean	X	14744856	F49E2.5n.2	0.0036157490991775443	0.78	NA	NA	NA	NA	NA	F49E2.5	9101672	Local eQTL
t89_mean	X	14744856	T02G5.3.1	0.00598388592939071	0.786	NA	NA	NA	NA	NA	T02G5.3	12469798	Distant eQTL
t89_mean	X	14744856	ZK1127.1.2	0.0035632524930205925	0.786	NA	NA	NA	NA	NA	nos-2	14159469	Distant eQTL
t89_mean	X	14744856	F13H10.9.1	0.004235766162387863	0.792	NA	NA	NA	NA	NA	F13H10.9	12628772	Distant eQTL
t89_mean	X	14744856	R13.5	0.012329221774526727	0.794	NA	NA	NA	NA	NA	R13.5	14955875	Distant eQTL
t89_mean	X	14744856	F53H4.6.2	0.010358686968229011	0.798	NA	NA	NA	NA	NA	F53H4.6	15864029	Local eQTL
t89_mean	X	14744856	C34E10.8.2	0.0015630728226606213	0.799	NA	NA	NA	NA	NA	sumv-1	12633622	Distant eQTL
t89_mean	X	14744856	F49E2.5l.2	0.0035242559790877553	0.8	NA	NA	NA	NA	NA	F49E2.5	9763054	Local eQTL
t89_mean	X	14744856	K09A11.3.2	0.006533861355012665	0.802	NA	NA	NA	NA	NA	cyp-14A2	13197313	Local eQTL
t89_mean	X	14744856	ZC204.16	0.0025039343520782556	0.802	NA	NA	NA	NA	NA	fbxb-27	11378563	Distant eQTL
t89_mean	X	14744856	F18A1.6a.1	0.0035338431289190083	0.805	NA	NA	NA	NA	NA	alfa-1	15599262	Distant eQTL
t89_mean	X	14744856	Y95B8A.12f.1	0.0014529284281722039	0.807	NA	NA	NA	NA	NA	prhg-1	15075611	Distant eQTL
t89_mean	X	14744856	K07D4.1	0.00397727570745705	0.812	NA	NA	NA	NA	NA	K07D4.1	12399304	Distant eQTL
t89_mean	X	14744856	C44H4.6.1	0.0028469311768249206	0.813	NA	NA	NA	NA	NA	C44H4.6	15235396	Local eQTL
t89_mean	X	14744856	T07C5.1c.2	0.0028712772496388367	0.813	NA	NA	NA	NA	NA	ugt-50	12789483	Local eQTL
t89_mean	X	14744856	F14F4.1.1	0.0025210761830040157	0.814	NA	NA	NA	NA	NA	ntr-2	14900913	Local eQTL
t89_mean	X	14744856	D1025.4.2	0.007978581893143169	0.815	NA	NA	NA	NA	NA	nspc-20	14711035	Local eQTL
t89_mean	X	14744856	Y37D8A.17c.1	0.0033000225549531656	0.818	NA	NA	NA	NA	NA	npp-25	12575289	Distant eQTL
t89_mean	X	14744856	R10E8.6.1	0.009481579116881394	0.825	NA	NA	NA	NA	NA	R10E8.6	14955875	Distant eQTL
t89_mean	X	14744856	F39F10.3.1	0.012033495210889898	0.826	NA	NA	NA	NA	NA	F39F10.3	16315253	Local eQTL
t89_mean	X	14744856	C06G4.5.1	0.005319169943165094	0.828	NA	NA	NA	NA	NA	npr-17	15608594	Distant eQTL
t89_mean	X	14744856	F39F10.2.1	0.003950185126308123	0.831	NA	NA	NA	NA	NA	F39F10.2	16479249	Local eQTL
t89_mean	X	14744856	F42F12.10.1	0.004818552306396471	0.834	NA	NA	NA	NA	NA	nspc-12	12309297	Local eQTL
t89_mean	X	14744856	T08G11.1a.2	0.003556190286261217	0.834	NA	NA	NA	NA	NA	T08G11.1	11757431	Distant eQTL
t89_mean	X	14744856	F39B2.4a.2	0.004770476514304787	0.837	NA	NA	NA	NA	NA	sur-2	13871001	Distant eQTL
t89_mean	X	14744856	F42F12.1.1	0.0013255544125899672	0.837	NA	NA	NA	NA	NA	nspc-9	12424226	Local eQTL
t89_mean	X	14744856	B0416.4.1	0.0035688709889951883	0.838	NA	NA	NA	NA	NA	B0416.4	7116370	Distant eQTL
t89_mean	X	14744856	F57F10.1e.1	0.0067552361750696874	0.838	NA	NA	NA	NA	NA	abts-3	13448004	Distant eQTL
t89_mean	X	14744856	F18H3.5.1	0.003143663125656523	0.839	NA	NA	NA	NA	NA	cdk-4	13542845	Local eQTL
t89_mean	X	14744856	F23A7.8.1	0.004730342860724527	0.841	NA	NA	NA	NA	NA	F23A7.8	15951652	Local eQTL
t89_mean	X	14744856	F13D2.2.1	0.004370681580697524	0.842	NA	NA	NA	NA	NA	gnrr-6	11573458	Local eQTL
t89_mean	X	14744856	R03G8.3.2	0.003445064427299647	0.844	NA	NA	NA	NA	NA	R03G8.3	13125404	Local eQTL
t89_mean	X	14744856	Y105C5A.1.2	0.002760136537073747	0.844	NA	NA	NA	NA	NA	Y105C5A.1	12806130	Distant eQTL
t89_mean	X	14744856	T13C5.7.1	0.005876539772541372	0.847	NA	NA	NA	NA	NA	T13C5.7	13053625	Distant eQTL
t89_mean	X	14744856	Y62H9A.6.1	0.0025348584949119184	0.847	NA	NA	NA	NA	NA	ule-5	11767347	Local eQTL
t89_mean	X	14744856	C39B10.3.1	0.004000256013166969	0.849	NA	NA	NA	NA	NA	C39B10.3	11606759	Distant eQTL
t89_mean	X	14744856	C33G3.6.1	0.008600361337307101	0.851	NA	NA	NA	NA	NA	C33G3.6	13969699	Local eQTL
t89_mean	X	14744856	W06B3.1.2	0.0015867634301985178	0.851	NA	NA	NA	NA	NA	nmat-1	11618133	Local eQTL
t89_mean	X	14744856	T14G10.2b.1	7.551953957423099e-4	0.852	NA	NA	NA	NA	NA	pxf-1	12575289	Distant eQTL
t89_mean	X	14744856	T24D5.5	0.007656850487854529	0.856	NA	NA	NA	NA	NA	T24D5.5	12688777	Local eQTL
t89_mean	X	14744856	ZK563.7.1	0.0023098406196228587	0.858	NA	NA	NA	NA	NA	ZK563.7	13774338	Distant eQTL
t89_mean	X	14744856	T01H10.4	0.0012541612417082378	0.859	NA	NA	NA	NA	NA	T01H10.4	12117803	Local eQTL
t89_mean	X	14744856	C27C12.7.1	0.004737142678357424	0.86	NA	NA	NA	NA	NA	dpf-2	15442704	Local eQTL
t89_mean	X	14744856	E02H4.7.1	0.0011040718507249624	0.86	NA	NA	NA	NA	NA	E02H4.7	14188139	Local eQTL
t89_mean	X	14744856	DC2.5a.1	0.0051109224986333355	0.861	NA	NA	NA	NA	NA	DC2.5	14966284	Distant eQTL
t89_mean	X	14744856	Y7A5A.24.1	0.016105098357449686	0.861	NA	NA	NA	NA	NA	Y7A5A.24	15740337	Local eQTL
t89_mean	X	14744856	R09A8.9.1	0.001500301039040463	0.862	NA	NA	NA	NA	NA	R09A8.9	12668419	Local eQTL
